"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Kurt Warner",34,"7",10,"242 for 375, 2,713 yards, 11 td, 9 int, & 13 rushes for 28 yards and 0 td",""
"3","RB","Marcel Shipp",27,"4",11,"157 rushes for 451 yards, 0 td, & 35 catches for 255 yards and 0 td",""
"4","WR","Anquan Boldin",25,"2",14,"102 catches for 1,402 yards, 7 td, & 12 rushes for 45 yards and 0 td","Arizona Cardinals / 2nd / 54th pick / 2003"
"5","WR","Larry Fitzgerald*",22,"1",16,"103 catches for 1,409 yards, 10 td, & 8 rushes for 41 yards and 0 td","Arizona Cardinals / 1st / 3rd pick / 2004"
"6","TE","Adam Bergen",22,"Rook",9,"28 catches for 270 yards, 1 td",""
"7","TE","Eric Edwards",25,"1",9,"12 catches for 133 yards, 1 td",""
"8","LT","Leonard Davis",27,"4",15,"","Arizona Cardinals / 1st / 2nd pick / 2001"
"9","LG","Reggie Wells",25,"2",9,"","Arizona Cardinals / 6th / 177th pick / 2003"
"10","C","Nick Leckey",23,"1",9,"1 fumble recovered","Arizona Cardinals / 6th / 167th pick / 2004"
"11","RG","Elton Brown",23,"Rook",9,"","Arizona Cardinals / 4th / 111th pick / 2005"
"12","RT","Oliver Ross",31,"7",12,"1 fumble recovered","Dallas Cowboys / 5th / 138th pick / 1998"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Bertrand Berry",30,"8",8,"","Indianapolis Colts / 3rd / 86th pick / 1997"
"15","DE","Chike Okeafor",29,"6",16,"","San Francisco 49ers / 3rd / 89th pick / 1999"
"16","DE","Antonio Smith",24,"1",8,"","Arizona Cardinals / 5th / 135th pick / 2004"
"17","DT","Darnell Dockett",24,"1",16,"","Arizona Cardinals / 3rd / 64th pick / 2004"
"18","NT","Ross Kolodziej",27,"4",14,"3.0 sacks, 0 interceptions, 2 fumbles recovered","New York Giants / 7th / 230th pick / 2001"
"19","MLB","James Darling",31,"8",14,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Philadelphia Eagles / 2nd / 57th pick / 1997"
"20","LB","Karlos Dansby",24,"1",15,"","Arizona Cardinals / 2nd / 33rd pick / 2004"
"21","LB","Orlando Huff",27,"4",12,"","Seattle Seahawks / 4th / 104th pick / 2001"
"22","RCB","David Macklin",27,"5",15,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Indianapolis Colts / 3rd / 91st pick / 2000"
"23","SS","Adrian Wilson",26,"4",16,"8.0 sacks, 1 interception, 2 fumbles recovered","Arizona Cardinals / 3rd / 64th pick / 2001"
"24","FS","Robert Griffith",35,"11",16,"0.0 sacks, 1 interception, 0 fumbles recovered",""
