"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Mark Brunell",36,"12",9,"162 for 260, 1,789 yards, 8 td, 4 int, & 13 rushes for 34 yards and 0 td","Green Bay Packers / 5th / 118th pick / 1993"
"3","RB","Ladell Betts",27,"4",9,"245 rushes for 1,154 yards, 4 td, & 53 catches for 445 yards and 1 td","Washington Redskins / 2nd / 56th pick / 2002"
"4","WR","Brandon Lloyd",25,"3",12,"23 catches for 365 yards, 0 td","San Francisco 49ers / 4th / 124th pick / 2003"
"5","WR","Santana Moss",27,"5",14,"55 catches for 790 yards, 6 td, & 7 rushes for 82 yards and 0 td","New York Jets / 1st / 16th pick / 2001"
"6","WR","Antwaan Randle El",27,"4",16,"32 catches for 351 yards, 3 td, & 19 rushes for 118 yards and 0 td","Pittsburgh Steelers / 2nd / 62nd pick / 2002"
"7","TE","Chris Cooley",24,"2",16,"57 catches for 734 yards, 6 td","Washington Redskins / 3rd / 81st pick / 2004"
"8","LT","Chris Samuels*",29,"6",16,"","Washington Redskins / 1st / 3rd pick / 2000"
"9","LG","Derrick Dockery",26,"3",16,"","Washington Redskins / 3rd / 81st pick / 2003"
"10","C","Casey Rabach",29,"4",16,"","Baltimore Ravens / 3rd / 92nd pick / 2001"
"11","RG","Randy Thomas",30,"7",16,"","New York Jets / 2nd / 57th pick / 1999"
"12","RT","Jon Jansen",30,"7",15,"","Washington Redskins / 2nd / 37th pick / 1999"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Andre Carter",27,"5",16,"","San Francisco 49ers / 1st / 7th pick / 2001"
"15","DE","Phillip Daniels",33,"10",15,"","Seattle Seahawks / 4th / 99th pick / 1996"
"16","LDT","Cornelius Griffin",30,"6",14,"1.0 sacks, 0 interceptions, 0 fumbles recovered","New York Giants / 2nd / 42nd pick / 2000"
"17","RDT","Kedric Golston",23,"Rook",13,"0.5 sacks, 0 interceptions, 1 fumble recovered","Washington Redskins / 6th / 196th pick / 2006"
"18","MLB","Lemar Marshall",30,"4",15,"1.5 sacks, 0 interceptions, 1 fumble recovered",""
"19","LB","Warrick Holdman",31,"7",16,"","Chicago Bears / 4th / 106th pick / 1999"
"20","LB","Marcus Washington",29,"6",14,"","Indianapolis Colts / 2nd / 59th pick / 2000"
"21","LCB","Shawn Springs",31,"9",8,"0.0 sacks, 1 interception, 0 fumbles recovered","Seattle Seahawks / 1st / 3rd pick / 1997"
"22","LCB","Kenny Wright",29,"7",9,"0.0 sacks, 1 interception, 0 fumbles recovered","Minnesota Vikings / 4th / 120th pick / 1999"
"23","RCB","Carlos Rogers",25,"1",15,"0.0 sacks, 1 interception, 0 fumbles recovered","Washington Redskins / 1st / 9th pick / 2005"
"24","FS","Sean Taylor*",23,"2",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Washington Redskins / 1st / 5th pick / 2004"
