"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Joe Montana*+",31,"8",11,"266 for 398, 3,054 yards, 31 td, 13 int, & 35 rushes for 141 yards and 1 td","San Francisco 49ers / 3rd / 82nd pick / 1979"
"3","RB","Roger Craig*",27,"4",14,"215 rushes for 815 yards, 3 td, & 66 catches for 492 yards and 1 td","San Francisco 49ers / 2nd / 49th pick / 1983"
"4","FB","Tom Rathman",25,"1",7,"62 rushes for 257 yards, 1 td, & 30 catches for 329 yards and 3 td","San Francisco 49ers / 3rd / 56th pick / 1986"
"5","WR","Jerry Rice*+",25,"2",12,"65 catches for 1,078 yards, 22 td, & 8 rushes for 51 yards and 1 td","San Francisco 49ers / 1st / 16th pick / 1985"
"6","WR","Mike Wilson",29,"6",8,"29 catches for 450 yards, 5 td","Dallas Cowboys / 9th / 246th pick / 1981"
"7","TE","Russ Francis",34,"12",7,"22 catches for 202 yards, 0 td","New England Patriots / 1st / 16th pick / 1975"
"8","LT","Bubba Paris",27,"4",8,"","San Francisco 49ers / 2nd / 29th pick / 1982"
"9","LG","Jesse Sapolu",26,"4",9,"","San Francisco 49ers / 11th / 289th pick / 1983"
"10","C","Randy Cross",33,"11",12,"","San Francisco 49ers / 2nd / 42nd pick / 1976"
"11","RG","Bruce Collie",25,"2",8,"","San Francisco 49ers / 5th / 140th pick / 1985"
"12","RT","Harris Barton",23,"Rook",9,"1 fumble recovered","San Francisco 49ers / 1st / 22nd pick / 1987"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Pete Kugler",28,"6",8,"4.5 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 6th / 147th pick / 1981"
"15","NT","Michael Carter*+",27,"3",12,"1.0 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 5th / 121st pick / 1984"
"16","RDE","Dwaine Board",31,"8",12,"2.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 5th / 137th pick / 1979"
"17","LOLB","Milt McColl",28,"6",10,"1.0 sacks, 1 interception, 0 fumbles recovered",""
"18","LILB","Jim Fahnhorst",29,"3",10,"0.0 sacks, 1 interception, 0 fumbles recovered","Minnesota Vikings / 4th / 92nd pick / 1982"
"19","RILB","Mike Walter",27,"4",12,"0.0 sacks, 1 interception, 1 fumble recovered","Dallas Cowboys / 2nd / 50th pick / 1983"
"20","ROLB","Keena Turner",29,"7",10,"3.0 sacks, 1 interception, 0 fumbles recovered","San Francisco 49ers / 2nd / 39th pick / 1980"
"21","LCB","Tim McKyer",24,"1",12,"0.0 sacks, 2 interceptions, 0 fumbles recovered","San Francisco 49ers / 3rd / 64th pick / 1986"
"22","RCB","Don Griffin",23,"1",10,"0.0 sacks, 5 interceptions, 1 fumble recovered","San Francisco 49ers / 6th / 162nd pick / 1986"
"23","SS","Jeff Fuller",25,"3",13,"2.0 sacks, 0 interceptions, 3 fumbles recovered","San Francisco 49ers / 5th / 139th pick / 1984"
"24","FS","Ronnie Lott*+",28,"6",12,"0.0 sacks, 5 interceptions, 2 fumbles recovered","San Francisco 49ers / 1st / 8th pick / 1981"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Ray Wersching",37,"14",0,"13 of 17 field goals & 44 of 46 extra points",""
"27","P","Max Runager",31,"8",0,"55 punts for a 39.2 average, 1 blocked","Philadelphia Eagles / 8th / 211th pick / 1979"
"28","PR","Dana McLemore",27,"5",2,"21 punt returns for a 12.6 average and 1 td","San Francisco 49ers / 10th / 269th pick / 1982"
"29","KR","Del Rodgers",27,"5",0,"17 kick returns for a 21.1 average and 0 td","Green Bay Packers / 3rd / 71st pick / 1982"
