"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Kerry Collins",28,5,16,"311 for 529, 3,610 yards, 22 td, 13 int, & 41 rushes for 65 yards and 1 td","Carolina Panthers / 1st / 5th pick / 1995"
"3","RB","Tiki Barber",25,3,12,"213 rushes for 1,006 yards, 8 td, & 70 catches for 719 yards and 1 td","New York Giants / 2nd / 36th pick / 1997"
"4","FB","Greg Comella",25,2,12,"10 rushes for 45 yards, 0 td, & 36 catches for 274 yards and 0 td",""
"5","WR","Ike Hilliard",24,3,14,"55 catches for 787 yards, 8 td, & 3 rushes for 19 yards and 0 td","New York Giants / 1st / 7th pick / 1997"
"6","WR","Amani Toomer",26,4,14,"78 catches for 1,094 yards, 7 td, & 5 rushes for 91 yards and 1 td","New York Giants / 2nd / 34th pick / 1996"
"7","TE","Howard Cross",33,11,11,"4 catches for 30 yards, 0 td","New York Giants / 6th / 158th pick / 1989"
"8","LT","Lomas Brown",37,15,16,"1 fumble recovered","Detroit Lions / 1st / 6th pick / 1985"
"9","LG","Glenn Parker",34,10,13,"","Buffalo Bills / 3rd / 69th pick / 1990"
"10","C","Dusty Zeigler",27,4,16,"","Buffalo Bills / 6th / 202nd pick / 1996"
"11","RG","Ron Stone*",29,6,15,"","Dallas Cowboys / 4th / 96th pick / 1993"
"12","RT","Luke Petitgout",24,1,16,"1 fumble recovered","New York Giants / 1st / 19th pick / 1999"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","DE","Cedric Jones",26,4,16,"","New York Giants / 1st / 5th pick / 1996"
"15","DE","Michael Strahan",29,7,16,"","New York Giants / 2nd / 40th pick / 1993"
"16","LDT","Christian Peter",28,3,15,"1.0 sacks, 0 interceptions, 0 fumbles recovered","New England Patriots / 5th / 149th pick / 1996"
"17","RDT","Keith Hamilton",29,8,16,"10.0 sacks, 0 interceptions, 0 fumbles recovered","New York Giants / 4th / 99th pick / 1992"
"18","MLB","Micheal Barrow",30,7,15,"3.5 sacks, 1 interception, 1 fumble recovered","Houston Oilers / 2nd / 47th pick / 1993"
"19","LB","Jessie Armstead*",30,7,16,"","New York Giants / 8th / 207th pick / 1993"
"20","LB","Ryan Phillips",26,3,15,"","New York Giants / 3rd / 68th pick / 1997"
"21","LCB","Dave Thomas",32,7,16,"0.0 sacks, 1 interception, 0 fumbles recovered","Dallas Cowboys / 8th / 203rd pick / 1993"
"22","SS","Sam Garnes",26,3,15,"1.0 sacks, 1 interception, 0 fumbles recovered","New York Giants / 5th / 136th pick / 1997"
"23","FS","Shaun Williams",24,2,16,"0.0 sacks, 3 interceptions, 1 fumble recovered","New York Giants / 1st / 24th pick / 1998"
