"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Drew Stanton",30,6,8,"132 for 240, 1,711 yards, 7 td, 5 int, & 25 rushes for 63 yards and 0 td","Detroit Lions / 2nd / 43rd pick / 2007"
"3","RB","Andre Ellington",25,1,12,"201 rushes for 660 yards, 3 td, & 46 catches for 395 yards and 2 td","Arizona Cardinals / 6th / 187th pick / 2013"
"4","WR","Larry Fitzgerald",31,10,13,"63 catches for 784 yards, 2 td","Arizona Cardinals / 1st / 3rd pick / 2004"
"5","WR","Michael Floyd",25,2,14,"47 catches for 841 yards, 6 td, & 1 rush for 2 yards and 0 td","Arizona Cardinals / 1st / 13th pick / 2012"
"6","TE","John Carlson",30,6,12,"33 catches for 350 yards, 1 td","Seattle Seahawks / 2nd / 38th pick / 2008"
"7","LT","Jared Veldheer",27,4,16,"1 fumble recovered","Oakland Raiders / 3rd / 69th pick / 2010"
"8","LG","Ted Larsen",27,4,16,"","New England Patriots / 6th / 205th pick / 2010"
"9","C","Lyle Sendlein",30,7,16,"",""
"10","RG","Paul Fanaika",28,5,14,"","Philadelphia Eagles / 7th / 213th pick / 2009"
"11","RT","Bobby Massie",25,2,16,"1 fumble recovered","Arizona Cardinals / 4th / 112th pick / 2012"
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DE","Calais Campbell*",28,6,14,"","Arizona Cardinals / 2nd / 50th pick / 2008"
"14","DT","Tommy Kelly",34,10,13,"",""
"15","NT","Dan Williams",27,4,9,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Arizona Cardinals / 1st / 26th pick / 2010"
"16","LB","Larry Foote",34,12,15,"","Pittsburgh Steelers / 4th / 128th pick / 2002"
"17","LB","Alex Okafor",23,1,12,"","Arizona Cardinals / 4th / 103rd pick / 2013"
"18","LCB","Patrick Peterson*",24,3,16,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Arizona Cardinals / 1st / 5th pick / 2011"
"19","RCB","Antonio Cromartie*",30,8,16,"0.0 sacks, 3 interceptions, 1 fumble recovered","San Diego Chargers / 1st / 19th pick / 2006"
"20","SS","Tony Jefferson",22,1,8,"1.0 sacks, 0 interceptions, 0 fumbles recovered",""
"21","FS","Rashad Johnson",28,5,16,"1.0 sacks, 4 interceptions, 2 fumbles recovered","Arizona Cardinals / 3rd / 95th pick / 2009"
"22","DB","Jerraud Powers",27,5,11,"","Indianapolis Colts / 3rd / 92nd pick / 2009"
