"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","RB","Isaiah Crowell",23,"2",14,"163 rushes for 746 yards, 5 td, & 33 catches for 299 yards and 0 td",""
"3","WR","Terrelle Pryor",27,"5",13,"67 catches for 877 yards, 4 td, & 8 rushes for 21 yards and 1 td","Oakland Raiders / 3rd / 1st pick / 2011 Supp"
"4","TE","Gary Barnidge",31,"8",14,"45 catches for 530 yards, 1 td","Carolina Panthers / 5th / 141st pick / 2008"
"5","OL","Cameron Erving",24,"1",11,"","Cleveland Browns / 1st / 19th pick / 2015"
"6","OL","John Greco",31,"8",12,"","St. Louis Rams / 3rd / 65th pick / 2008"
"7","OL","Austin Pasztor",26,"4",14,"",""
"8","OL","Joe Thomas",32,"9",14,"","Cleveland Browns / 1st / 3rd pick / 2007"
"9","","Defensive Starters",NA,"",NA,"",""
"10","DL","Jamie Meder",25,"2",13,"",""
"11","DL","Danny Shelton",23,"1",14,"","Cleveland Browns / 1st / 12th pick / 2015"
"12","LB","Demario Davis",27,"4",14,"","New York Jets / 3rd / 77th pick / 2012"
"13","LB","Christian Kirksey",24,"2",14,"","Cleveland Browns / 3rd / 71st pick / 2014"
"14","LB","Emmanuel Ogbah",23,"Rook",14,"","Cleveland Browns / 2nd / 32nd pick / 2016"
"15","DB","Joe Haden",27,"6",11,"","Cleveland Browns / 1st / 7th pick / 2010"
"16","DB","Jamar Taylor",26,"3",12,"","Miami Dolphins / 2nd / 54th pick / 2013"
