"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Steve DeBerg",25,"1",15,"347 for 578, 3,652 yards, 17 td, 21 int, & 17 rushes for 10 yards and 0 td","Dallas Cowboys / 10th / 275th pick / 1977"
"3","RB","O.J. Simpson",32,"10",8,"120 rushes for 460 yards, 3 td, & 7 catches for 46 yards and 0 td","Buffalo Bills / 1st / 1st pick / 1969"
"4","FB","Wilbur Jackson",28,"5",14,"114 rushes for 375 yards, 2 td, & 53 catches for 422 yards and 0 td","San Francisco 49ers / 1st / 9th pick / 1974"
"5","WR","Mike Shumann",24,"1",16,"39 catches for 452 yards, 4 td, & 1 rush for 19 yards and 0 td",""
"6","WR","Freddie Solomon",26,"4",11,"57 catches for 807 yards, 7 td, & 6 rushes for 85 yards and 1 td","Miami Dolphins / 2nd / 36th pick / 1975"
"7","TE","Ken MacAfee",23,"1",12,"24 catches for 266 yards, 4 td","San Francisco 49ers / 1st / 7th pick / 1978"
"8","LT","Ron Singleton",27,"3",15,"","San Diego Chargers / 4th / 113th pick / 1976"
"9","LG","John Ayers",26,"2",16,"","San Francisco 49ers / 8th / 223rd pick / 1976"
"10","C","Fred Quillan",23,"1",16,"","San Francisco 49ers / 7th / 175th pick / 1978"
"11","RG","Randy Cross",25,"3",16,"2 fumbles recovered","San Francisco 49ers / 2nd / 42nd pick / 1976"
"12","RT","Keith Fahnhorst",27,"5",16,"","San Francisco 49ers / 2nd / 35th pick / 1974"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Archie Reese",23,"1",16,"","San Francisco 49ers / 5th / 127th pick / 1978"
"15","LDT","Ted Vincent",23,"1",15,"","Cincinnati Bengals / 3rd / 72nd pick / 1978"
"16","RDT","Jimmy Webb",27,"4",16,"","San Francisco 49ers / 1st / 10th pick / 1975"
"17","RDE","Cedrick Hardman",31,"9",11,"","San Francisco 49ers / 1st / 9th pick / 1970"
"18","LLB","Scott Hilton",25,"Rook",7,"",""
"19","MLB","Dan Bunz",24,"1",12,"1 interception, 5 fumbles recovered","San Francisco 49ers / 1st / 24th pick / 1978"
"20","RLB","Willie Harper",29,"6",16,"0 interceptions, 1 fumble recovered","San Francisco 49ers / 2nd / 41st pick / 1973"
"21","LCB","Charles Cornelius",27,"2",14,"3 interceptions, 2 fumbles recovered",""
"22","RCB","Gerard Williams",27,"3",14,"4 interceptions, 3 fumbles recovered",""
"23","SS","Tim Gray",27,"4",15,"1 interception, 1 fumble recovered","St. Louis Cardinals / 1st / 21st pick / 1975"
"24","FS","Tony Dungy",24,"2",7,"0 interceptions, 2 fumbles recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Ray Wersching",29,"6",0,"20 of 24 field goals & 32 of 35 extra points",""
"27","P","Dan Melville",23,"Rook",0,"71 punts for a 37.0 average, 1 blocked",""
"28","PR","Freddie Solomon",26,"4",11,"23 punt returns for a 6.2 average and 0 td","Miami Dolphins / 2nd / 36th pick / 1975"
"29","KR","James Owens",24,"Rook",0,"41 kick returns for a 24.4 average and 1 td","San Francisco 49ers / 2nd / 29th pick / 1979"
