"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","David Carr",26,"3",16,"256 for 423, 2,488 yards, 14 td, 11 int, & 56 rushes for 308 yards and 1 td","Houston Texans / 1st / 1st pick / 2002"
"3","RB","Domanick Williams",25,"2",11,"230 rushes for 976 yards, 2 td, & 39 catches for 337 yards and 4 td","Houston Texans / 4th / 101st pick / 2003"
"4","WR","Jabar Gaffney",25,"3",13,"55 catches for 492 yards, 2 td, & 4 rushes for 13 yards and 0 td","Houston Texans / 2nd / 33rd pick / 2002"
"5","WR","Andre Johnson",24,"2",13,"63 catches for 688 yards, 2 td, & 6 rushes for 10 yards and 0 td","Houston Texans / 1st / 3rd pick / 2003"
"6","TE","Mark Bruener",33,"10",15,"2 catches for 22 yards, 0 td","Pittsburgh Steelers / 1st / 27th pick / 1995"
"7","LT","Chester Pitts",26,"3",16,"","Houston Texans / 2nd / 50th pick / 2002"
"8","LG","Milford Brown",25,"2",12,"","Houston Texans / 6th / 1st pick / 2002 Supp"
"9","C","Steve McKinney",30,"7",16,"","Indianapolis Colts / 4th / 93rd pick / 1998"
"10","RT","Todd Wade",29,"5",9,"1 fumble recovered","Miami Dolphins / 2nd / 53rd pick / 2000"
"11","","Defensive Starters",NA,"",NA,"",""
"12","DE","Robaire Smith",28,"5",16,"","Tennessee Titans / 6th / 197th pick / 2000"
"13","DE","Gary Walker",32,"10",11,"","Houston Oilers / 5th / 159th pick / 1995"
"14","NT","Seth Payne",30,"8",14,"4.0 sacks, 0 interceptions, 0 fumbles recovered","Jacksonville Jaguars / 4th / 114th pick / 1997"
"15","LOLB","Shantee Orr",24,"2",12,"7.0 sacks, 0 interceptions, 0 fumbles recovered",""
"16","MLB","Morlon Greenwood",27,"4",16,"2.0 sacks, 0 interceptions, 2 fumbles recovered","Miami Dolphins / 3rd / 88th pick / 2001"
"17","ROLB","Antwan Peek",26,"2",16,"6.0 sacks, 0 interceptions, 2 fumbles recovered","Houston Texans / 3rd / 67th pick / 2003"
"18","LB","DaShon Polk",28,"5",11,"","Buffalo Bills / 7th / 251st pick / 2000"
"19","RCB","Dunta Robinson",23,"1",16,"1.0 sacks, 1 interception, 1 fumble recovered","Houston Texans / 1st / 10th pick / 2004"
"20","SS","C.C. Brown",22,"Rook",13,"0.0 sacks, 1 interception, 0 fumbles recovered","Houston Texans / 6th / 188th pick / 2005"
"21","FS","Marcus Coleman",31,"9",11,"0.0 sacks, 1 interception, 0 fumbles recovered","New York Jets / 5th / 133rd pick / 1996"
