"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Ken O'Brien",29,"5",12,"288 for 477, 3,346 yards, 12 td, 18 int, & 9 rushes for 18 yards and 0 td","New York Jets / 1st / 24th pick / 1983"
"3","RB","Johnny Hector",29,"6",9,"177 rushes for 702 yards, 3 td, & 38 catches for 330 yards and 2 td","New York Jets / 2nd / 51st pick / 1983"
"4","FB","Roger Vick",25,"2",10,"112 rushes for 434 yards, 5 td, & 34 catches for 241 yards and 2 td","New York Jets / 1st / 21st pick / 1987"
"5","WR","Al Toon",26,"4",10,"63 catches for 693 yards, 2 td","New York Jets / 1st / 10th pick / 1985"
"6","WR","Jo-Jo Townsell",29,"4",6,"45 catches for 787 yards, 5 td","New York Jets / 3rd / 78th pick / 1983"
"7","TE","Mickey Shuler",33,"11",7,"29 catches for 322 yards, 0 td","New York Jets / 3rd / 61st pick / 1978"
"8","LT","Jeff Criswell",25,"2",16,"1 fumble recovered",""
"9","LG","Mike Haight",27,"3",13,"","New York Jets / 1st / 22nd pick / 1986"
"10","C","Jim Sweeney",27,"5",16,"","New York Jets / 2nd / 37th pick / 1984"
"11","RG","Dan Alexander",34,"12",14,"1 fumble recovered","New York Jets / 8th / 200th pick / 1977"
"12","RT","Reggie McElroy",29,"6",15,"","New York Jets / 2nd / 51st pick / 1982"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Paul Frase",24,"1",14,"2.0 sacks, 0 interceptions, 0 fumbles recovered","New York Jets / 6th / 146th pick / 1988"
"15","NT","Scott Mersereau",24,"2",15,"0.5 sacks, 1 interception, 0 fumbles recovered","Los Angeles Rams / 5th / 136th pick / 1987"
"16","RDE","Marty Lyons",32,"10",10,"1.0 sacks, 0 interceptions, 0 fumbles recovered","New York Jets / 1st / 14th pick / 1979"
"17","LOLB","Alex Gordon",25,"2",15,"1.0 sacks, 1 interception, 1 fumble recovered","New York Jets / 2nd / 42nd pick / 1987"
"18","LILB","Troy Benson",26,"3",15,"","New York Jets / 5th / 120th pick / 1985"
"19","RILB","Kyle Clifton",27,"5",16,"2.0 sacks, 0 interceptions, 1 fumble recovered","New York Jets / 3rd / 64th pick / 1984"
"20","ROLB","Jeff Lageman",22,"Rook",15,"4.5 sacks, 0 interceptions, 0 fumbles recovered","New York Jets / 1st / 14th pick / 1989"
"21","LCB","Bobby Humphery",28,"5",16,"0.0 sacks, 0 interceptions, 4 fumbles recovered","New York Jets / 9th / 247th pick / 1983"
"22","RCB","James Hasty",24,"1",16,"0.0 sacks, 5 interceptions, 2 fumbles recovered","New York Jets / 3rd / 74th pick / 1988"
"23","SS","George Radachowsky",27,"5",12,"","Los Angeles Rams / 7th / 188th pick / 1984"
"24","FS","Erik McMillan*",24,"1",16,"2.0 sacks, 6 interceptions, 2 fumbles recovered","New York Jets / 3rd / 63rd pick / 1988"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Pat Leahy",38,"15",0,"14 of 21 field goals & 29 of 30 extra points",""
"27","P","Joe Prokop",29,"4",0,"87 punts for a 39.4 average, 0 blocked",""
"28","PR","Jo-Jo Townsell",29,"4",6,"33 punt returns for a 9.1 average and 0 td","New York Jets / 3rd / 78th pick / 1983"
"29","KR","Jo-Jo Townsell",29,"4",6,"34 kick returns for a 19.2 average and 0 td","New York Jets / 3rd / 78th pick / 1983"
