"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Pat Haden*",24,"1",10,"122 for 216, 1,551 yards, 11 td, 6 int, & 29 rushes for 106 yards and 2 td","Los Angeles Rams / 7th / 176th pick / 1975"
"3","RB","Lawrence McCutcheon*",27,"5",14,"294 rushes for 1,238 yards, 7 td, & 25 catches for 274 yards and 2 td","Los Angeles Rams / 3rd / 70th pick / 1972"
"4","FB","John Cappelletti",25,"3",14,"178 rushes for 598 yards, 5 td, & 28 catches for 228 yards and 1 td","Los Angeles Rams / 1st / 11th pick / 1974"
"5","WR","Harold Jackson*",31,"9",14,"48 catches for 666 yards, 6 td, & 1 rush for 6 yards and 0 td","Los Angeles Rams / 12th / 323rd pick / 1968"
"6","WR","Billy Waddy",23,"Rook",8,"23 catches for 355 yards, 1 td, & 2 rushes for 34 yards and 0 td","Los Angeles Rams / 2nd / 50th pick / 1977"
"7","TE","Terry Nelson",26,"4",14,"31 catches for 401 yards, 3 td, & 3 rushes for 31 yards and 0 td","Los Angeles Rams / 4th / 99th pick / 1973"
"8","LT","Doug France*",24,"2",13,"","Los Angeles Rams / 1st / 20th pick / 1975"
"9","LG","Tom Mack*",34,"11",14,"","Los Angeles Rams / 1st / 2nd pick / 1966"
"10","C","Rich Saul*",29,"7",14,"2 fumbles recovered","Los Angeles Rams / 8th / 204th pick / 1970"
"11","RG","Dennis Harrah",24,"2",8,"","Los Angeles Rams / 1st / 11th pick / 1975"
"12","RT","John Williams",32,"9",14,"","Baltimore Colts / 1st / 23rd pick / 1968"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Jack Youngblood*",27,"6",14,"0 interceptions, 1 fumble recovered","Los Angeles Rams / 1st / 20th pick / 1971"
"15","LDT","Larry Brooks*",27,"5",14,"0 interceptions, 1 fumble recovered","Los Angeles Rams / 14th / 355th pick / 1972"
"16","RDT","Cody Jones",26,"3",14,"0 interceptions, 1 fumble recovered","Los Angeles Rams / 5th / 115th pick / 1973"
"17","RDE","Fred Dryer",31,"8",14,"0 interceptions, 3 fumbles recovered","New York Giants / 1st / 13th pick / 1969"
"18","LLB","Bob Brudzinski",22,"Rook",7,"2 interceptions, 0 fumbles recovered","Los Angeles Rams / 1st / 23rd pick / 1977"
"19","MLB","Jim Youngblood",27,"4",14,"2 interceptions, 0 fumbles recovered","Los Angeles Rams / 2nd / 42nd pick / 1973"
"20","RLB","Isiah Robertson*",28,"6",14,"1 interception, 1 fumble recovered","Los Angeles Rams / 1st / 10th pick / 1971"
"21","LCB","Pat Thomas",23,"1",12,"5 interceptions, 1 fumble recovered","Los Angeles Rams / 2nd / 39th pick / 1976"
"22","RCB","Monte Jackson*",24,"2",14,"5 interceptions, 0 fumbles recovered","Los Angeles Rams / 2nd / 28th pick / 1975"
"23","SS","Dave Elmendorf",28,"6",14,"2 interceptions, 2 fumbles recovered","Los Angeles Rams / 3rd / 63rd pick / 1971"
"24","FS","Bill Simpson",26,"3",14,"6 interceptions, 2 fumbles recovered","Los Angeles Rams / 2nd / 50th pick / 1974"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Rafael Septien",24,"Rook",0,"18 of 30 field goals & 32 of 35 extra points","New Orleans Saints / 10th / 258th pick / 1977"
"27","P","Glen Walker",25,"Rook",0,"73 punts for a 35.2 average, 0 blocked",""
"28","PR","Billy Waddy",23,"Rook",8,"31 punt returns for a 7.1 average and 0 td","Los Angeles Rams / 2nd / 50th pick / 1977"
"29","KR","Wendell Tyler",22,"Rook",0,"24 kick returns for a 21.8 average and 0 td","Los Angeles Rams / 3rd / 79th pick / 1977"
