"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Boomer Esiason",30,"7",14,"233 for 413, 2,883 yards, 13 td, 16 int, & 24 rushes for 66 yards and 0 td","Cincinnati Bengals / 2nd / 38th pick / 1984"
"3","RB","James Brooks",33,"10",12,"152 rushes for 571 yards, 2 td, & 40 catches for 348 yards and 2 td","San Diego Chargers / 1st / 24th pick / 1981"
"4","FB","Harold Green",23,"1",10,"158 rushes for 731 yards, 2 td, & 16 catches for 136 yards and 0 td","Cincinnati Bengals / 2nd / 38th pick / 1990"
"5","WR","Eddie Brown",29,"6",12,"59 catches for 827 yards, 2 td, & 1 rush for 8 yards and 0 td","Cincinnati Bengals / 1st / 13th pick / 1985"
"6","WR","Tim McGee",27,"5",16,"51 catches for 802 yards, 4 td","Cincinnati Bengals / 1st / 21st pick / 1986"
"7","TE","Rodney Holman",31,"9",15,"31 catches for 445 yards, 2 td","Cincinnati Bengals / 3rd / 82nd pick / 1982"
"8","LT","Anthony Munoz*",33,"11",13,"1 fumble recovered","Cincinnati Bengals / 1st / 3rd pick / 1980"
"9","LG","Bruce Reimers",31,"7",8,"1 fumble recovered","Cincinnati Bengals / 8th / 204th pick / 1984"
"10","C","Bruce Kozerski",29,"7",16,"1 fumble recovered","Cincinnati Bengals / 9th / 231st pick / 1984"
"11","RG","Ken Moyer",25,"2",10,"1 fumble recovered",""
"12","RT","Joe Walter",28,"6",14,"1 fumble recovered","Cincinnati Bengals / 7th / 181st pick / 1985"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Alonzo Mitz",28,"5",13,"0.0 sacks, 1 interception, 1 fumble recovered","Seattle Seahawks / 8th / 211th pick / 1986"
"15","NT","Tim Krumrie",31,"8",16,"4.0 sacks, 0 interceptions, 1 fumble recovered","Cincinnati Bengals / 10th / 276th pick / 1983"
"16","RDE","David Grant",26,"3",13,"2.0 sacks, 1 interception, 0 fumbles recovered","Cincinnati Bengals / 4th / 84th pick / 1988"
"17","LOLB","James Francis",23,"1",16,"3.0 sacks, 1 interception, 1 fumble recovered","Cincinnati Bengals / 1st / 12th pick / 1990"
"18","LILB","Leo Barker",32,"7",11,"0.0 sacks, 1 interception, 0 fumbles recovered","Cincinnati Bengals / 7th / 177th pick / 1984"
"19","RILB","Carl Zander",28,"6",12,"0.0 sacks, 0 interceptions, 1 fumble recovered","Cincinnati Bengals / 2nd / 43rd pick / 1985"
"20","ROLB","Alfred Williams",23,"Rook",15,"3.0 sacks, 0 interceptions, 2 fumbles recovered","Cincinnati Bengals / 1st / 18th pick / 1991"
"21","LCB","Wayne Haddix",26,"4",7,"",""
"22","RCB","Eric Thomas",27,"4",16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Cincinnati Bengals / 2nd / 49th pick / 1987"
"23","SS","David Fulcher",27,"5",16,"0.0 sacks, 4 interceptions, 3 fumbles recovered","Cincinnati Bengals / 3rd / 78th pick / 1986"
"24","FS","Rickey Dixon",25,"3",9,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Cincinnati Bengals / 1st / 5th pick / 1988"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jim Breech",35,"12",0,"23 of 29 field goals & 27 of 27 extra points","Detroit Lions / 8th / 206th pick / 1978"
"27","P","Lee Johnson",30,"6",0,"64 punts for a 43.7 average, 0 blocked","Houston Oilers / 5th / 138th pick / 1985"
"28","PR","Mitchell Price",24,"1",2,"14 punt returns for a 14.5 average and 1 td","Cincinnati Bengals / 9th / 234th pick / 1990"
"29","KR","Eric Ball",25,"2",4,"13 kick returns for a 20.2 average and 0 td","Cincinnati Bengals / 2nd / 35th pick / 1989"
