"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Philip Rivers",33,10,16,"379 for 570, 4,286 yards, 31 td, 18 int, & 37 rushes for 102 yards and 0 td","New York Giants / 1st / 4th pick / 2004"
"3","WR","Keenan Allen",22,1,14,"77 catches for 783 yards, 4 td","San Diego Chargers / 3rd / 76th pick / 2013"
"4","WR","Malcom Floyd",33,10,16,"52 catches for 856 yards, 6 td",""
"5","WR","Eddie Royal",28,6,11,"62 catches for 778 yards, 7 td, & 3 rushes for 14 yards and 0 td","Denver Broncos / 2nd / 42nd pick / 2008"
"6","TE","Antonio Gates",34,11,14,"69 catches for 821 yards, 12 td",""
"7","LT","King Dunlap",29,6,16,"","Philadelphia Eagles / 7th / 230th pick / 2008"
"8","LG","Chad Rinehart",29,6,16,"1 fumble recovered","Washington Redskins / 3rd / 96th pick / 2008"
"9","RG","Johnnie Troutman",27,2,15,"","San Diego Chargers / 5th / 149th pick / 2012"
"10","RT","D.J. Fluker",23,1,16,"","San Diego Chargers / 1st / 11th pick / 2013"
"11","","Defensive Starters",NA,NA,NA,"",""
"12","DE","Kendall Reyes",25,2,15,"","San Diego Chargers / 2nd / 49th pick / 2012"
"13","DT","Corey Liuget",24,3,16,"","San Diego Chargers / 1st / 18th pick / 2011"
"14","LB","Donald Butler",26,3,13,"","San Diego Chargers / 3rd / 79th pick / 2010"
"15","LB","Dwight Freeney",34,12,9,"","Indianapolis Colts / 1st / 11th pick / 2002"
"16","LB","Melvin Ingram",25,2,9,"","San Diego Chargers / 1st / 18th pick / 2012"
"17","LB","Jarret Johnson",33,11,14,"","Baltimore Ravens / 4th / 109th pick / 2003"
"18","LCB","Brandon Flowers",28,6,14,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Kansas City Chiefs / 2nd / 35th pick / 2008"
"19","RCB","Shareece Wright",27,3,14,"","San Diego Chargers / 3rd / 89th pick / 2011"
"20","SS","Marcus Gilchrist",26,3,16,"1.0 sacks, 1 interception, 0 fumbles recovered","San Diego Chargers / 2nd / 50th pick / 2011"
"21","FS","Eric Weddle*+",29,7,16,"0.0 sacks, 1 interception, 0 fumbles recovered","San Diego Chargers / 2nd / 37th pick / 2007"
