"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Elvis Grbac",27,3,10,"179 for 314, 1,943 yards, 11 td, 6 int, & 30 rushes for 168 yards and 1 td","San Francisco 49ers / 8th / 219th pick / 1993"
"3","RB","Greg Hill",25,3,16,"157 rushes for 550 yards, 0 td, & 12 catches for 126 yards and 0 td","Kansas City Chiefs / 1st / 25th pick / 1994"
"4","FB","Kimble Anders*",31,6,14,"79 rushes for 397 yards, 0 td, & 59 catches for 453 yards and 2 td",""
"5","WR","Lake Dawson",25,3,11,"21 catches for 273 yards, 2 td","Kansas City Chiefs / 3rd / 92nd pick / 1994"
"6","WR","Andre Rison*",30,8,16,"72 catches for 1,092 yards, 7 td, & 1 rush for 2 yards and 0 td","Indianapolis Colts / 1st / 22nd pick / 1989"
"7","TE","Ted Popson",31,3,12,"35 catches for 320 yards, 2 td","New York Giants / 11th / 306th pick / 1991"
"8","LT","Jeff Criswell",33,10,16,"",""
"9","LG","Dave Szott+",30,7,16,"1 fumble recovered","Kansas City Chiefs / 7th / 180th pick / 1990"
"10","C","Tim Grunhard",29,7,16,"1 fumble recovered","Kansas City Chiefs / 2nd / 40th pick / 1990"
"11","RG","Will Shields*",26,4,16,"","Kansas City Chiefs / 3rd / 74th pick / 1993"
"12","RT","Glenn Parker",31,7,15,"","Buffalo Bills / 3rd / 69th pick / 1990"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Vaughn Booker",29,3,13,"4.0 sacks, 0 interceptions, 1 fumble recovered",""
"15","NT","Joe Phillips",34,11,15,"0.5 sacks, 0 interceptions, 1 fumble recovered","Minnesota Vikings / 4th / 93rd pick / 1986"
"16","RDE","John Browning",24,1,13,"4.0 sacks, 0 interceptions, 1 fumble recovered","Kansas City Chiefs / 3rd / 68th pick / 1996"
"17","LOLB","Derrick Thomas*",30,8,10,"9.5 sacks, 0 interceptions, 0 fumbles recovered","Kansas City Chiefs / 1st / 4th pick / 1989"
"18","LILB","Terry Wooden",30,7,8,"2.0 sacks, 0 interceptions, 1 fumble recovered","Seattle Seahawks / 2nd / 29th pick / 1990"
"19","RILB","Donnie Edwards",24,1,16,"2.5 sacks, 2 interceptions, 1 fumble recovered","Kansas City Chiefs / 4th / 98th pick / 1996"
"20","ROLB","Anthony Davis",28,4,15,"3.5 sacks, 0 interceptions, 1 fumble recovered","Houston Oilers / 11th / 301st pick / 1992"
"21","LCB","Dale Carter*",28,5,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Kansas City Chiefs / 1st / 20th pick / 1992"
"22","RCB","James Hasty*",32,9,15,"2.0 sacks, 3 interceptions, 1 fumble recovered","New York Jets / 3rd / 74th pick / 1988"
"23","SS","Reggie Tongue",24,1,16,"2.5 sacks, 1 interception, 0 fumbles recovered","Kansas City Chiefs / 2nd / 58th pick / 1996"
"24","FS","Jerome Woods",24,1,16,"1.0 sacks, 4 interceptions, 2 fumbles recovered","Kansas City Chiefs / 1st / 28th pick / 1996"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Pete Stoyanovich",30,8,0,"26 of 27 field goals & 35 of 36 extra points","Miami Dolphins / 8th / 203rd pick / 1989"
"27","P","Louie Aguiar",31,6,0,"82 punts for a 42.3 average, 0 blocked",""
"28","PR","Tamarick Vanover",23,2,0,"35 punt returns for a 10.9 average and 1 td","Kansas City Chiefs / 3rd / 81st pick / 1995"
"29","KR","Tamarick Vanover",23,2,0,"51 kick returns for a 25.6 average and 1 td","Kansas City Chiefs / 3rd / 81st pick / 1995"
