"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Matt Schaub",26,"3",11,"192 for 289, 2,241 yards, 9 td, 9 int, & 17 rushes for 52 yards and 0 td","Atlanta Falcons / 3rd / 90th pick / 2004"
"3","RB","Ron Dayne",29,"7",8,"194 rushes for 773 yards, 6 td, & 17 catches for 112 yards and 0 td","New York Giants / 1st / 11th pick / 2000"
"4","FB","Vonta Leach",26,"3",12,"2 rushes for 2 yards, 1 td, & 25 catches for 108 yards and 2 td",""
"5","WR","Andre' Davis",28,"5",8,"33 catches for 583 yards, 3 td","Cleveland Browns / 2nd / 47th pick / 2002"
"6","WR","Andre Johnson",26,"4",9,"60 catches for 851 yards, 8 td","Houston Texans / 1st / 3rd pick / 2003"
"7","WR","Kevin Walter",26,"4",15,"65 catches for 800 yards, 4 td, & 5 rushes for 30 yards and 0 td","New York Giants / 7th / 255th pick / 2003"
"8","TE","Owen Daniels",25,"1",16,"63 catches for 768 yards, 3 td","Houston Texans / 4th / 98th pick / 2006"
"9","LT","Ephraim Salaam",31,"9",16,"","Atlanta Falcons / 7th / 199th pick / 1998"
"10","LG","Chester Pitts",28,"5",16,"1 fumble recovered","Houston Texans / 2nd / 50th pick / 2002"
"11","C","Mike Flanagan",34,"9",13,"","Green Bay Packers / 3rd / 90th pick / 1996"
"12","RG","Fred Weary",30,"5",12,"","Houston Texans / 3rd / 66th pick / 2002"
"13","RT","Eric Winston",24,"1",16,"","Houston Texans / 3rd / 66th pick / 2006"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Anthony Weaver",27,"5",13,"","Baltimore Ravens / 2nd / 52nd pick / 2002"
"16","DE","Mario Williams",22,"1",16,"","Houston Texans / 1st / 1st pick / 2006"
"17","LDT","Travis Johnson",25,"2",13,"0.0 sacks, 1 interception, 0 fumbles recovered","Houston Texans / 1st / 16th pick / 2005"
"18","RDT","Amobi Okoye",20,"Rook",14,"5.5 sacks, 0 interceptions, 0 fumbles recovered","Houston Texans / 1st / 10th pick / 2007"
"19","MLB","DeMeco Ryans*",23,"1",16,"2.0 sacks, 1 interception, 3 fumbles recovered","Houston Texans / 2nd / 33rd pick / 2006"
"20","LB","Danny Clark",30,"7",8,"","Jacksonville Jaguars / 7th / 245th pick / 2000"
"21","LB","Morlon Greenwood",29,"6",15,"","Miami Dolphins / 3rd / 88th pick / 2001"
"22","LCB","Dunta Robinson",25,"3",9,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Houston Texans / 1st / 10th pick / 2004"
"23","RCB","Demarcus Faggins",28,"5",8,"0.0 sacks, 0 interceptions, 1 fumble recovered","Houston Texans / 6th / 173rd pick / 2002"
"24","SS","C.C. Brown",24,"2",16,"0.0 sacks, 1 interception, 3 fumbles recovered","Houston Texans / 6th / 188th pick / 2005"
"25","FS","Von Hutchins",26,"3",15,"0.5 sacks, 1 interception, 0 fumbles recovered","Indianapolis Colts / 6th / 173rd pick / 2004"
