"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Alex Smith",28,7,9,"153 for 218, 1,737 yards, 13 td, 5 int, & 31 rushes for 132 yards and 0 td","San Francisco 49ers / 1st / 1st pick / 2005"
"3","RB","Frank Gore*",29,7,16,"258 rushes for 1,214 yards, 8 td, & 28 catches for 234 yards and 1 td","San Francisco 49ers / 3rd / 65th pick / 2005"
"4","FB","Bruce Miller",25,1,13,"5 rushes for 18 yards, 0 td, & 12 catches for 84 yards and 0 td","San Francisco 49ers / 7th / 211th pick / 2011"
"5","WR","Michael Crabtree",25,3,16,"85 catches for 1,105 yards, 9 td, & 1 rush for 8 yards and 0 td","San Francisco 49ers / 1st / 10th pick / 2009"
"6","WR","Mario Manningham",26,4,10,"42 catches for 449 yards, 1 td, & 3 rushes for 64 yards and 0 td","New York Giants / 3rd / 95th pick / 2008"
"7","TE","Vernon Davis",28,6,16,"41 catches for 548 yards, 5 td","San Francisco 49ers / 1st / 6th pick / 2006"
"8","LT","Joe Staley*",28,5,16,"1 fumble recovered","San Francisco 49ers / 1st / 28th pick / 2007"
"9","LG","Mike Iupati*+",25,2,16,"","San Francisco 49ers / 1st / 17th pick / 2010"
"10","C","Jonathan Goodwin",34,10,16,"","New York Jets / 5th / 154th pick / 2002"
"11","RG","Alex Boone",25,2,16,"",""
"12","RT","Anthony Davis",23,2,16,"1 fumble recovered","San Francisco 49ers / 1st / 11th pick / 2010"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDT","Ray McDonald",28,5,16,"2.5 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 3rd / 97th pick / 2007"
"15","NT","Isaac Sopoaga",31,7,9,"1.0 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 4th / 104th pick / 2004"
"16","RDT","Justin Smith*",33,11,14,"3.0 sacks, 0 interceptions, 1 fumble recovered","Cincinnati Bengals / 1st / 4th pick / 2001"
"17","LB","NaVorro Bowman*+",24,2,16,"","San Francisco 49ers / 3rd / 91st pick / 2010"
"18","LB","Ahmad Brooks",28,6,16,"","Cincinnati Bengals / 3rd / 2006 Supp"
"19","LB","Aldon Smith*+",23,1,16,"","San Francisco 49ers / 1st / 7th pick / 2011"
"20","LB","Patrick Willis*+",27,5,16,"","San Francisco 49ers / 1st / 11th pick / 2007"
"21","LCB","Carlos Rogers",31,7,16,"1.0 sacks, 1 interception, 3 fumbles recovered","Washington Redskins / 1st / 9th pick / 2005"
"22","RCB","Tarell Brown",27,5,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","San Francisco 49ers / 5th / 147th pick / 2007"
"23","SS","Donte Whitner*",27,6,16,"0.0 sacks, 1 interception, 1 fumble recovered","Buffalo Bills / 1st / 8th pick / 2006"
"24","FS","Dashon Goldson*+",28,5,16,"0.0 sacks, 3 interceptions, 2 fumbles recovered","San Francisco 49ers / 4th / 126th pick / 2007"
