"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Donovan McNabb",30,7,10,"180 for 316, 2,647 yards, 18 td, 6 int, & 32 rushes for 212 yards and 3 td","Philadelphia Eagles / 1st / 2nd pick / 1999"
"3","RB","Brian Westbrook",27,4,14,"240 rushes for 1,217 yards, 7 td, & 77 catches for 699 yards and 4 td","Philadelphia Eagles / 3rd / 91st pick / 2002"
"4","FB","Thomas Tapeh",26,2,8,"5 rushes for 9 yards, 0 td, & 16 catches for 85 yards and 1 td","Philadelphia Eagles / 5th / 162nd pick / 2004"
"5","WR","Reggie Brown",25,1,15,"46 catches for 816 yards, 8 td, & 3 rushes for 24 yards and 1 td","Philadelphia Eagles / 2nd / 35th pick / 2005"
"6","WR","Donte' Stallworth",26,4,11,"38 catches for 725 yards, 5 td","New Orleans Saints / 1st / 13th pick / 2002"
"7","TE","L.J. Smith",26,3,15,"50 catches for 611 yards, 5 td","Philadelphia Eagles / 2nd / 61st pick / 2003"
"8","LT","Tra Thomas",32,8,16,"","Philadelphia Eagles / 1st / 11th pick / 1998"
"9","LG","Todd Herremans",24,1,16,"","Philadelphia Eagles / 4th / 126th pick / 2005"
"10","C","Jamaal Jackson",26,1,16,"",""
"11","RG","Shawn Andrews*+",24,2,16,"","Philadelphia Eagles / 1st / 16th pick / 2004"
"12","RT","Jon Runyan",33,10,16,"","Houston Oilers / 4th / 109th pick / 1996"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","DE","Trent Cole",24,1,14,"","Philadelphia Eagles / 5th / 146th pick / 2005"
"15","DE","Darren Howard",30,6,16,"","New Orleans Saints / 2nd / 33rd pick / 2000"
"16","LDT","Mike Patterson",23,1,16,"1.5 sacks, 0 interceptions, 3 fumbles recovered","Philadelphia Eagles / 1st / 31st pick / 2005"
"17","RDT","Darwin Walker",29,6,15,"6.0 sacks, 1 interception, 0 fumbles recovered","Arizona Cardinals / 3rd / 71st pick / 2000"
"18","MLB","Jeremiah Trotter",29,8,16,"0.0 sacks, 1 interception, 0 fumbles recovered","Philadelphia Eagles / 3rd / 72nd pick / 1998"
"19","LB","Dhani Jones",28,5,13,"","New York Giants / 6th / 177th pick / 2000"
"20","LB","Matt McCoy",24,1,10,"","Philadelphia Eagles / 2nd / 63rd pick / 2005"
"21","LCB","Lito Sheppard*",25,4,13,"0.0 sacks, 6 interceptions, 1 fumble recovered","Philadelphia Eagles / 1st / 26th pick / 2002"
"22","RCB","Sheldon Brown",27,4,16,"0.0 sacks, 1 interception, 0 fumbles recovered","Philadelphia Eagles / 2nd / 59th pick / 2002"
"23","SS","Sean Considine",25,1,9,"1.5 sacks, 1 interception, 2 fumbles recovered","Philadelphia Eagles / 4th / 102nd pick / 2005"
"24","FS","Brian Dawkins*+",33,10,16,"1.0 sacks, 4 interceptions, 0 fumbles recovered","Philadelphia Eagles / 2nd / 61st pick / 1996"
