"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Randall Cunningham",31,"9",14,"265 for 490, 3,229 yards, 16 td, 13 int, & 65 rushes for 288 yards and 3 td","Philadelphia Eagles / 2nd / 37th pick / 1985"
"3","RB","Herschel Walker",32,"8",14,"113 rushes for 528 yards, 5 td, & 50 catches for 500 yards and 2 td","Dallas Cowboys / 5th / 114th pick / 1985"
"4","WR","Fred Barnett",28,"4",16,"78 catches for 1,127 yards, 5 td","Philadelphia Eagles / 3rd / 77th pick / 1990"
"5","WR","Calvin Williams",27,"4",14,"58 catches for 813 yards, 3 td, & 2 rushes for 11 yards and 0 td","Philadelphia Eagles / 5th / 133rd pick / 1990"
"6","TE","Mark Bavaro",31,"9",11,"17 catches for 215 yards, 3 td","New York Giants / 4th / 100th pick / 1985"
"7","TE","Maurice Johnson",27,"3",10,"21 catches for 204 yards, 2 td",""
"8","LT","Bernard Williams",22,"Rook",16,"","Philadelphia Eagles / 1st / 14th pick / 1994"
"9","LG","Antone Davis",27,"3",14,"","Philadelphia Eagles / 1st / 8th pick / 1991"
"10","C","David Alexander",30,"7",16,"1 fumble recovered","Philadelphia Eagles / 5th / 121st pick / 1987"
"11","RG","Lester Holmes",25,"1",16,"3 fumbles recovered","Philadelphia Eagles / 1st / 19th pick / 1993"
"12","RT","Broderick Thompson",34,"9",14,"1 fumble recovered",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","William Fuller*",32,"8",16,"9.5 sacks, 0 interceptions, 1 fumble recovered","Los Angeles Rams / 1st / 21st pick / 1984 Supp"
"15","LDT","Andy Harmon",25,"3",16,"9.0 sacks, 1 interception, 2 fumbles recovered","Philadelphia Eagles / 6th / 156th pick / 1991"
"16","RDT","William Perry",32,"9",16,"","Chicago Bears / 1st / 22nd pick / 1985"
"17","RDE","Greg Townsend",33,"11",12,"2.0 sacks, 0 interceptions, 1 fumble recovered","Los Angeles Raiders / 4th / 110th pick / 1983"
"18","LLB","Bill Romanowski",28,"6",15,"2.5 sacks, 2 interceptions, 1 fumble recovered","San Francisco 49ers / 3rd / 80th pick / 1988"
"19","MLB","Byron Evans",30,"7",10,"0.5 sacks, 1 interception, 1 fumble recovered","Philadelphia Eagles / 4th / 93rd pick / 1987"
"20","RLB","William Thomas",26,"3",16,"6.0 sacks, 1 interception, 0 fumbles recovered","Philadelphia Eagles / 4th / 104th pick / 1991"
"21","LCB","Mark McMillian",24,"2",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Philadelphia Eagles / 10th / 272nd pick / 1992"
"22","RCB","Eric Allen*",29,"6",16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Philadelphia Eagles / 2nd / 30th pick / 1988"
"23","SS","Mike Zordich",31,"7",16,"1.0 sacks, 4 interceptions, 3 fumbles recovered","San Diego Chargers / 9th / 235th pick / 1986"
"24","FS","Greg Jackson",28,"5",16,"0.0 sacks, 6 interceptions, 0 fumbles recovered","New York Giants / 3rd / 78th pick / 1989"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Eddie Murray",38,"14",0,"21 of 25 field goals & 33 of 33 extra points","Detroit Lions / 7th / 166th pick / 1980"
"27","P","Bryan Barker",30,"4",0,"66 punts for a 40.8 average, 0 blocked",""
"28","PR","Jeff Sydner",25,"2",0,"40 punt returns for a 9.5 average and 0 td","Philadelphia Eagles / 6th / 160th pick / 1992"
"29","KR","Herschel Walker",32,"8",14,"21 kick returns for a 27.7 average and 1 td","Dallas Cowboys / 5th / 114th pick / 1985"
