"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Ken O'Brien",30,"6",16,"226 for 411, 2,855 yards, 13 td, 10 int, & 21 rushes for 72 yards and 0 td","New York Jets / 1st / 24th pick / 1983"
"3","RB","Blair Thomas",23,"Rook",11,"123 rushes for 620 yards, 1 td, & 20 catches for 204 yards and 1 td","New York Jets / 1st / 2nd pick / 1990"
"4","FB","Brad Baxter",23,"1",9,"124 rushes for 539 yards, 6 td, & 8 catches for 73 yards and 0 td","Minnesota Vikings / 11th / 303rd pick / 1989"
"5","WR","Rob Moore",22,"Rook",13,"44 catches for 692 yards, 6 td, & 2 rushes for -4 yards and 0 td","New York Jets / 1st / 1st pick / 1990 Supp"
"6","WR","Al Toon",27,"5",12,"57 catches for 757 yards, 6 td","New York Jets / 1st / 10th pick / 1985"
"7","TE","Mark Boyer",28,"5",16,"40 catches for 334 yards, 1 td","Indianapolis Colts / 9th / 229th pick / 1985"
"8","LT","Jeff Criswell",26,"3",16,"1 fumble recovered",""
"9","LG","Mike Haight",28,"4",14,"","New York Jets / 1st / 22nd pick / 1986"
"10","C","Jim Sweeney",28,"6",16,"1 fumble recovered","New York Jets / 2nd / 37th pick / 1984"
"11","RG","Dave Cadigan",25,"2",5,"","New York Jets / 1st / 8th pick / 1988"
"12","RT","Brett Miller",32,"7",16,"","Atlanta Falcons / 5th / 129th pick / 1983"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Ron Stallworth",24,"1",16,"1.0 sacks, 0 interceptions, 1 fumble recovered","New York Jets / 4th / 98th pick / 1989"
"15","NT","Scott Mersereau",25,"3",16,"4.5 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Rams / 5th / 136th pick / 1987"
"16","RDT","Dennis Byrd",24,"1",16,"13.0 sacks, 0 interceptions, 0 fumbles recovered","New York Jets / 2nd / 42nd pick / 1989"
"17","RDE","Jeff Lageman",23,"1",16,"4.0 sacks, 0 interceptions, 0 fumbles recovered","New York Jets / 1st / 14th pick / 1989"
"18","LLB","Joe Mott",25,"1",14,"0.0 sacks, 0 interceptions, 1 fumble recovered","New York Jets / 3rd / 70th pick / 1989"
"19","MLB","Kyle Clifton",28,"6",16,"0.5 sacks, 3 interceptions, 1 fumble recovered","New York Jets / 3rd / 64th pick / 1984"
"20","RLB","Joe Kelly",26,"4",12,"0.0 sacks, 0 interceptions, 1 fumble recovered","Cincinnati Bengals / 1st / 11th pick / 1986"
"21","LCB","Tony Stargell",24,"Rook",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","New York Jets / 3rd / 56th pick / 1990"
"22","RCB","James Hasty",25,"2",16,"0.0 sacks, 2 interceptions, 3 fumbles recovered","New York Jets / 3rd / 74th pick / 1988"
"23","SS","Brian Washington",25,"2",12,"1.0 sacks, 3 interceptions, 1 fumble recovered","Cleveland Browns / 10th / 272nd pick / 1988"
"24","FS","Erik McMillan",25,"2",16,"0.0 sacks, 5 interceptions, 1 fumble recovered","New York Jets / 3rd / 63rd pick / 1988"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Pat Leahy",39,"16",0,"23 of 26 field goals & 32 of 32 extra points",""
"27","P","Joe Prokop",30,"5",0,"59 punts for a 40.1 average, 0 blocked",""
"28","PR","Jo-Jo Townsell",30,"5",0,"17 punt returns for a 9.1 average and 0 td","New York Jets / 3rd / 78th pick / 1983"
"29","KR","Terance Mathis",23,"Rook",1,"43 kick returns for a 18.3 average and 0 td","New York Jets / 6th / 140th pick / 1990"
