"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Terry Bradshaw*",31,"9",16,"259 for 472, 3,724 yards, 26 td, 25 int, & 21 rushes for 83 yards and 0 td","Pittsburgh Steelers / 1st / 1st pick / 1970"
"3","RB","Sidney Thornton",25,"2",10,"118 rushes for 585 yards, 6 td, & 16 catches for 231 yards and 4 td","Pittsburgh Steelers / 2nd / 48th pick / 1977"
"4","FB","Franco Harris*",29,"7",15,"267 rushes for 1,186 yards, 11 td, & 36 catches for 291 yards and 1 td","Pittsburgh Steelers / 1st / 13th pick / 1972"
"5","WR","John Stallworth*+",27,"5",16,"70 catches for 1,183 yards, 8 td","Pittsburgh Steelers / 4th / 82nd pick / 1974"
"6","WR","Lynn Swann",27,"5",11,"41 catches for 808 yards, 5 td, & 1 rush for 9 yards and 1 td","Pittsburgh Steelers / 1st / 21st pick / 1974"
"7","TE","Bennie Cunningham",25,"3",7,"36 catches for 512 yards, 4 td","Pittsburgh Steelers / 1st / 28th pick / 1976"
"8","LT","Jon Kolb",32,"10",12,"","Pittsburgh Steelers / 3rd / 56th pick / 1969"
"9","LG","Sam Davis",35,"12",12,"",""
"10","C","Mike Webster*+",27,"5",16,"2 fumbles recovered","Pittsburgh Steelers / 5th / 125th pick / 1974"
"11","RG","Steve Courson",24,"1",9,"1 fumble recovered","Pittsburgh Steelers / 5th / 125th pick / 1977"
"12","RT","Larry Brown",30,"8",14,"1 fumble recovered","Pittsburgh Steelers / 5th / 106th pick / 1971"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","L.C. Greenwood*",33,"10",11,"","Pittsburgh Steelers / 10th / 238th pick / 1969"
"15","LDT","Joe Greene*",33,"10",15,"","Pittsburgh Steelers / 1st / 4th pick / 1969"
"16","RDT","Gary Dunn",26,"3",15,"0 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 6th / 159th pick / 1976"
"17","RDE","John Banaszak",29,"4",16,"1 interception, 1 fumble recovered",""
"18","LLB","Jack Ham*+",31,"8",15,"2 interceptions, 1 fumble recovered","Pittsburgh Steelers / 2nd / 34th pick / 1971"
"19","MLB","Jack Lambert*+",27,"5",15,"6 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 2nd / 46th pick / 1974"
"20","RLB","Dirt Winston",24,"2",10,"3 interceptions, 3 fumbles recovered","Pittsburgh Steelers / 5th / 132nd pick / 1977"
"21","LCB","Ron Johnson",23,"1",11,"1 interception, 1 fumble recovered","Pittsburgh Steelers / 1st / 22nd pick / 1978"
"22","RCB","Mel Blount*",31,"9",16,"3 interceptions, 1 fumble recovered","Pittsburgh Steelers / 3rd / 53rd pick / 1970"
"23","SS","Donnie Shell*+",27,"5",16,"5 interceptions, 2 fumbles recovered",""
"24","FS","J.T. Thomas",28,"6",13,"","Pittsburgh Steelers / 1st / 24th pick / 1973"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Matt Bahr",23,"Rook",0,"18 of 30 field goals & 50 of 52 extra points","Pittsburgh Steelers / 6th / 165th pick / 1979"
"27","P","Craig Colquitt",25,"1",0,"68 punts for a 40.2 average, 0 blocked","Pittsburgh Steelers / 3rd / 76th pick / 1978"
"28","PR","Theo Bell",26,"3",1,"45 punt returns for a 8.4 average and 0 td","Pittsburgh Steelers / 4th / 120th pick / 1976"
"29","KR","Larry Anderson",23,"1",0,"34 kick returns for a 21.5 average and 0 td","Pittsburgh Steelers / 4th / 101st pick / 1978"
