"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Ryan Fitzpatrick",28,5,13,"255 for 441, 3,000 yards, 23 td, 15 int, & 40 rushes for 269 yards and 0 td","St. Louis Rams / 7th / 250th pick / 2005"
"3","RB","Fred Jackson",29,3,13,"222 rushes for 927 yards, 5 td, & 31 catches for 215 yards and 2 td",""
"4","WR","Lee Evans",29,6,13,"37 catches for 578 yards, 4 td","Buffalo Bills / 1st / 13th pick / 2004"
"5","WR","Steve Johnson",24,2,13,"82 catches for 1,073 yards, 10 td","Buffalo Bills / 7th / 224th pick / 2008"
"6","TE","David Martin",31,9,9,"7 catches for 43 yards, 1 td","Green Bay Packers / 6th / 198th pick / 2001"
"7","LT","Demetress Bell",26,2,16,"","Buffalo Bills / 7th / 219th pick / 2008"
"8","LG","Andy Levitre",24,1,16,"","Buffalo Bills / 2nd / 51st pick / 2009"
"9","C","Geoff Hangartner",28,5,12,"","Carolina Panthers / 5th / 169th pick / 2005"
"10","RG","Eric Wood",24,1,14,"1 fumble recovered","Buffalo Bills / 1st / 28th pick / 2009"
"11","","Defensive Starters",NA,NA,NA,"",""
"12","DE","Dwan Edwards",29,6,11,"","Baltimore Ravens / 2nd / 51st pick / 2004"
"13","DE","Marcus Stroud",32,9,14,"","Jacksonville Jaguars / 1st / 13th pick / 2001"
"14","NT","Kyle Williams*",27,4,16,"5.5 sacks, 0 interceptions, 2 fumbles recovered","Buffalo Bills / 5th / 134th pick / 2006"
"15","LB","Chris Kelsay",31,7,16,"","Buffalo Bills / 2nd / 48th pick / 2003"
"16","LB","Paul Posluszny",26,3,14,"","Buffalo Bills / 2nd / 34th pick / 2007"
"17","LCB","Leodis McKelvin",25,2,14,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Buffalo Bills / 1st / 11th pick / 2008"
"18","RCB","Drayton Florence",30,7,16,"0.0 sacks, 3 interceptions, 2 fumbles recovered","San Diego Chargers / 2nd / 46th pick / 2003"
"19","SS","Donte Whitner",25,4,16,"0.5 sacks, 1 interception, 1 fumble recovered","Buffalo Bills / 1st / 8th pick / 2006"
"20","FS","Jairus Byrd",24,1,14,"1.0 sacks, 1 interception, 2 fumbles recovered","Buffalo Bills / 2nd / 42nd pick / 2009"
