"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Dan Fouts",35,"13",12,"252 for 430, 3,031 yards, 16 td, 22 int, & 4 rushes for -3 yards and 0 td","San Diego Chargers / 3rd / 64th pick / 1973"
"3","RB","Gary Anderson*",25,"1",12,"127 rushes for 442 yards, 1 td, & 80 catches for 871 yards and 8 td","San Diego Chargers / 1st / 20th pick / 1983"
"4","FB","Tim Spencer",26,"1",12,"99 rushes for 350 yards, 6 td, & 6 catches for 48 yards and 0 td","San Diego Chargers / 11th / 307th pick / 1983"
"5","WR","Wes Chandler",30,"8",14,"56 catches for 874 yards, 4 td","New Orleans Saints / 1st / 3rd pick / 1978"
"6","WR","Charlie Joiner",39,"17",9,"34 catches for 440 yards, 2 td","Houston Oilers / 4th / 93rd pick / 1969"
"7","TE","Kellen Winslow",29,"7",16,"64 catches for 728 yards, 5 td","San Diego Chargers / 1st / 13th pick / 1979"
"8","LT","Jim Lachey",23,"1",15,"","San Diego Chargers / 1st / 12th pick / 1985"
"9","LG","Sam Claphan",30,"5",14,"","Cleveland Browns / 2nd / 47th pick / 1979"
"10","C","Don Macek",32,"10",13,"1 fumble recovered","San Diego Chargers / 2nd / 31st pick / 1976"
"11","RG","Dennis McKnight",27,"4",16,"",""
"12","RT","Gary Kowalski",26,"3",16,"","Los Angeles Rams / 6th / 144th pick / 1983"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Lee Williams",24,"2",16,"15.0 sacks, 0 interceptions, 1 fumble recovered","San Diego Chargers / 1st / 6th pick / 1984 Supp"
"15","NT","Chuck Ehin",25,"3",9,"2.5 sacks, 0 interceptions, 1 fumble recovered","San Diego Chargers / 12th / 329th pick / 1983"
"16","RDE","Leslie O'Neal",22,"Rook",13,"12.5 sacks, 2 interceptions, 2 fumbles recovered","San Diego Chargers / 1st / 8th pick / 1986"
"17","LOLB","Billy Ray Smith",25,"3",15,"11.0 sacks, 0 interceptions, 1 fumble recovered","San Diego Chargers / 1st / 5th pick / 1983"
"18","LILB","Gary Plummer",26,"Rook",13,"2.5 sacks, 0 interceptions, 2 fumbles recovered",""
"19","RILB","Thomas Benson",25,"2",16,"5.0 sacks, 0 interceptions, 2 fumbles recovered","Atlanta Falcons / 2nd / 36th pick / 1984"
"20","ROLB","Woodrow Lowe",32,"10",9,"0.0 sacks, 0 interceptions, 2 fumbles recovered","San Diego Chargers / 5th / 131st pick / 1976"
"21","LCB","Ken Taylor",23,"1",11,"0.0 sacks, 1 interception, 1 fumble recovered",""
"22","RCB","Donald Brown",23,"Rook",7,"0.0 sacks, 1 interception, 2 fumbles recovered","San Diego Chargers / 5th / 129th pick / 1986"
"23","SS","Jeffery Dale",24,"1",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","San Diego Chargers / 2nd / 55th pick / 1985"
"24","FS","Gill Byrd",25,"3",14,"0.0 sacks, 5 interceptions, 0 fumbles recovered","San Diego Chargers / 1st / 22nd pick / 1983"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Rolf Benirschke",31,"9",0,"16 of 25 field goals & 39 of 41 extra points","Oakland Raiders / 12th / 334th pick / 1977"
"27","P","Ralf Mojsiejenko",23,"1",0,"72 punts for a 42.0 average, 2 blocked","San Diego Chargers / 4th / 96th pick / 1985"
"28","PR","Gary Anderson*",25,"1",12,"25 punt returns for a 9.1 average and 0 td","San Diego Chargers / 1st / 20th pick / 1983"
"29","KR","Gary Anderson*",25,"1",12,"24 kick returns for a 20.1 average and 0 td","San Diego Chargers / 1st / 20th pick / 1983"
