"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Drew Brees",26,"4",16,"323 for 500, 3,576 yards, 24 td, 15 int, & 21 rushes for 49 yards and 1 td","San Diego Chargers / 2nd / 32nd pick / 2001"
"3","RB","LaDainian Tomlinson*",26,"4",16,"339 rushes for 1,462 yards, 18 td, & 51 catches for 370 yards and 2 td","San Diego Chargers / 1st / 5th pick / 2001"
"4","FB","Lorenzo Neal*",35,"12",15,"29 rushes for 98 yards, 0 td, & 24 catches for 145 yards and 1 td","New Orleans Saints / 4th / 89th pick / 1993"
"5","WR","Keenan McCardell",35,"13",16,"70 catches for 917 yards, 9 td, & 2 rushes for 6 yards and 0 td","Washington Redskins / 12th / 326th pick / 1991"
"6","WR","Eric Parker",26,"3",9,"57 catches for 725 yards, 3 td, & 4 rushes for 55 yards and 0 td",""
"7","TE","Antonio Gates*+",25,"2",15,"89 catches for 1,101 yards, 10 td",""
"8","LT","Leander Jordan",28,"4",9,"1 fumble recovered","Carolina Panthers / 3rd / 82nd pick / 2000"
"9","LT","Roman Oben",33,"9",8,"1 fumble recovered","New York Giants / 3rd / 66th pick / 1996"
"10","LG","Kris Dielman",24,"2",14,"",""
"11","C","Nick Hardwick",24,"1",13,"","San Diego Chargers / 3rd / 66th pick / 2004"
"12","RG","Mike Goff",29,"7",16,"","Cincinnati Bengals / 3rd / 78th pick / 1998"
"13","RT","Shane Olivea",24,"1",15,"2 fumbles recovered","San Diego Chargers / 7th / 209th pick / 2004"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Luis Castillo",22,"Rook",15,"","San Diego Chargers / 1st / 28th pick / 2005"
"16","DE","Igor Olshansky",23,"1",12,"","San Diego Chargers / 2nd / 35th pick / 2004"
"17","DT","Jamal Williams*+",29,"7",16,"","San Diego Chargers / 2nd / 2nd pick / 1998 Supp"
"18","LB","Donnie Edwards",32,"9",16,"","Kansas City Chiefs / 4th / 98th pick / 1996"
"19","LB","Steve Foley",30,"7",13,"","Cincinnati Bengals / 3rd / 75th pick / 1998"
"20","LB","Randall Godfrey",32,"9",14,"","Dallas Cowboys / 2nd / 49th pick / 1996"
"21","LB","Shawne Merriman*",21,"Rook",10,"","San Diego Chargers / 1st / 12th pick / 2005"
"22","LCB","Quentin Jammer",26,"3",16,"0.0 sacks, 1 interception, 0 fumbles recovered","San Diego Chargers / 1st / 5th pick / 2002"
"23","RCB","Drayton Florence",25,"2",12,"0.0 sacks, 1 interception, 0 fumbles recovered","San Diego Chargers / 2nd / 46th pick / 2003"
"24","SS","Terrence Kiel",25,"2",12,"1.0 sacks, 0 interceptions, 1 fumble recovered","San Diego Chargers / 2nd / 62nd pick / 2003"
"25","FS","Bhawoh Jue",26,"4",14,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Green Bay Packers / 3rd / 71st pick / 2001"
