"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Ken Anderson",31,"9",12,"166 for 275, 1,778 yards, 6 td, 13 int, & 16 rushes for 122 yards and 0 td","Cincinnati Bengals / 3rd / 67th pick / 1971"
"3","RB","Charles Alexander",23,"1",16,"169 rushes for 702 yards, 2 td, & 36 catches for 192 yards and 0 td","Cincinnati Bengals / 1st / 12th pick / 1979"
"4","FB","Pete Johnson",26,"3",8,"186 rushes for 747 yards, 6 td, & 21 catches for 172 yards and 1 td","Cincinnati Bengals / 2nd / 49th pick / 1977"
"5","WR","Don Bass",24,"2",12,"32 catches for 409 yards, 6 td","Cincinnati Bengals / 3rd / 83rd pick / 1978"
"6","WR","Isaac Curtis",30,"7",13,"43 catches for 610 yards, 3 td","Cincinnati Bengals / 1st / 15th pick / 1973"
"7","TE","Dan Ross",23,"1",16,"56 catches for 724 yards, 4 td","Cincinnati Bengals / 2nd / 30th pick / 1979"
"8","LT","Anthony Munoz",22,"Rook",16,"","Cincinnati Bengals / 1st / 3rd pick / 1980"
"9","LG","Glenn Bujnoch",27,"4",16,"","Cincinnati Bengals / 2nd / 38th pick / 1976"
"10","C","Blair Bush",24,"2",13,"","Cincinnati Bengals / 1st / 16th pick / 1978"
"11","RG","Max Montoya",24,"1",16,"","Cincinnati Bengals / 7th / 168th pick / 1979"
"12","RT","Mike Wilson",25,"2",15,"","Cincinnati Bengals / 4th / 103rd pick / 1977"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Eddie Edwards",26,"3",16,"0 interceptions, 1 fumble recovered","Cincinnati Bengals / 1st / 3rd pick / 1977"
"15","NT","Wilson Whitley",25,"3",16,"","Cincinnati Bengals / 1st / 8th pick / 1977"
"16","RDE","Ross Browner",26,"2",15,"0 interceptions, 1 fumble recovered","Cincinnati Bengals / 1st / 8th pick / 1978"
"17","LOLB","Tom Dinkel",24,"2",12,"0 interceptions, 3 fumbles recovered","Cincinnati Bengals / 5th / 126th pick / 1978"
"18","LILB","Jim LeClair",30,"8",16,"0 interceptions, 1 fumble recovered","Cincinnati Bengals / 3rd / 54th pick / 1972"
"19","RILB","Glenn Cameron",27,"5",14,"3 interceptions, 1 fumble recovered","Cincinnati Bengals / 1st / 14th pick / 1975"
"20","ROLB","Reggie Williams",26,"4",13,"2 interceptions, 1 fumble recovered","Cincinnati Bengals / 3rd / 82nd pick / 1976"
"21","LCB","Ray Griffin",24,"2",11,"2 interceptions, 2 fumbles recovered","Cincinnati Bengals / 2nd / 35th pick / 1978"
"22","RCB","Ken Riley",33,"11",16,"3 interceptions, 1 fumble recovered","Cincinnati Bengals / 6th / 135th pick / 1969"
"23","SS","Greg Bright",23,"Rook",16,"1 interception, 3 fumbles recovered","Cincinnati Bengals / 9th / 224th pick / 1980"
"24","FS","Dick Jauron",30,"7",10,"1 interception, 1 fumble recovered","Detroit Lions / 4th / 91st pick / 1973"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Ian Sunter",28,"4",0,"11 of 20 field goals & 15 of 15 extra points",""
"27","P","Pat McInally",27,"4",7,"83 punts for a 40.8 average, 2 blocked","Cincinnati Bengals / 5th / 120th pick / 1975"
"28","PR","Cleo Montgomery",24,"Rook",0,"31 punt returns for a 7.2 average and 0 td",""
"29","KR","Cleo Montgomery",24,"Rook",0,"44 kick returns for a 19.2 average and 0 td",""
