"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Dan Marino*",31,"9",16,"330 for 554, 4,116 yards, 24 td, 16 int, & 20 rushes for 66 yards and 0 td","Miami Dolphins / 1st / 27th pick / 1983"
"3","RB","Mark Higgs",26,"4",15,"256 rushes for 915 yards, 7 td, & 16 catches for 142 yards and 0 td","Dallas Cowboys / 8th / 205th pick / 1988"
"4","FB","Tony Paige",30,"8",16,"7 rushes for 11 yards, 1 td, & 48 catches for 399 yards and 1 td","New York Jets / 6th / 149th pick / 1984"
"5","WR","Mark Clayton",31,"9",13,"43 catches for 619 yards, 3 td","Miami Dolphins / 8th / 223rd pick / 1983"
"6","WR","Mark Duper",33,"10",16,"44 catches for 762 yards, 7 td","Miami Dolphins / 2nd / 52nd pick / 1982"
"7","TE","Keith Jackson*",27,"4",11,"48 catches for 594 yards, 5 td","Philadelphia Eagles / 1st / 13th pick / 1988"
"8","LT","Richmond Webb*+",25,"2",16,"","Miami Dolphins / 1st / 9th pick / 1990"
"9","LG","Keith Sims",25,"2",16,"","Miami Dolphins / 2nd / 39th pick / 1990"
"10","C","Jeff Uhlenhake",26,"3",13,"2 fumbles recovered","Miami Dolphins / 5th / 121st pick / 1989"
"11","RG","Harry Galbreath",27,"4",16,"","Miami Dolphins / 8th / 212th pick / 1988"
"12","RT","Jeff Dellenbach",29,"7",8,"1 fumble recovered","Miami Dolphins / 4th / 111th pick / 1985"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","David Griggs",25,"3",13,"3.0 sacks, 0 interceptions, 3 fumbles recovered","New Orleans Saints / 7th / 186th pick / 1989"
"15","NT","Chuck Klingbeil",27,"1",15,"1.0 sacks, 0 interceptions, 0 fumbles recovered",""
"16","RDE","Jeff Cross",26,"4",16,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Miami Dolphins / 9th / 239th pick / 1988"
"17","LOLB","Marco Coleman",23,"Rook",15,"6.0 sacks, 0 interceptions, 0 fumbles recovered","Miami Dolphins / 1st / 12th pick / 1992"
"18","LILB","John Grimsley",30,"8",11,"","Houston Oilers / 6th / 141st pick / 1984"
"19","RILB","John Offerdahl",28,"6",8,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Miami Dolphins / 2nd / 52nd pick / 1986"
"20","ROLB","Bryan Cox*+",24,"1",16,"14.0 sacks, 1 interception, 1 fumble recovered","Miami Dolphins / 5th / 113th pick / 1991"
"21","LCB","Troy Vincent",21,"Rook",14,"0.0 sacks, 2 interceptions, 2 fumbles recovered","Miami Dolphins / 1st / 7th pick / 1992"
"22","RCB","J.B. Brown",25,"3",16,"0.0 sacks, 4 interceptions, 1 fumble recovered","Miami Dolphins / 12th / 315th pick / 1989"
"23","SS","Jarvis Williams",27,"4",10,"0.0 sacks, 2 interceptions, 1 fumble recovered","Miami Dolphins / 2nd / 42nd pick / 1988"
"24","FS","Louis Oliver",26,"3",16,"0.0 sacks, 5 interceptions, 1 fumble recovered","Miami Dolphins / 1st / 25th pick / 1989"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Pete Stoyanovich+",25,"3",0,"30 of 37 field goals & 34 of 36 extra points","Miami Dolphins / 8th / 203rd pick / 1989"
"27","P","Reggie Roby",31,"9",0,"35 punts for a 41.2 average, 0 blocked","Miami Dolphins / 6th / 167th pick / 1983"
"28","PR","Scott Miller",24,"1",0,"24 punt returns for a 7.3 average and 0 td","Miami Dolphins / 9th / 246th pick / 1991"
"29","KR","Mike Williams",26,"3",0,"19 kick returns for a 17.3 average and 0 td","Los Angeles Rams / 10th / 269th pick / 1989"
