"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Phil Simms*",38,14,16,"247 for 400, 3,038 yards, 15 td, 9 int, & 28 rushes for 31 yards and 0 td","New York Giants / 1st / 7th pick / 1979"
"3","RB","Rodney Hampton*",24,3,10,"292 rushes for 1,077 yards, 5 td, & 18 catches for 210 yards and 0 td","New York Giants / 1st / 24th pick / 1990"
"4","FB","Jarrod Bunch",25,2,8,"33 rushes for 128 yards, 2 td, & 13 catches for 98 yards and 1 td","New York Giants / 1st / 27th pick / 1991"
"5","WR","Chris Calloway",25,3,9,"35 catches for 513 yards, 3 td","Pittsburgh Steelers / 4th / 97th pick / 1990"
"6","WR","Mark Jackson",30,7,14,"58 catches for 708 yards, 4 td, & 3 rushes for 25 yards and 0 td","Denver Broncos / 6th / 161st pick / 1986"
"7","TE","Howard Cross",26,4,16,"21 catches for 272 yards, 5 td","New York Giants / 6th / 158th pick / 1989"
"8","LT","Jumbo Elliott*",28,5,11,"","New York Giants / 2nd / 36th pick / 1988"
"9","LG","William Roberts",31,9,16,"1 fumble recovered","New York Giants / 1st / 27th pick / 1984"
"10","C","Bart Oates*",35,8,15,"",""
"11","RG","Bob Kratch",27,4,16,"","New York Giants / 3rd / 64th pick / 1989"
"12","RT","Doug Riesenberg",28,6,16,"","New York Giants / 6th / 168th pick / 1987"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Keith Hamilton",22,1,16,"11.5 sacks, 0 interceptions, 1 fumble recovered","New York Giants / 4th / 99th pick / 1992"
"15","NT","Stacey Dillard",25,1,16,"3.0 sacks, 0 interceptions, 0 fumbles recovered","New York Giants / 6th / 153rd pick / 1992"
"16","RDE","Mike Fox",26,3,16,"4.5 sacks, 0 interceptions, 1 fumble recovered","New York Giants / 2nd / 51st pick / 1990"
"17","LOLB","Corey Miller",25,2,14,"6.5 sacks, 2 interceptions, 2 fumbles recovered","New York Giants / 6th / 167th pick / 1991"
"18","LILB","Carlton Bailey",29,5,16,"1.5 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 9th / 235th pick / 1988"
"19","RILB","Michael Brooks",29,6,13,"1.0 sacks, 0 interceptions, 1 fumble recovered","Denver Broncos / 3rd / 86th pick / 1987"
"20","ROLB","Lawrence Taylor",34,12,15,"6.0 sacks, 0 interceptions, 1 fumble recovered","New York Giants / 1st / 2nd pick / 1981"
"21","LCB","Mark Collins",29,7,16,"1.0 sacks, 4 interceptions, 0 fumbles recovered","New York Giants / 2nd / 44th pick / 1986"
"22","RCB","Corey Raymond",24,1,8,"0.0 sacks, 2 interceptions, 0 fumbles recovered",""
"23","SS","Myron Guyton",26,4,16,"0.0 sacks, 2 interceptions, 1 fumble recovered","New York Giants / 8th / 218th pick / 1989"
"24","FS","Greg Jackson",27,4,16,"0.0 sacks, 4 interceptions, 3 fumbles recovered","New York Giants / 3rd / 78th pick / 1989"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","David Treadwell",28,4,0,"25 of 31 field goals & 28 of 29 extra points",""
"27","P","Mike Horan",34,9,0,"44 punts for a 42.8 average, 0 blocked","Atlanta Falcons / 9th / 235th pick / 1982"
"28","PR","Dave Meggett",27,4,1,"32 punt returns for a 10.3 average and 1 td","New York Giants / 5th / 132nd pick / 1989"
"29","KR","Dave Meggett",27,4,1,"24 kick returns for a 16.8 average and 0 td","New York Giants / 5th / 132nd pick / 1989"
