"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Carson Palmer*",27,"2",16,"324 for 520, 4,035 yards, 28 td, 13 int, & 26 rushes for 37 yards and 0 td","Cincinnati Bengals / 1st / 1st pick / 2003"
"3","RB","Rudi Johnson",27,"5",15,"341 rushes for 1,309 yards, 12 td, & 23 catches for 124 yards and 0 td","Cincinnati Bengals / 4th / 100th pick / 2001"
"4","FB","Jeremi Johnson",26,"3",11,"15 rushes for 56 yards, 1 td, & 6 catches for 37 yards and 0 td","Cincinnati Bengals / 4th / 118th pick / 2003"
"5","WR","T.J. Houshmandzadeh",29,"5",13,"90 catches for 1,081 yards, 9 td, & 3 rushes for 6 yards and 0 td","Cincinnati Bengals / 7th / 204th pick / 2001"
"6","WR","Chad Johnson*+",28,"5",16,"87 catches for 1,369 yards, 7 td, & 6 rushes for 24 yards and 0 td","Cincinnati Bengals / 2nd / 36th pick / 2001"
"7","TE","Reggie Kelly",29,"7",16,"21 catches for 254 yards, 1 td","Atlanta Falcons / 2nd / 42nd pick / 1999"
"8","T","Willie Anderson*+",31,"10",16,"","Cincinnati Bengals / 1st / 10th pick / 1996"
"9","T","Andrew Whitworth",25,"Rook",12,"","Cincinnati Bengals / 2nd / 55th pick / 2006"
"10","LG","Eric Steinbach",26,"3",16,"2 fumbles recovered","Cincinnati Bengals / 2nd / 33rd pick / 2003"
"11","C","Eric Ghiaciuc",25,"1",13,"2 fumbles recovered","Cincinnati Bengals / 4th / 119th pick / 2005"
"12","RG","Bobbie Williams",30,"5",13,"","Philadelphia Eagles / 2nd / 61st pick / 2000"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Bryan Robinson",32,"9",16,"",""
"15","DE","Justin Smith",27,"5",16,"","Cincinnati Bengals / 1st / 4th pick / 2001"
"16","LDT","Sam Adams",33,"12",16,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Seattle Seahawks / 1st / 8th pick / 1994"
"17","RDT","John Thornton",30,"7",15,"2.0 sacks, 0 interceptions, 1 fumble recovered","Tennessee Titans / 2nd / 52nd pick / 1999"
"18","LB","Rashad Jeanty",23,"Rook",9,"",""
"19","LB","Landon Johnson",25,"2",16,"","Cincinnati Bengals / 3rd / 96th pick / 2004"
"20","LCB","Johnathan Joseph",22,"Rook",9,"0.0 sacks, 0 interceptions, 2 fumbles recovered","Cincinnati Bengals / 1st / 24th pick / 2006"
"21","RCB","Tory James",33,"10",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Denver Broncos / 2nd / 44th pick / 1996"
"22","SS","Dexter Jackson",29,"7",11,"1.0 sacks, 1 interception, 1 fumble recovered","Tampa Bay Buccaneers / 4th / 113th pick / 1999"
"23","FS","Madieu Williams",25,"2",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Cincinnati Bengals / 2nd / 56th pick / 2004"
