"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Mark Malone",29,"7",12,"156 for 336, 1,896 yards, 6 td, 19 int, & 34 rushes for 162 yards and 3 td","Pittsburgh Steelers / 1st / 28th pick / 1980"
"3","RB","Walter Abercrombie",28,"5",12,"123 rushes for 459 yards, 2 td, & 24 catches for 209 yards and 0 td","Pittsburgh Steelers / 1st / 12th pick / 1982"
"4","FB","Earnest Jackson",28,"4",9,"180 rushes for 696 yards, 1 td, & 7 catches for 52 yards and 0 td","San Diego Chargers / 8th / 202nd pick / 1983"
"5","WR","John Stallworth",35,"13",11,"41 catches for 521 yards, 2 td","Pittsburgh Steelers / 4th / 82nd pick / 1974"
"6","WR","Calvin Sweeney",32,"7",6,"16 catches for 217 yards, 0 td","Pittsburgh Steelers / 4th / 110th pick / 1979"
"7","TE","Danzell Lee",24,"Rook",13,"12 catches for 124 yards, 0 td","Washington Redskins / 6th / 163rd pick / 1985"
"8","LT","Ray Pinney",33,"11",6,"","Pittsburgh Steelers / 2nd / 37th pick / 1976"
"9","LG","Craig Wolfley",29,"7",12,"1 fumble recovered","Pittsburgh Steelers / 5th / 138th pick / 1980"
"10","C","Mike Webster*",35,"13",15,"","Pittsburgh Steelers / 5th / 125th pick / 1974"
"11","RG","Terry Long",28,"3",13,"","Pittsburgh Steelers / 4th / 111th pick / 1984"
"12","RT","Tunch Ilkin",30,"7",11,"","Pittsburgh Steelers / 6th / 165th pick / 1980"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Keith Willis",28,"5",10,"3.0 sacks, 0 interceptions, 0 fumbles recovered",""
"15","NT","Gary Dunn",34,"11",13,"0.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 6th / 159th pick / 1976"
"16","RDE","Edmund Nelson",27,"5",8,"0.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 7th / 172nd pick / 1982"
"17","LOLB","Mike Merriweather",27,"5",12,"5.5 sacks, 2 interceptions, 4 fumbles recovered","Pittsburgh Steelers / 3rd / 70th pick / 1982"
"18","LILB","David Little",28,"6",12,"1.5 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 7th / 183rd pick / 1981"
"19","RILB","Robin Cole",32,"10",12,"1.0 sacks, 1 interception, 1 fumble recovered","Pittsburgh Steelers / 1st / 21st pick / 1977"
"20","ROLB","Bryan Hinkle",28,"5",12,"2.0 sacks, 3 interceptions, 1 fumble recovered","Pittsburgh Steelers / 6th / 156th pick / 1981"
"21","LCB","Dwayne Woodruff",30,"8",12,"0.0 sacks, 5 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 6th / 161st pick / 1979"
"22","RCB","Delton Hall",22,"Rook",12,"0.0 sacks, 3 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 2nd / 38th pick / 1987"
"23","SS","Donnie Shell",35,"13",13,"0.0 sacks, 1 interception, 1 fumble recovered",""
"24","FS","Thomas Everett",23,"Rook",9,"0.0 sacks, 3 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 4th / 94th pick / 1987"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Gary Anderson",28,"5",0,"22 of 27 field goals & 21 of 21 extra points","Buffalo Bills / 7th / 171st pick / 1982"
"27","P","Harry Newsome",24,"2",0,"64 punts for a 41.8 average, 1 blocked","Pittsburgh Steelers / 8th / 214th pick / 1985"
"28","PR","Rod Woodson",22,"Rook",0,"16 punt returns for a 8.4 average and 0 td","Pittsburgh Steelers / 1st / 10th pick / 1987"
"29","KR","Dwight Stone",23,"Rook",0,"28 kick returns for a 20.3 average and 0 td",""
