"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Craig Erickson",24,"1",15,"233 for 457, 3,054 yards, 18 td, 21 int, & 26 rushes for 96 yards and 0 td","Tampa Bay Buccaneers / 4th / 86th pick / 1992, Philadelphia Eagles / 5th / 131st pick / 1991"
"3","RB","Reggie Cobb",25,"3",10,"221 rushes for 658 yards, 3 td, & 9 catches for 61 yards and 1 td","Tampa Bay Buccaneers / 2nd / 30th pick / 1990"
"4","FB","Vince Workman",25,"4",11,"78 rushes for 284 yards, 2 td, & 54 catches for 411 yards and 2 td","Green Bay Packers / 5th / 127th pick / 1989"
"5","WR","Horace Copeland",22,"Rook",8,"30 catches for 633 yards, 4 td, & 3 rushes for 34 yards and 0 td","Tampa Bay Buccaneers / 4th / 104th pick / 1993"
"6","WR","Courtney Hawkins",24,"1",12,"62 catches for 933 yards, 5 td","Tampa Bay Buccaneers / 2nd / 44th pick / 1992"
"7","TE","Ron Hall",29,"6",16,"23 catches for 268 yards, 1 td","Tampa Bay Buccaneers / 4th / 87th pick / 1987"
"8","LT","Paul Gruber",28,"5",10,"","Tampa Bay Buccaneers / 1st / 4th pick / 1988"
"9","LG","Bruce Reimers",33,"9",10,"","Cincinnati Bengals / 8th / 204th pick / 1984"
"10","C","Tony Mayberry",26,"3",16,"1 fumble recovered","Tampa Bay Buccaneers / 4th / 108th pick / 1990"
"11","RG","Ian Beckles",26,"3",14,"1 fumble recovered","Tampa Bay Buccaneers / 5th / 114th pick / 1990"
"12","RT","Scott Dill",27,"5",16,"1 fumble recovered","Phoenix Cardinals / 9th / 233rd pick / 1988"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Ray Seals",28,"4",11,"8.5 sacks, 1 interception, 1 fumble recovered",""
"15","LDT","Mark Wheeler",23,"1",10,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 3rd / 59th pick / 1992"
"16","RDT","Santana Dotson",24,"1",13,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 5th / 132nd pick / 1992"
"17","RDE","Eric Curry",23,"Rook",10,"5.0 sacks, 0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 1st / 6th pick / 1993"
"18","LLB","Jimmy Williams",33,"11",8,"0.0 sacks, 0 interceptions, 1 fumble recovered","Detroit Lions / 1st / 15th pick / 1982"
"19","MLB","Hardy Nickerson*+",28,"6",16,"1.0 sacks, 1 interception, 1 fumble recovered","Pittsburgh Steelers / 5th / 122nd pick / 1987"
"20","RLB","Barney Bussey",31,"7",7,"0.0 sacks, 0 interceptions, 1 fumble recovered","Cincinnati Bengals / 5th / 119th pick / 1984"
"21","LCB","Martin Mayhew",28,"4",14,"","Buffalo Bills / 10th / 262nd pick / 1988"
"22","RCB","Ricky Reynolds",28,"6",13,"1.0 sacks, 1 interception, 0 fumbles recovered","Tampa Bay Buccaneers / 2nd / 36th pick / 1987"
"23","SS","Marty Carter",24,"2",14,"0.0 sacks, 1 interception, 2 fumbles recovered","Tampa Bay Buccaneers / 8th / 207th pick / 1991"
"24","FS","Joe King",25,"2",10,"0.0 sacks, 3 interceptions, 2 fumbles recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Michael Husted",23,"Rook",0,"16 of 22 field goals & 27 of 27 extra points",""
"27","P","Dan Stryzinski",28,"3",0,"93 punts for a 40.6 average, 1 blocked",""
"28","PR","Gary Anderson",32,"8",1,"17 punt returns for a 6.6 average and 0 td","San Diego Chargers / 1st / 20th pick / 1983"
"29","KR","Charles Wilson",25,"3",1,"23 kick returns for a 19.7 average and 0 td","Green Bay Packers / 5th / 132nd pick / 1990"
