"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Matt Cassel",29,"6",9,"160 for 269, 1,713 yards, 10 td, 9 int, & 25 rushes for 99 yards and 0 td","New England Patriots / 7th / 230th pick / 2005"
"3","RB","Thomas Jones",33,"11",8,"153 rushes for 478 yards, 0 td, & 5 catches for 43 yards and 0 td","Arizona Cardinals / 1st / 7th pick / 2000"
"4","FB","Le'Ron McClain",27,"4",10,"15 rushes for 51 yards, 1 td, & 14 catches for 82 yards and 1 td","Baltimore Ravens / 4th / 137th pick / 2007"
"5","WR","Dwayne Bowe",27,"4",14,"81 catches for 1,159 yards, 5 td, & 1 rush for 12 yards and 0 td","Kansas City Chiefs / 1st / 23rd pick / 2007"
"6","WR","Steve Breaston",28,"4",13,"61 catches for 785 yards, 2 td, & 1 rush for 25 yards and 0 td","Arizona Cardinals / 5th / 142nd pick / 2007"
"7","TE","Leonard Pope",28,"5",10,"24 catches for 247 yards, 1 td","Arizona Cardinals / 3rd / 72nd pick / 2006"
"8","LT","Branden Albert",27,"3",16,"","Kansas City Chiefs / 1st / 15th pick / 2008"
"9","LG","Ryan Lilja",30,"7",15,"",""
"10","C","Casey Wiegmann",38,"14",16,"2 fumbles recovered",""
"11","RG","Jon Asamoah",23,"1",16,"1 fumble recovered","Kansas City Chiefs / 3rd / 68th pick / 2010"
"12","RT","Barry Richardson",25,"3",16,"","Kansas City Chiefs / 6th / 170th pick / 2008"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Glenn Dorsey",26,"3",15,"","Kansas City Chiefs / 1st / 5th pick / 2008"
"15","DE","Tyson Jackson",25,"2",14,"","Kansas City Chiefs / 1st / 3rd pick / 2009"
"16","NT","Kelly Gregg",35,"12",14,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Cincinnati Bengals / 6th / 173rd pick / 1999"
"17","LOLB","Justin Houston",22,"Rook",10,"5.5 sacks, 0 interceptions, 1 fumble recovered","Kansas City Chiefs / 3rd / 70th pick / 2011"
"18","LILB","Jovan Belcher",24,"2",16,"",""
"19","RILB","Derrick Johnson*+",29,"6",16,"2.0 sacks, 2 interceptions, 1 fumble recovered","Kansas City Chiefs / 1st / 15th pick / 2005"
"20","ROLB","Tamba Hali*",28,"5",16,"12.0 sacks, 0 interceptions, 0 fumbles recovered","Kansas City Chiefs / 1st / 20th pick / 2006"
"21","LCB","Brandon Flowers",25,"3",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Kansas City Chiefs / 2nd / 35th pick / 2008"
"22","RCB","Brandon Carr",25,"3",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Kansas City Chiefs / 5th / 140th pick / 2008"
"23","SS","Jon McGraw",32,"9",9,"1.0 sacks, 3 interceptions, 0 fumbles recovered","New York Jets / 2nd / 57th pick / 2002"
"24","FS","Kendrick Lewis",23,"1",16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Kansas City Chiefs / 5th / 136th pick / 2010"
