"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Colt McCoy",25,"1",13,"265 for 463, 2,733 yards, 14 td, 11 int, & 61 rushes for 212 yards and 0 td","Cleveland Browns / 3rd / 85th pick / 2010"
"3","RB","Peyton Hillis",25,"3",9,"161 rushes for 587 yards, 3 td, & 22 catches for 130 yards and 0 td","Denver Broncos / 7th / 227th pick / 2008"
"4","WR","Greg Little",22,"Rook",12,"61 catches for 709 yards, 2 td, & 3 rushes for 15 yards and 0 td","Cleveland Browns / 2nd / 59th pick / 2011"
"5","WR","Mohamed Massaquoi",25,"2",13,"31 catches for 384 yards, 2 td","Cleveland Browns / 2nd / 50th pick / 2009"
"6","TE","Ben Watson",31,"7",11,"37 catches for 410 yards, 2 td","New England Patriots / 1st / 32nd pick / 2004"
"7","LT","Joe Thomas*+",27,"4",16,"3 fumbles recovered","Cleveland Browns / 1st / 3rd pick / 2007"
"8","LG","Jason Pinkston",24,"Rook",16,"","Cleveland Browns / 5th / 150th pick / 2011"
"9","C","Alex Mack",26,"2",16,"1 fumble recovered","Cleveland Browns / 1st / 21st pick / 2009"
"10","RG","Shawn Lauvao",24,"1",16,"","Cleveland Browns / 3rd / 92nd pick / 2010"
"11","RT","Tony Pashos",31,"7",12,"","Baltimore Ravens / 5th / 173rd pick / 2003"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Jayme Mitchell",27,"5",13,"",""
"14","DE","Jabaal Sheard",22,"Rook",16,"","Cleveland Browns / 2nd / 37th pick / 2011"
"15","DT","Ahtyba Rubin",25,"3",16,"","Cleveland Browns / 6th / 190th pick / 2008"
"16","DT","Phil Taylor",23,"Rook",16,"","Cleveland Browns / 1st / 21st pick / 2011"
"17","MLB","D'Qwell Jackson",28,"5",16,"3.5 sacks, 1 interception, 3 fumbles recovered","Cleveland Browns / 2nd / 34th pick / 2006"
"18","LB","Scott Fujita",32,"9",10,"","Kansas City Chiefs / 5th / 143rd pick / 2002"
"19","LB","Chris Gocong",28,"4",16,"","Philadelphia Eagles / 3rd / 71st pick / 2006"
"20","LCB","Joe Haden",22,"1",15,"1.0 sacks, 0 interceptions, 1 fumble recovered","Cleveland Browns / 1st / 7th pick / 2010"
"21","RCB","Sheldon Brown",32,"9",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Philadelphia Eagles / 2nd / 59th pick / 2002"
"22","SS","T.J. Ward",25,"1",8,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Cleveland Browns / 2nd / 38th pick / 2010"
"23","SS","Usama Young",26,"4",8,"0.0 sacks, 1 interception, 0 fumbles recovered","New Orleans Saints / 3rd / 66th pick / 2007"
"24","FS","Mike Adams",30,"7",16,"0.0 sacks, 3 interceptions, 1 fumble recovered",""
