"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Peyton Manning",25,"3",16,"343 for 547, 4,131 yards, 26 td, 23 int, & 35 rushes for 157 yards and 4 td","Indianapolis Colts / 1st / 1st pick / 1998"
"3","RB","Marcus Pollard",29,"6",16,"0 rushes for 0 yards, 0 td, & 47 catches for 739 yards and 8 td",""
"4","RB","Dominic Rhodes",22,"Rook",10,"233 rushes for 1,104 yards, 9 td, & 34 catches for 224 yards and 0 td",""
"5","WR","Marvin Harrison*",29,"5",16,"109 catches for 1,524 yards, 15 td, & 1 rush for 3 yards and 0 td","Indianapolis Colts / 1st / 19th pick / 1996"
"6","WR","Reggie Wayne",23,"Rook",9,"27 catches for 345 yards, 0 td","Indianapolis Colts / 1st / 30th pick / 2001"
"7","TE","Ken Dilger*",30,"6",16,"32 catches for 343 yards, 1 td","Indianapolis Colts / 2nd / 48th pick / 1995"
"8","LT","Tarik Glenn",25,"4",16,"","Indianapolis Colts / 1st / 19th pick / 1997"
"9","LG","Steve McKinney",26,"3",14,"","Indianapolis Colts / 4th / 93rd pick / 1998"
"10","C","Jeff Saturday",26,"2",16,"",""
"11","RG","Larry Moore",26,"3",11,"2 fumbles recovered",""
"12","RT","Adam Meadows",27,"4",15,"","Indianapolis Colts / 2nd / 48th pick / 1997"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Chad Bratzke",30,"7",15,"","New York Giants / 5th / 155th pick / 1994"
"15","DE","Brad Scioli",25,"2",12,"","Indianapolis Colts / 5th / 138th pick / 1999"
"16","LDT","Josh Williams",25,"1",16,"3.0 sacks, 0 interceptions, 1 fumble recovered","Indianapolis Colts / 4th / 122nd pick / 2000"
"17","RDT","Ellis Johnson",28,"6",16,"3.5 sacks, 0 interceptions, 0 fumbles recovered","Indianapolis Colts / 1st / 15th pick / 1995"
"18","LOLB","Marcus Washington",24,"1",16,"8.0 sacks, 0 interceptions, 0 fumbles recovered","Indianapolis Colts / 2nd / 59th pick / 2000"
"19","MLB","Rob Morris",26,"1",14,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Indianapolis Colts / 1st / 28th pick / 2000"
"20","LCB","Jeff Burris",29,"7",15,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Buffalo Bills / 1st / 27th pick / 1994"
"21","RCB","David Macklin",23,"1",16,"0.5 sacks, 3 interceptions, 0 fumbles recovered","Indianapolis Colts / 3rd / 91st pick / 2000"
"22","SS","Chad Cota",30,"6",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Carolina Panthers / 7th / 209th pick / 1995"
"23","FS","Idrees Bashir",23,"Rook",15,"0.0 sacks, 1 interception, 0 fumbles recovered","Indianapolis Colts / 2nd / 37th pick / 2001"
