"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Jim Plunkett",36,12,13,"230 for 379, 2,935 yards, 20 td, 18 int, & 26 rushes for 78 yards and 0 td","New England Patriots / 1st / 1st pick / 1971"
"3","RB","Marcus Allen",23,1,15,"266 rushes for 1,014 yards, 9 td, & 68 catches for 590 yards and 2 td","Los Angeles Raiders / 1st / 10th pick / 1982"
"4","FB","Kenny King",26,4,15,"82 rushes for 294 yards, 1 td, & 14 catches for 149 yards and 1 td","Houston Oilers / 3rd / 72nd pick / 1979"
"5","WR","Malcolm Barnwell",25,2,16,"35 catches for 513 yards, 1 td, & 1 rush for 12 yards and 0 td","Oakland Raiders / 7th / 173rd pick / 1980"
"6","WR","Cliff Branch",35,11,12,"39 catches for 696 yards, 5 td, & 1 rush for 20 yards and 0 td","Oakland Raiders / 4th / 98th pick / 1972"
"7","TE","Todd Christensen*+",27,4,16,"92 catches for 1,247 yards, 12 td","Dallas Cowboys / 2nd / 56th pick / 1978"
"8","LT","Bruce Davis",27,4,16,"1 fumble recovered","Oakland Raiders / 11th / 294th pick / 1979"
"9","LG","Charley Hannah",28,6,16,"","Tampa Bay Buccaneers / 3rd / 56th pick / 1977"
"10","C","Dave Dalby",33,11,16,"1 fumble recovered","Oakland Raiders / 4th / 100th pick / 1972"
"11","RG","Mickey Marvin",28,6,14,"","Oakland Raiders / 4th / 112th pick / 1977"
"12","RT","Henry Lawrence*",32,9,16,"","Oakland Raiders / 1st / 19th pick / 1974"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Howie Long*",23,2,16,"13.0 sacks, 0 interceptions, 2 fumbles recovered","Oakland Raiders / 2nd / 48th pick / 1981"
"15","NT","Reggie Kinlaw",26,4,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Oakland Raiders / 12th / 320th pick / 1979"
"16","RDE","Lyle Alzado",34,12,15,"7.0 sacks, 0 interceptions, 1 fumble recovered","Denver Broncos / 4th / 79th pick / 1971"
"17","LOLB","Ted Hendricks*",36,14,16,"2.0 sacks, 0 interceptions, 1 fumble recovered","Baltimore Colts / 2nd / 33rd pick / 1969"
"18","LILB","Matt Millen",25,3,15,"2.0 sacks, 1 interception, 0 fumbles recovered","Oakland Raiders / 2nd / 43rd pick / 1980"
"19","RILB","Bob Nelson",30,7,16,"2.0 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 2nd / 42nd pick / 1975"
"20","ROLB","Rod Martin*",29,6,16,"6.0 sacks, 4 interceptions, 0 fumbles recovered","Oakland Raiders / 12th / 317th pick / 1977"
"21","LCB","Lester Hayes*",28,6,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Oakland Raiders / 5th / 126th pick / 1977"
"22","RCB","Ted Watts",25,2,13,"0.0 sacks, 1 interception, 1 fumble recovered","Oakland Raiders / 1st / 21st pick / 1981"
"23","SS","Mike Davis",27,5,16,"2.0 sacks, 1 interception, 2 fumbles recovered","Oakland Raiders / 2nd / 35th pick / 1977"
"24","FS","Vann McElroy*",23,1,16,"0.0 sacks, 8 interceptions, 3 fumbles recovered","Los Angeles Raiders / 3rd / 64th pick / 1982"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Chris Bahr",30,7,0,"21 of 27 field goals & 51 of 53 extra points","Cincinnati Bengals / 2nd / 51st pick / 1976"
"27","P","Ray Guy",34,10,0,"78 punts for a 42.8 average, 0 blocked","Oakland Raiders / 1st / 23rd pick / 1973"
"28","PR","Greg Pruitt*",32,10,0,"58 punt returns for a 11.5 average and 1 td","Cleveland Browns / 2nd / 30th pick / 1973"
"29","KR","Greg Pruitt*",32,10,0,"31 kick returns for a 19.5 average and 0 td","Cleveland Browns / 2nd / 30th pick / 1973"
