"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Donovan McNabb",34,"11",13,"275 for 472, 3,377 yards, 14 td, 15 int, & 29 rushes for 151 yards and 0 td","Philadelphia Eagles / 1st / 2nd pick / 1999"
"3","RB","Ryan Torain",24,"2",8,"164 rushes for 742 yards, 4 td, & 18 catches for 125 yards and 2 td","Denver Broncos / 5th / 139th pick / 2008"
"4","WR","Anthony Armstrong",27,"Rook",11,"44 catches for 871 yards, 3 td",""
"5","WR","Santana Moss",31,"9",16,"93 catches for 1,115 yards, 6 td, & 5 rushes for -6 yards and 0 td","New York Jets / 1st / 16th pick / 2001"
"6","TE","Chris Cooley",28,"6",16,"77 catches for 849 yards, 3 td","Washington Redskins / 3rd / 81st pick / 2004"
"7","TE","Fred Davis",24,"2",9,"21 catches for 316 yards, 3 td","Washington Redskins / 2nd / 48th pick / 2008"
"8","LT","Trent Williams",22,"Rook",13,"","Washington Redskins / 1st / 4th pick / 2010"
"9","LG","Kory Lichtensteiger",25,"2",14,"","Denver Broncos / 4th / 108th pick / 2008"
"10","C","Casey Rabach",33,"8",16,"","Baltimore Ravens / 3rd / 92nd pick / 2001"
"11","RG","Artis Hicks",32,"7",10,"",""
"12","RT","Jammal Brown",29,"5",14,"","New Orleans Saints / 1st / 13th pick / 2005"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Adam Carriker",26,"3",16,"","St. Louis Rams / 1st / 13th pick / 2007"
"15","DE","Kedric Golston",27,"4",13,"","Washington Redskins / 6th / 196th pick / 2006"
"16","NT","Ma'ake Kemoeatu",31,"8",12,"",""
"17","LOLB","Lorenzo Alexander",27,"3",12,"1.5 sacks, 0 interceptions, 1 fumble recovered",""
"18","ROLB","Brian Orakpo*",24,"1",15,"8.5 sacks, 0 interceptions, 0 fumbles recovered","Washington Redskins / 1st / 13th pick / 2009"
"19","LB","London Fletcher*",35,"12",16,"",""
"20","LB","Rocky McIntosh",28,"4",15,"","Washington Redskins / 2nd / 35th pick / 2006"
"21","LCB","DeAngelo Hall*",27,"6",16,"0.0 sacks, 6 interceptions, 2 fumbles recovered","Atlanta Falcons / 1st / 8th pick / 2004"
"22","RCB","Carlos Rogers",29,"5",12,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Washington Redskins / 1st / 9th pick / 2005"
"23","SS","LaRon Landry",26,"3",9,"1.0 sacks, 1 interception, 1 fumble recovered","Washington Redskins / 1st / 6th pick / 2007"
"24","FS","Kareem Moore",26,"2",11,"0.0 sacks, 1 interception, 2 fumbles recovered","Washington Redskins / 6th / 180th pick / 2008"
