"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Bobby Hebert",36,11,13,"294 for 488, 3,152 yards, 22 td, 25 int, & 15 rushes for 59 yards and 1 td",""
"3","RB","Jamal Anderson",24,2,12,"232 rushes for 1,055 yards, 5 td, & 49 catches for 473 yards and 1 td","Atlanta Falcons / 7th / 201st pick / 1994"
"4","WR","J.J. Birden",31,6,12,"30 catches for 319 yards, 2 td","Cleveland Browns / 8th / 216th pick / 1988"
"5","WR","Bert Emanuel",26,2,13,"75 catches for 921 yards, 6 td","Atlanta Falcons / 2nd / 45th pick / 1994"
"6","WR","Terance Mathis",29,6,16,"69 catches for 771 yards, 7 td","New York Jets / 6th / 140th pick / 1990"
"7","WR","Eric Metcalf",28,7,11,"54 catches for 599 yards, 6 td, & 3 rushes for 8 yards and 0 td","Cleveland Browns / 1st / 13th pick / 1989"
"8","LT","Bob Whitfield",25,4,16,"1 fumble recovered","Atlanta Falcons / 1st / 8th pick / 1992"
"9","LG","Robbie Tobeck",26,2,16,"",""
"10","C","Roman Fortin",29,5,16,"2 fumbles recovered","Detroit Lions / 8th / 203rd pick / 1990"
"11","RG","Mike Zandofsky",31,7,14,"","Phoenix Cardinals / 3rd / 67th pick / 1989"
"12","RT","Antone Davis",29,5,10,"","Philadelphia Eagles / 1st / 8th pick / 1991"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Lester Archambeau",29,6,15,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Green Bay Packers / 7th / 186th pick / 1990"
"15","LDT","Travis Hall",24,1,13,"6.0 sacks, 0 interceptions, 1 fumble recovered","Atlanta Falcons / 6th / 181st pick / 1995"
"16","RDT","Moe Gardner",28,5,10,"0.0 sacks, 0 interceptions, 1 fumble recovered","Atlanta Falcons / 4th / 87th pick / 1991"
"17","RDE","Chuck Smith",27,4,15,"6.0 sacks, 1 interception, 1 fumble recovered","Atlanta Falcons / 2nd / 51st pick / 1992"
"18","LLB","Cornelius Bennett",31,9,13,"3.0 sacks, 1 interception, 2 fumbles recovered","Indianapolis Colts / 1st / 2nd pick / 1987"
"19","MLB","Jessie Tuggle",31,9,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",""
"20","RLB","Ron George",26,3,15,"2.0 sacks, 0 interceptions, 3 fumbles recovered","Atlanta Falcons / 5th / 121st pick / 1993"
"21","LCB","Lenny McGill",25,2,8,"0.0 sacks, 0 interceptions, 1 fumble recovered",""
"22","RCB","Darnell Walker",26,3,9,"0.0 sacks, 1 interception, 1 fumble recovered","Atlanta Falcons / 7th / 178th pick / 1993"
"23","SS","Devin Bush",23,1,15,"0.0 sacks, 1 interception, 1 fumble recovered","Atlanta Falcons / 1st / 26th pick / 1995"
"24","FS","Patrick Bates",26,3,9,"0.0 sacks, 0 interceptions, 1 fumble recovered","Los Angeles Raiders / 1st / 12th pick / 1993"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Morten Andersen",36,14,0,"22 of 29 field goals & 31 of 31 extra points","New Orleans Saints / 4th / 86th pick / 1982"
"27","P","Dan Stryzinski",31,6,0,"75 punts for a 42.0 average, 0 blocked",""
"28","PR","Eric Metcalf",28,7,11,"27 punt returns for a 11.0 average and 0 td","Cleveland Browns / 1st / 13th pick / 1989"
"29","KR","Eric Metcalf",28,7,11,"49 kick returns for a 21.1 average and 0 td","Cleveland Browns / 1st / 13th pick / 1989"
