"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Gus Frerotte",26,"3",13,"204 for 402, 2,682 yards, 17 td, 12 int, & 24 rushes for 65 yards and 2 td","Washington Redskins / 7th / 197th pick / 1994"
"3","RB","Terry Allen",29,"6",10,"210 rushes for 724 yards, 4 td, & 20 catches for 172 yards and 1 td","Minnesota Vikings / 9th / 241st pick / 1990"
"4","FB","Larry Bowie",24,"1",12,"28 rushes for 100 yards, 2 td, & 34 catches for 388 yards and 2 td",""
"5","WR","Henry Ellard",36,"14",11,"32 catches for 485 yards, 4 td","Los Angeles Rams / 2nd / 32nd pick / 1983"
"6","WR","Michael Westbrook",25,"2",9,"34 catches for 559 yards, 3 td, & 3 rushes for -11 yards and 0 td","Washington Redskins / 1st / 4th pick / 1995"
"7","TE","Jamie Asher",25,"2",13,"49 catches for 474 yards, 1 td","Washington Redskins / 5th / 137th pick / 1995"
"8","LT","Shar Pourdanesh",27,"1",14,"",""
"9","LG","Joe Patton",25,"3",16,"1 fumble recovered","Washington Redskins / 3rd / 97th pick / 1994"
"10","C","Jeff Uhlenhake",31,"8",13,"","Miami Dolphins / 5th / 121st pick / 1989"
"11","RG","Tre' Johnson",26,"3",11,"","Washington Redskins / 2nd / 31st pick / 1994"
"12","RT","Ed Simmons",34,"10",13,"","Washington Redskins / 6th / 164th pick / 1987"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Kenard Lang",22,"Rook",11,"1.5 sacks, 0 interceptions, 2 fumbles recovered","Washington Redskins / 1st / 17th pick / 1997"
"15","LDT","Chris Mims",27,"5",7,"4.0 sacks, 0 interceptions, 0 fumbles recovered","San Diego Chargers / 1st / 23rd pick / 1992"
"16","RDT","Marc Boutte",28,"5",14,"2.0 sacks, 1 interception, 0 fumbles recovered","Los Angeles Rams / 3rd / 57th pick / 1992"
"17","RDE","Rich Owens",25,"2",15,"2.5 sacks, 0 interceptions, 1 fumble recovered","Washington Redskins / 5th / 152nd pick / 1995"
"18","LLB","Ken Harvey*",32,"9",14,"9.5 sacks, 0 interceptions, 0 fumbles recovered","Phoenix Cardinals / 1st / 12th pick / 1988"
"19","MLB","Marvcus Patton",30,"7",16,"4.5 sacks, 2 interceptions, 1 fumble recovered","Buffalo Bills / 8th / 208th pick / 1990"
"20","RLB","Derek Smith",22,"Rook",16,"2.0 sacks, 0 interceptions, 2 fumbles recovered","Washington Redskins / 3rd / 80th pick / 1997"
"21","LCB","Cris Dishman*",32,"9",15,"1.5 sacks, 4 interceptions, 1 fumble recovered","Houston Oilers / 5th / 125th pick / 1988"
"22","RCB","Darrell Green*",37,"14",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Washington Redskins / 1st / 28th pick / 1983"
"23","SS","Jesse Campbell",28,"5",16,"0.0 sacks, 1 interception, 2 fumbles recovered","Philadelphia Eagles / 2nd / 48th pick / 1991"
"24","FS","Stanley Richard",30,"6",16,"0.0 sacks, 4 interceptions, 1 fumble recovered","San Diego Chargers / 1st / 9th pick / 1991"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Scott Blanton",24,"1",0,"16 of 24 field goals & 34 of 34 extra points",""
"27","P","Matt Turk*",29,"2",0,"84 punts for a 45.1 average, 1 blocked",""
"28","PR","Brian Mitchell",29,"7",1,"38 punt returns for a 11.6 average and 1 td","Washington Redskins / 5th / 130th pick / 1990"
"29","KR","Brian Mitchell",29,"7",1,"47 kick returns for a 23.3 average and 1 td","Washington Redskins / 5th / 130th pick / 1990"
