"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Trent Edwards",24,"Rook",9,"151 for 269, 1,630 yards, 7 td, 8 int, & 14 rushes for 49 yards and 0 td","Buffalo Bills / 3rd / 92nd pick / 2007"
"3","RB","Marshawn Lynch",21,"Rook",13,"280 rushes for 1,115 yards, 7 td, & 18 catches for 184 yards and 0 td","Buffalo Bills / 1st / 12th pick / 2007"
"4","WR","Lee Evans",26,"3",16,"55 catches for 849 yards, 5 td","Buffalo Bills / 1st / 13th pick / 2004"
"5","WR","Josh Reed",27,"5",9,"51 catches for 578 yards, 0 td, & 4 rushes for 10 yards and 0 td","Buffalo Bills / 2nd / 36th pick / 2002"
"6","TE","Michael Gaines",27,"3",14,"25 catches for 215 yards, 2 td","Carolina Panthers / 7th / 232nd pick / 2004"
"7","TE","Robert Royal",28,"4",15,"25 catches for 248 yards, 3 td","Washington Redskins / 5th / 160th pick / 2002"
"8","LT","Jason Peters*",25,"3",15,"1 fumble recovered",""
"9","LG","Derrick Dockery",27,"4",16,"1 fumble recovered","Washington Redskins / 3rd / 81st pick / 2003"
"10","C","Melvin Fowler",28,"5",16,"1 fumble recovered","Cleveland Browns / 3rd / 76th pick / 2002"
"11","RG","Brad Butler",24,"1",16,"","Buffalo Bills / 5th / 143rd pick / 2006"
"12","RT","Langston Walker",28,"5",16,"","Oakland Raiders / 2nd / 53rd pick / 2002"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Chris Kelsay",28,"4",14,"","Buffalo Bills / 2nd / 48th pick / 2003"
"15","DE","Aaron Schobel*",30,"6",16,"","Buffalo Bills / 2nd / 46th pick / 2001"
"16","LDT","Larry Tripplett",28,"5",16,"1.0 sacks, 1 interception, 1 fumble recovered","Indianapolis Colts / 2nd / 42nd pick / 2002"
"17","RDT","Kyle Williams",24,"1",16,"2.0 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 5th / 134th pick / 2006"
"18","MLB","John DiGiorgio",25,"1",14,"2.0 sacks, 1 interception, 2 fumbles recovered",""
"19","LB","Angelo Crowell",26,"4",16,"","Buffalo Bills / 3rd / 94th pick / 2003"
"20","LB","Keith Ellison",23,"1",9,"","Buffalo Bills / 6th / 178th pick / 2006"
"21","LCB","Jabari Greer",25,"3",13,"0.0 sacks, 2 interceptions, 0 fumbles recovered",""
"22","RCB","Terrence McGee",27,"4",15,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Buffalo Bills / 4th / 111th pick / 2003"
"23","SS","Donte Whitner",22,"1",15,"0.0 sacks, 1 interception, 0 fumbles recovered","Buffalo Bills / 1st / 8th pick / 2006"
"24","FS","George Wilson",26,"2",9,"0.0 sacks, 2 interceptions, 1 fumble recovered",""
