"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Vince Evans",25,3,10,"148 for 278, 2,039 yards, 11 td, 16 int, & 60 rushes for 306 yards and 8 td","Chicago Bears / 6th / 140th pick / 1977"
"3","RB","Walter Payton*+",26,5,16,"317 rushes for 1,460 yards, 6 td, & 46 catches for 367 yards and 1 td","Chicago Bears / 1st / 4th pick / 1975"
"4","FB","Roland Harper",27,5,12,"113 rushes for 404 yards, 5 td, & 7 catches for 31 yards and 0 td","Chicago Bears / 17th / 420th pick / 1975"
"5","WR","Brian Baschnagel",26,4,15,"28 catches for 396 yards, 2 td","Chicago Bears / 3rd / 66th pick / 1976"
"6","WR","James Scott",28,4,12,"36 catches for 696 yards, 3 td","New York Jets / 8th / 193rd pick / 1975"
"7","TE","Robin Earl",25,3,13,"18 catches for 223 yards, 3 td","Chicago Bears / 3rd / 61st pick / 1977"
"8","LT","Ted Albrecht",26,3,16,"","Chicago Bears / 1st / 15th pick / 1977"
"9","LG","Noah Jackson",29,5,16,"","Baltimore Colts / 7th / 161st pick / 1974"
"10","C","Dan Neal",31,7,16,"","Baltimore Colts / 11th / 270th pick / 1973"
"11","RG","Revie Sorey",27,5,16,"","Chicago Bears / 5th / 110th pick / 1975"
"12","RT","Dennis Lick",26,4,16,"","Chicago Bears / 1st / 8th pick / 1976"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Dan Hampton*",23,1,16,"","Chicago Bears / 1st / 4th pick / 1979"
"15","LDT","Jim Osborne",31,8,16,"0 interceptions, 2 fumbles recovered","Chicago Bears / 7th / 182nd pick / 1972"
"16","RDT","Alan Page",35,13,16,"1 interception, 2 fumbles recovered","Minnesota Vikings / 1st / 15th pick / 1967"
"17","RDE","Mike Hartenstine",27,5,16,"","Chicago Bears / 2nd / 31st pick / 1975"
"18","LLB","Jerry Muckensturm",27,4,15,"2 interceptions, 1 fumble recovered","Chicago Bears / 7th / 190th pick / 1976"
"19","MLB","Tom Hicks",28,4,14,"1 interception, 0 fumbles recovered","Chicago Bears / 6th / 151st pick / 1975"
"20","RLB","Gary Campbell",28,3,16,"3 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 10th / 291st pick / 1976"
"21","LCB","Terry Schmidt",28,6,16,"1 interception, 1 fumble recovered","New Orleans Saints / 5th / 121st pick / 1974"
"22","RCB","Allan Ellis",29,7,16,"1 interception, 0 fumbles recovered","Chicago Bears / 5th / 107th pick / 1973"
"23","SS","Gary Fencik*",26,4,15,"1 interception, 3 fumbles recovered","Miami Dolphins / 10th / 281st pick / 1976"
"24","FS","Doug Plank",27,5,15,"1 interception, 3 fumbles recovered","Chicago Bears / 12th / 291st pick / 1975"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Bob Thomas",28,5,0,"13 of 18 field goals & 35 of 37 extra points","Los Angeles Rams / 15th / 388th pick / 1974"
"27","P","Bob Parsons",30,8,0,"79 punts for a 40.6 average, 0 blocked","Chicago Bears / 5th / 117th pick / 1972"
"28","PR","Len Walterscheid",26,3,2,"33 punt returns for a 7.2 average and 0 td",""
"29","KR","Dave Williams",26,3,3,"27 kick returns for a 24.7 average and 1 td","Dallas Cowboys / 7th / 208th pick / 1976"
