"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Marc Bulger",27,2,14,"321 for 485, 3,964 yards, 21 td, 14 int, & 19 rushes for 89 yards and 3 td","New Orleans Saints / 6th / 168th pick / 2000"
"3","RB","Marshall Faulk",31,10,14,"195 rushes for 774 yards, 3 td, & 50 catches for 310 yards and 1 td","Indianapolis Colts / 1st / 2nd pick / 1994"
"4","WR","Isaac Bruce",32,10,16,"89 catches for 1,292 yards, 6 td","Los Angeles Rams / 2nd / 33rd pick / 1994"
"5","WR","Torry Holt*",28,5,16,"94 catches for 1,372 yards, 10 td","St. Louis Rams / 1st / 6th pick / 1999"
"6","TE","Cam Cleeland",29,6,9,"7 catches for 57 yards, 0 td, & 1 rush for -2 yards and 0 td","New Orleans Saints / 2nd / 40th pick / 1998"
"7","TE","Brandon Manumaleuna",24,3,16,"15 catches for 174 yards, 1 td","St. Louis Rams / 4th / 129th pick / 2001"
"8","LT","Orlando Pace*",29,7,16,"","St. Louis Rams / 1st / 1st pick / 1997"
"9","C","Andy McCollum",34,9,16,"1 fumble recovered",""
"10","RG","Adam Timmerman",33,9,16,"","Green Bay Packers / 7th / 230th pick / 1995"
"11","RT","Grant Williams",30,8,11,"",""
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DE","Bryce Fisher",27,3,14,"","Buffalo Bills / 7th / 248th pick / 1999"
"14","DE","Leonard Little",30,6,16,"","St. Louis Rams / 3rd / 65th pick / 1998"
"15","DT","Damione Lewis",26,3,10,"","St. Louis Rams / 1st / 12th pick / 2001"
"16","NT","Ryan Pickett",25,3,16,"2.0 sacks, 0 interceptions, 0 fumbles recovered","St. Louis Rams / 1st / 29th pick / 2001"
"17","MLB","Robert Thomas",24,2,11,"","St. Louis Rams / 1st / 31st pick / 2002"
"18","LB","Tommy Polley",26,3,13,"","St. Louis Rams / 2nd / 42nd pick / 2001"
"19","LB","Pisa Tinoisamoa",23,1,16,"","St. Louis Rams / 2nd / 43rd pick / 2003"
"20","LCB","Jerametrius Butler",26,3,16,"0.0 sacks, 5 interceptions, 1 fumble recovered","St. Louis Rams / 5th / 145th pick / 2001"
"21","RCB","Travis Fisher",25,2,10,"0.0 sacks, 1 interception, 0 fumbles recovered","St. Louis Rams / 2nd / 64th pick / 2002"
"22","SS","Adam Archuleta",27,3,14,"2.0 sacks, 0 interceptions, 1 fumble recovered","St. Louis Rams / 1st / 20th pick / 2001"
"23","FS","Aeneas Williams",36,13,10,"","Phoenix Cardinals / 3rd / 59th pick / 1991"
