"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Aaron Rodgers*",26,"4",16,"350 for 541, 4,434 yards, 30 td, 7 int, & 58 rushes for 316 yards and 5 td","Green Bay Packers / 1st / 24th pick / 2005"
"3","RB","Ryan Grant",27,"2",16,"282 rushes for 1,253 yards, 11 td, & 25 catches for 197 yards and 0 td",""
"4","WR","Donald Driver",34,"10",16,"70 catches for 1,061 yards, 6 td, & 1 rush for 13 yards and 0 td","Green Bay Packers / 7th / 213th pick / 1999"
"5","WR","Greg Jennings",26,"3",13,"68 catches for 1,113 yards, 4 td","Green Bay Packers / 2nd / 52nd pick / 2006"
"6","TE","Jermichael Finley",22,"1",10,"55 catches for 676 yards, 5 td","Green Bay Packers / 3rd / 91st pick / 2008"
"7","TE","Donald Lee",29,"6",10,"37 catches for 260 yards, 1 td","Miami Dolphins / 5th / 156th pick / 2003"
"8","LT","Chad Clifton",33,"9",12,"","Green Bay Packers / 2nd / 44th pick / 2000"
"9","LG","Daryn Colledge",27,"3",16,"","Green Bay Packers / 2nd / 47th pick / 2006"
"10","C","Scott Wells",28,"5",14,"","Green Bay Packers / 7th / 251st pick / 2004"
"11","RG","Josh Sitton",23,"1",16,"1 fumble recovered","Green Bay Packers / 4th / 135th pick / 2008"
"12","RT","Mark Tauscher",32,"9",8,"","Green Bay Packers / 7th / 224th pick / 2000"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Cullen Jenkins",28,"5",16,"",""
"15","DE","Johnny Jolly",26,"3",16,"","Green Bay Packers / 6th / 183rd pick / 2006"
"16","NT","Ryan Pickett",30,"8",9,"","St. Louis Rams / 1st / 29th pick / 2001"
"17","LOLB","Aaron Kampman",30,"7",9,"3.5 sacks, 0 interceptions, 0 fumbles recovered","Green Bay Packers / 5th / 156th pick / 2002"
"18","MLB","Nick Barnett",28,"6",16,"4.0 sacks, 0 interceptions, 0 fumbles recovered","Green Bay Packers / 1st / 29th pick / 2003"
"19","ROLB","Clay Matthews*",23,"Rook",13,"10.0 sacks, 0 interceptions, 3 fumbles recovered","Green Bay Packers / 1st / 26th pick / 2009"
"20","LB","A.J. Hawk",25,"3",14,"","Green Bay Packers / 1st / 5th pick / 2006"
"21","LCB","Charles Woodson*+",33,"11",16,"2.0 sacks, 9 interceptions, 1 fumble recovered","Oakland Raiders / 1st / 4th pick / 1998"
"22","RCB","Al Harris",35,"11",10,"1.0 sacks, 2 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 6th / 169th pick / 1997"
"23","SS","Atari Bigby",28,"4",11,"0.0 sacks, 4 interceptions, 0 fumbles recovered",""
"24","FS","Nick Collins*",26,"4",16,"1.0 sacks, 6 interceptions, 2 fumbles recovered","Green Bay Packers / 2nd / 51st pick / 2005"
