"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jeff George",27,"4",16,"322 for 524, 3,734 yards, 23 td, 18 int, & 30 rushes for 66 yards and 0 td","Indianapolis Colts / 1st / 1st pick / 1990"
"3","RB","Craig Heyward",28,"6",11,"183 rushes for 779 yards, 7 td, & 32 catches for 335 yards and 1 td","New Orleans Saints / 1st / 24th pick / 1988"
"4","WR","Bert Emanuel",24,"Rook",16,"46 catches for 649 yards, 4 td, & 2 rushes for 4 yards and 0 td","Atlanta Falcons / 2nd / 45th pick / 1994"
"5","WR","Terance Mathis*",27,"4",16,"111 catches for 1,342 yards, 11 td","New York Jets / 6th / 140th pick / 1990"
"6","WR","Andre Rison",27,"5",14,"81 catches for 1,088 yards, 8 td","Indianapolis Colts / 1st / 22nd pick / 1989"
"7","WR","Ricky Sanders",34,"8",12,"67 catches for 599 yards, 1 td","New England Patriots / 1st / 16th pick / 1984 Supp"
"8","LT","Mike Kenn",38,"16",15,"","Atlanta Falcons / 1st / 13th pick / 1978"
"9","LG","David Richards",28,"6",15,"1 fumble recovered","San Diego Chargers / 4th / 98th pick / 1988"
"10","C","Roman Fortin",27,"3",16,"","Detroit Lions / 8th / 203rd pick / 1990"
"11","RG","Mike Zandofsky",29,"5",16,"","Phoenix Cardinals / 3rd / 67th pick / 1989"
"12","RT","Bob Whitfield",23,"2",16,"","Atlanta Falcons / 1st / 8th pick / 1992"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Chuck Smith",25,"2",10,"11.0 sacks, 1 interception, 2 fumbles recovered","Atlanta Falcons / 2nd / 51st pick / 1992"
"15","LDT","Pierce Holt",32,"6",12,"0.0 sacks, 0 interceptions, 1 fumble recovered","San Francisco 49ers / 2nd / 39th pick / 1988"
"16","RDT","Moe Gardner",26,"3",16,"0.0 sacks, 0 interceptions, 1 fumble recovered","Atlanta Falcons / 4th / 87th pick / 1991"
"17","RDE","Lester Archambeau",27,"4",12,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Green Bay Packers / 7th / 186th pick / 1990"
"18","LLB","Clay Matthews",38,"16",15,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Cleveland Browns / 1st / 12th pick / 1978"
"19","MLB","Jessie Tuggle*",29,"7",16,"0.0 sacks, 1 interception, 1 fumble recovered",""
"20","RLB","Ron George",24,"1",9,"0.0 sacks, 0 interceptions, 1 fumble recovered","Atlanta Falcons / 5th / 121st pick / 1993"
"21","LCB","Vinnie Clark",25,"3",11,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Green Bay Packers / 1st / 19th pick / 1991"
"22","RCB","D.J. Johnson",28,"5",16,"0.0 sacks, 5 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 7th / 174th pick / 1989"
"23","SS","Kevin Ross",32,"10",16,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Kansas City Chiefs / 7th / 173rd pick / 1984"
"24","FS","Roger Harper",24,"1",10,"1.0 sacks, 1 interception, 0 fumbles recovered","Atlanta Falcons / 2nd / 38th pick / 1993"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Norm Johnson",34,"12",0,"21 of 25 field goals & 32 of 32 extra points",""
"27","P","Harold Alexander",24,"1",0,"71 punts for a 39.9 average, 0 blocked","Atlanta Falcons / 3rd / 67th pick / 1993"
"28","PR","Clarence Verdin",31,"8",0,"23 punt returns for a 4.9 average and 0 td","Washington Redskins / 3rd / 83rd pick / 1984 Supp"
"29","KR","Clarence Verdin",31,"8",0,"44 kick returns for a 23.3 average and 0 td","Washington Redskins / 3rd / 83rd pick / 1984 Supp"
