"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Chris Miller",27,"5",8,"152 for 253, 1,739 yards, 15 td, 6 int, & 23 rushes for 89 yards and 0 td","Atlanta Falcons / 1st / 13th pick / 1987"
"3","RB","Keith Jones",26,"3",8,"79 rushes for 278 yards, 0 td, & 12 catches for 94 yards and 0 td","Atlanta Falcons / 3rd / 62nd pick / 1989"
"4","WR","Michael Haynes",27,"4",14,"48 catches for 808 yards, 10 td","Atlanta Falcons / 7th / 166th pick / 1988"
"5","WR","Drew Hill",36,"13",14,"60 catches for 623 yards, 3 td","Los Angeles Rams / 12th / 328th pick / 1979"
"6","WR","Mike Pritchard",23,"1",15,"77 catches for 827 yards, 5 td, & 5 rushes for 37 yards and 0 td","Atlanta Falcons / 1st / 13th pick / 1991"
"7","WR","Andre Rison*",25,"3",13,"93 catches for 1,119 yards, 11 td","Indianapolis Colts / 1st / 22nd pick / 1989"
"8","LT","Mike Kenn",36,"14",16,"","Atlanta Falcons / 1st / 13th pick / 1978"
"9","LG","Houston Hoover",27,"4",16,"1 fumble recovered","Atlanta Falcons / 6th / 140th pick / 1988"
"10","C","Jamie Dukes",28,"6",16,"2 fumbles recovered",""
"11","RG","Bill Fralic",30,"7",16,"2 fumbles recovered","Atlanta Falcons / 1st / 2nd pick / 1985"
"12","RT","Chris Hinton",31,"9",16,"","Denver Broncos / 1st / 4th pick / 1983"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Mike Gann",29,"7",13,"2.0 sacks, 0 interceptions, 2 fumbles recovered","Atlanta Falcons / 2nd / 45th pick / 1985"
"15","NT","Moe Gardner",24,"1",14,"4.5 sacks, 0 interceptions, 0 fumbles recovered","Atlanta Falcons / 4th / 87th pick / 1991"
"16","RDE","Tim Green",29,"6",11,"3.0 sacks, 0 interceptions, 1 fumble recovered","Atlanta Falcons / 1st / 17th pick / 1986"
"17","LOLB","Ken Tippins",26,"3",15,"3.0 sacks, 0 interceptions, 1 fumble recovered",""
"18","LILB","Jesse Solomon",29,"6",14,"4.5 sacks, 1 interception, 0 fumbles recovered","Minnesota Vikings / 12th / 318th pick / 1986"
"19","RILB","Jessie Tuggle*",27,"5",15,"1.0 sacks, 1 interception, 1 fumble recovered",""
"20","ROLB","Darion Conner",25,"2",16,"7.0 sacks, 0 interceptions, 0 fumbles recovered","Atlanta Falcons / 2nd / 27th pick / 1990"
"21","LCB","Tim McKyer",29,"6",15,"1.0 sacks, 1 interception, 0 fumbles recovered","San Francisco 49ers / 3rd / 64th pick / 1986"
"22","RCB","Deion Sanders*+",25,"3",12,"0.0 sacks, 3 interceptions, 2 fumbles recovered","Atlanta Falcons / 1st / 5th pick / 1989"
"23","SS","Jeff Donaldson",30,"8",16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Houston Oilers / 9th / 226th pick / 1984"
"24","FS","Scott Case",30,"8",11,"0.0 sacks, 2 interceptions, 2 fumbles recovered","Atlanta Falcons / 2nd / 32nd pick / 1984"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Norm Johnson",32,"10",0,"18 of 22 field goals & 39 of 39 extra points",""
"27","P","Scott Fulhage",31,"5",0,"68 punts for a 41.4 average, 1 blocked",""
"28","PR","Tony Smith",22,"Rook",6,"16 punt returns for a 9.7 average and 0 td","Atlanta Falcons / 1st / 19th pick / 1992"
"29","KR","Deion Sanders*+",25,"3",12,"40 kick returns for a 26.7 average and 2 td","Atlanta Falcons / 1st / 5th pick / 1989"
