"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Michael Vick",31,"10",13,"253 for 423, 3,303 yards, 18 td, 14 int, & 76 rushes for 589 yards and 1 td","Atlanta Falcons / 1st / 1st pick / 2001"
"3","RB","LeSean McCoy*+",23,"2",15,"273 rushes for 1,309 yards, 17 td, & 48 catches for 315 yards and 3 td","Philadelphia Eagles / 2nd / 53rd pick / 2009"
"4","WR","DeSean Jackson",25,"3",15,"58 catches for 961 yards, 4 td, & 7 rushes for 41 yards and 0 td","Philadelphia Eagles / 2nd / 49th pick / 2008"
"5","WR","Jeremy Maclin",23,"2",13,"63 catches for 859 yards, 5 td, & 1 rush for 1 yards and 0 td","Philadelphia Eagles / 1st / 19th pick / 2009"
"6","TE","Brent Celek",26,"4",16,"62 catches for 811 yards, 5 td","Philadelphia Eagles / 5th / 162nd pick / 2007"
"7","LT","Jason Peters*+",29,"7",14,"1 fumble recovered",""
"8","LG","Evan Mathis",30,"6",15,"","Carolina Panthers / 3rd / 79th pick / 2005"
"9","C","Jason Kelce",24,"Rook",16,"","Philadelphia Eagles / 6th / 191st pick / 2011"
"10","RG","Danny Watkins",27,"Rook",12,"","Philadelphia Eagles / 1st / 23rd pick / 2011"
"11","RT","Todd Herremans",29,"6",16,"1 fumble recovered","Philadelphia Eagles / 4th / 126th pick / 2005"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Jason Babin*",31,"7",16,"","Houston Texans / 1st / 27th pick / 2004"
"14","DE","Trent Cole",29,"6",14,"","Philadelphia Eagles / 5th / 146th pick / 2005"
"15","LDT","Cullen Jenkins",30,"7",16,"5.5 sacks, 0 interceptions, 1 fumble recovered",""
"16","RDT","Mike Patterson",28,"6",15,"2.5 sacks, 0 interceptions, 2 fumbles recovered","Philadelphia Eagles / 1st / 31st pick / 2005"
"17","MLB","Jamar Chaney",25,"1",16,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Philadelphia Eagles / 7th / 220th pick / 2010"
"18","LB","Brian Rolle",23,"Rook",13,"","Philadelphia Eagles / 6th / 193rd pick / 2011"
"19","LCB","Asante Samuel",30,"8",14,"0.0 sacks, 3 interceptions, 1 fumble recovered","New England Patriots / 4th / 120th pick / 2003"
"20","RCB","Nnamdi Asomugha",30,"8",15,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Oakland Raiders / 1st / 31st pick / 2003"
"21","SS","Kurt Coleman",23,"1",13,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Philadelphia Eagles / 7th / 244th pick / 2010"
"22","FS","Nate Allen",24,"1",12,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Philadelphia Eagles / 2nd / 37th pick / 2010"
