"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Bubby Brister",27,"3",14,"187 for 342, 2,365 yards, 9 td, 10 int, & 27 rushes for 25 yards and 0 td","Pittsburgh Steelers / 3rd / 67th pick / 1986"
"3","RB","Tim Worley",23,"Rook",14,"195 rushes for 770 yards, 5 td, & 15 catches for 113 yards and 0 td","Pittsburgh Steelers / 1st / 7th pick / 1989"
"4","FB","Merril Hoge",24,"2",16,"186 rushes for 621 yards, 8 td, & 34 catches for 271 yards and 0 td","Pittsburgh Steelers / 10th / 261st pick / 1987"
"5","WR","Derek Hill",22,"Rook",8,"28 catches for 455 yards, 1 td","Pittsburgh Steelers / 3rd / 61st pick / 1989"
"6","WR","Louis Lipps",27,"5",16,"50 catches for 944 yards, 5 td, & 13 rushes for 180 yards and 1 td","Pittsburgh Steelers / 1st / 23rd pick / 1984"
"7","TE","Mike Mularkey",28,"6",14,"22 catches for 326 yards, 1 td","San Francisco 49ers / 9th / 229th pick / 1983"
"8","LT","John Jackson",24,"1",12,"","Pittsburgh Steelers / 10th / 252nd pick / 1988"
"9","LG","John Rienstra",26,"3",14,"1 fumble recovered","Pittsburgh Steelers / 1st / 9th pick / 1986"
"10","C","Dermontti Dawson",24,"1",16,"","Pittsburgh Steelers / 2nd / 44th pick / 1988"
"11","RG","Terry Long",30,"5",9,"","Pittsburgh Steelers / 4th / 111th pick / 1984"
"12","RT","Tunch Ilkin*",32,"9",16,"","Pittsburgh Steelers / 6th / 165th pick / 1980"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Keith Willis",30,"7",16,"6.5 sacks, 0 interceptions, 0 fumbles recovered",""
"15","NT","Gerald Williams",26,"3",16,"3.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 2nd / 36th pick / 1986"
"16","RDE","Tim Johnson",24,"2",14,"4.5 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 6th / 141st pick / 1987"
"17","LOLB","Bryan Hinkle",30,"7",13,"0.0 sacks, 1 interception, 1 fumble recovered","Pittsburgh Steelers / 6th / 156th pick / 1981"
"18","LILB","David Little",30,"8",16,"2.0 sacks, 3 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 7th / 183rd pick / 1981"
"19","RILB","Hardy Nickerson",24,"2",8,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 5th / 122nd pick / 1987"
"20","ROLB","Greg Lloyd",24,"1",16,"7.0 sacks, 3 interceptions, 3 fumbles recovered","Pittsburgh Steelers / 6th / 150th pick / 1987"
"21","LCB","Dwayne Woodruff",32,"10",16,"0.0 sacks, 4 interceptions, 1 fumble recovered","Pittsburgh Steelers / 6th / 161st pick / 1979"
"22","RCB","Rod Woodson*+",24,"2",14,"0.0 sacks, 3 interceptions, 4 fumbles recovered","Pittsburgh Steelers / 1st / 10th pick / 1987"
"23","SS","Carnell Lake",22,"Rook",15,"1.0 sacks, 1 interception, 6 fumbles recovered","Pittsburgh Steelers / 2nd / 34th pick / 1989"
"24","FS","Thomas Everett",25,"2",16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Pittsburgh Steelers / 4th / 94th pick / 1987"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Gary Anderson",30,"7",0,"21 of 30 field goals & 28 of 28 extra points","Buffalo Bills / 7th / 171st pick / 1982"
"27","P","Harry Newsome",26,"4",0,"82 punts for a 41.1 average, 1 blocked","Pittsburgh Steelers / 8th / 214th pick / 1985"
"28","PR","Rod Woodson*+",24,"2",14,"29 punt returns for a 7.1 average and 0 td","Pittsburgh Steelers / 1st / 10th pick / 1987"
"29","KR","Rod Woodson*+",24,"2",14,"36 kick returns for a 27.3 average and 1 td","Pittsburgh Steelers / 1st / 10th pick / 1987"
