"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Phil Simms",35,11,14,"184 for 311, 2,284 yards, 15 td, 4 int, & 21 rushes for 61 yards and 1 td","New York Giants / 1st / 7th pick / 1979"
"3","RB","Ottis Anderson",33,11,11,"225 rushes for 784 yards, 11 td, & 18 catches for 139 yards and 0 td","St. Louis Cardinals / 1st / 8th pick / 1979"
"4","FB","Maurice Carthon",29,5,13,"36 rushes for 143 yards, 0 td, & 14 catches for 151 yards and 0 td",""
"5","WR","Stephen Baker",26,3,8,"26 catches for 541 yards, 4 td, & 1 rush for 3 yards and 0 td","New York Giants / 3rd / 83rd pick / 1987"
"6","WR","Mark Ingram",25,3,14,"26 catches for 499 yards, 5 td, & 1 rush for 4 yards and 0 td","New York Giants / 1st / 28th pick / 1987"
"7","TE","Mark Bavaro",27,5,15,"33 catches for 393 yards, 5 td","New York Giants / 4th / 100th pick / 1985"
"8","LT","Eric Moore",25,2,14,"","New York Giants / 1st / 10th pick / 1988"
"9","LG","William Roberts*",28,6,16,"","New York Giants / 1st / 27th pick / 1984"
"10","C","Bart Oates*",32,5,16,"",""
"11","RG","Bob Kratch",24,1,10,"","New York Giants / 3rd / 64th pick / 1989"
"12","RT","Doug Riesenberg",25,3,16,"","New York Giants / 6th / 168th pick / 1987"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Eric Dorsey",26,4,11,"","New York Giants / 1st / 19th pick / 1986"
"15","NT","Erik Howard*",26,4,16,"3.0 sacks, 0 interceptions, 0 fumbles recovered","New York Giants / 2nd / 46th pick / 1986"
"16","RDE","John Washington",27,4,13,"","New York Giants / 3rd / 73rd pick / 1986"
"17","LOLB","Carl Banks",28,6,8,"1.0 sacks, 0 interceptions, 1 fumble recovered","New York Giants / 1st / 3rd pick / 1984"
"18","LILB","Steve DeOssie",28,6,13,"0.0 sacks, 0 interceptions, 1 fumble recovered","Dallas Cowboys / 4th / 110th pick / 1984"
"19","RILB","Pepper Johnson*+",26,4,16,"3.5 sacks, 1 interception, 1 fumble recovered","New York Giants / 2nd / 51st pick / 1986"
"20","ROLB","Lawrence Taylor*",31,9,16,"10.5 sacks, 1 interception, 1 fumble recovered","New York Giants / 1st / 2nd pick / 1981"
"21","LCB","Mark Collins",26,4,12,"0.0 sacks, 2 interceptions, 0 fumbles recovered","New York Giants / 2nd / 44th pick / 1986"
"22","RCB","Everson Walls",31,9,16,"0.0 sacks, 6 interceptions, 0 fumbles recovered",""
"23","SS","Greg Jackson",24,1,14,"4.0 sacks, 5 interceptions, 0 fumbles recovered","New York Giants / 3rd / 78th pick / 1989"
"24","FS","Myron Guyton",23,1,16,"0.0 sacks, 1 interception, 2 fumbles recovered","New York Giants / 8th / 218th pick / 1989"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Matt Bahr",34,11,0,"17 of 23 field goals & 29 of 30 extra points","Pittsburgh Steelers / 6th / 165th pick / 1979"
"27","P","Sean Landeta*+",28,5,0,"75 punts for a 44.1 average, 0 blocked",""
"28","PR","Dave Meggett",24,1,1,"43 punt returns for a 10.9 average and 1 td","New York Giants / 5th / 132nd pick / 1989"
"29","KR","Dave Meggett",24,1,1,"21 kick returns for a 23.4 average and 0 td","New York Giants / 5th / 132nd pick / 1989"
