"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jay Fiedler",30,"6",16,"273 for 450, 3,290 yards, 20 td, 19 int, & 73 rushes for 321 yards and 4 td",""
"3","RB","Lamar Smith",31,"7",16,"313 rushes for 968 yards, 6 td, & 30 catches for 234 yards and 2 td","Seattle Seahawks / 3rd / 73rd pick / 1994"
"4","FB","Rob Konrad",25,"2",9,"5 rushes for 22 yards, 1 td, & 5 catches for 52 yards and 1 td","Miami Dolphins / 2nd / 43rd pick / 1999"
"5","WR","Oronde Gadsden",30,"3",14,"55 catches for 674 yards, 3 td",""
"6","WR","James McKnight",29,"7",15,"55 catches for 684 yards, 3 td, & 6 rushes for 39 yards and 0 td",""
"7","TE","Hunter Goodwin",29,"5",11,"4 catches for 27 yards, 0 td","Minnesota Vikings / 4th / 97th pick / 1996"
"8","LT","Spencer Folau",28,"4",15,"1 fumble recovered",""
"9","LG","Mark Dixon",31,"3",10,"",""
"10","C","Tim Ruddy",29,"7",15,"","Miami Dolphins / 2nd / 65th pick / 1994"
"11","RG","Todd Perry",31,"8",16,"","Chicago Bears / 4th / 97th pick / 1993"
"12","RT","Todd Wade",25,"1",15,"","Miami Dolphins / 2nd / 53rd pick / 2000"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Kenny Mixon",26,"3",16,"","Miami Dolphins / 2nd / 49th pick / 1998"
"15","DE","Jason Taylor",27,"4",16,"","Miami Dolphins / 3rd / 73rd pick / 1997"
"16","LDT","Tim Bowens",28,"7",15,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Miami Dolphins / 1st / 20th pick / 1994"
"17","RDT","Daryl Gardener",28,"5",8,"4.0 sacks, 0 interceptions, 0 fumbles recovered","Miami Dolphins / 1st / 20th pick / 1996"
"18","MLB","Zach Thomas*",28,"5",15,"3.0 sacks, 2 interceptions, 0 fumbles recovered","Miami Dolphins / 5th / 154th pick / 1996"
"19","LB","Morlon Greenwood",23,"Rook",12,"","Miami Dolphins / 3rd / 88th pick / 2001"
"20","LB","Derrick Rodgers",30,"4",14,"","Miami Dolphins / 3rd / 92nd pick / 1997"
"21","LCB","Patrick Surtain",25,"3",16,"1.0 sacks, 3 interceptions, 2 fumbles recovered","Miami Dolphins / 2nd / 44th pick / 1998"
"22","RCB","Sam Madison*",27,"4",13,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Miami Dolphins / 2nd / 44th pick / 1997"
"23","SS","Brian Walker",29,"5",13,"0.0 sacks, 1 interception, 0 fumbles recovered",""
"24","FS","Brock Marion",31,"8",15,"0.0 sacks, 5 interceptions, 1 fumble recovered","Dallas Cowboys / 7th / 196th pick / 1993"
