"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Lynn Dickey",36,"14",10,"172 for 314, 2,206 yards, 15 td, 17 int, & 18 rushes for -12 yards and 1 td","Houston Oilers / 3rd / 56th pick / 1971"
"3","RB","Eddie Lee Ivery",28,"6",10,"132 rushes for 636 yards, 2 td, & 28 catches for 270 yards and 2 td","Green Bay Packers / 1st / 15th pick / 1979"
"4","FB","Jessie Clark",25,"2",14,"147 rushes for 633 yards, 5 td, & 24 catches for 252 yards and 2 td","Green Bay Packers / 7th / 188th pick / 1983"
"5","WR","Phil Epps",27,"3",16,"44 catches for 683 yards, 3 td, & 5 rushes for 103 yards and 1 td","Green Bay Packers / 12th / 321st pick / 1982"
"6","WR","James Lofton*",29,"7",16,"69 catches for 1,153 yards, 4 td, & 4 rushes for 14 yards and 0 td","Green Bay Packers / 1st / 6th pick / 1978"
"7","TE","Paul Coffman",29,"7",16,"49 catches for 666 yards, 6 td",""
"8","LT","Karl Swanke",28,"5",15,"","Green Bay Packers / 6th / 143rd pick / 1980"
"9","LG","Rich Moran",23,"Rook",9,"","Green Bay Packers / 3rd / 71st pick / 1985"
"10","C","Mark Cannon",23,"1",16,"2 fumbles recovered","Green Bay Packers / 11th / 294th pick / 1984"
"11","RG","Ron Hallstrom",26,"3",15,"1 fumble recovered","Green Bay Packers / 1st / 22nd pick / 1982"
"12","RT","Greg Koch",30,"8",16,"1 fumble recovered","Green Bay Packers / 2nd / 39th pick / 1977"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Alphonso Carreker",23,"1",10,"9.0 sacks, 0 interceptions, 0 fumbles recovered","Green Bay Packers / 1st / 12th pick / 1984"
"15","NT","Charles Martin",26,"1",10,"3.0 sacks, 0 interceptions, 1 fumble recovered",""
"16","RDE","Ezra Johnson",30,"8",16,"9.5 sacks, 0 interceptions, 2 fumbles recovered","Green Bay Packers / 1st / 28th pick / 1977"
"17","LOLB","John Anderson",29,"7",16,"6.0 sacks, 2 interceptions, 1 fumble recovered","Green Bay Packers / 1st / 26th pick / 1978"
"18","LILB","Randy Scott",26,"4",16,"3.0 sacks, 2 interceptions, 5 fumbles recovered",""
"19","RILB","Brian Noble",23,"Rook",15,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Green Bay Packers / 5th / 125th pick / 1985"
"20","ROLB","Mike Douglass",30,"7",15,"1.5 sacks, 2 interceptions, 2 fumbles recovered","Green Bay Packers / 5th / 116th pick / 1978"
"21","LCB","Mark Lee",27,"5",14,"0.0 sacks, 1 interception, 0 fumbles recovered","Green Bay Packers / 2nd / 34th pick / 1980"
"22","RCB","Tim Lewis",24,"2",16,"0.0 sacks, 4 interceptions, 1 fumble recovered","Green Bay Packers / 1st / 11th pick / 1983"
"23","SS","Mark Murphy",27,"5",14,"4.0 sacks, 2 interceptions, 1 fumble recovered",""
"24","FS","Tom Flynn",23,"1",15,"0.0 sacks, 1 interception, 1 fumble recovered","Green Bay Packers / 5th / 126th pick / 1984"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Al Del Greco",23,"1",0,"19 of 26 field goals & 38 of 40 extra points",""
"27","P","Joe Prokop",25,"Rook",0,"56 punts for a 39.5 average, 0 blocked",""
"28","PR","Phil Epps",27,"3",16,"15 punt returns for a 9.7 average and 0 td","Green Bay Packers / 12th / 321st pick / 1982"
"29","KR","Gary Ellerson",22,"Rook",0,"29 kick returns for a 18.0 average and 0 td","Green Bay Packers / 7th / 182nd pick / 1985"
