"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jameis Winston*",21,"Rook",16,"312 for 535, 4,042 yards, 22 td, 15 int, & 54 rushes for 213 yards and 6 td","Tampa Bay Buccaneers / 1st / 1st pick / 2015"
"3","RB","Doug Martin*+",26,"3",16,"288 rushes for 1,402 yards, 6 td, & 33 catches for 271 yards and 1 td","Tampa Bay Buccaneers / 1st / 31st pick / 2012"
"4","WR","Mike Evans",22,"1",14,"74 catches for 1,206 yards, 3 td","Tampa Bay Buccaneers / 1st / 7th pick / 2014"
"5","WR","Vincent Jackson",32,"10",9,"33 catches for 543 yards, 3 td","San Diego Chargers / 2nd / 61st pick / 2005"
"6","TE","Luke Stocker",27,"4",13,"9 catches for 61 yards, 1 td","Tampa Bay Buccaneers / 4th / 104th pick / 2011"
"7","LT","Donovan Smith",22,"Rook",16,"","Tampa Bay Buccaneers / 2nd / 34th pick / 2015"
"8","LG","Logan Mankins*",33,"10",15,"","New England Patriots / 1st / 32nd pick / 2005"
"9","C","Joe Hawley",27,"5",14,"1 fumble recovered","Atlanta Falcons / 4th / 117th pick / 2010"
"10","RG","Ali Marpet",22,"Rook",13,"","Tampa Bay Buccaneers / 2nd / 61st pick / 2015"
"11","RT","Gosder Cherilus",31,"7",13,"","Detroit Lions / 1st / 17th pick / 2008"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","William Gholston",24,"2",11,"","Tampa Bay Buccaneers / 4th / 126th pick / 2013"
"14","DE","Jacquies Smith",25,"3",11,"",""
"15","DT","Gerald McCoy*",27,"5",15,"","Tampa Bay Buccaneers / 1st / 3rd pick / 2010"
"16","MLB","Kwon Alexander",21,"Rook",12,"3.0 sacks, 2 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 4th / 124th pick / 2015"
"17","LB","Lavonte David*",25,"3",16,"","Tampa Bay Buccaneers / 2nd / 58th pick / 2012"
"18","LB","Danny Lansanah",30,"7",11,"",""
"19","CB","Sterling Moore",25,"4",9,"0.0 sacks, 1 interception, 0 fumbles recovered",""
"20","SS","Chris Conte",26,"4",13,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Chicago Bears / 3rd / 93rd pick / 2011"
"21","FS","Bradley McDougald",25,"2",15,"0.0 sacks, 2 interceptions, 0 fumbles recovered",""
