"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Steve Spurrier",31,"9",12,"156 for 311, 1,628 yards, 7 td, 12 int, & 12 rushes for 48 yards and 0 td","San Francisco 49ers / 1st / 3rd pick / 1967"
"3","RB","Louis Carter",23,"1",8,"171 rushes for 521 yards, 1 td, & 20 catches for 135 yards and 0 td","Oakland Raiders / 3rd / 76th pick / 1975"
"4","FB","Ed Williams",26,"2",10,"87 rushes for 324 yards, 2 td, & 23 catches for 166 yards and 0 td",""
"5","WR","John McKay",23,"Rook",13,"20 catches for 302 yards, 1 td","Cleveland Browns / 16th / 394th pick / 1975"
"6","WR","Morris Owens",23,"1",10,"30 catches for 390 yards, 6 td, & 2 rushes for 2 yards and 0 td","Miami Dolphins / 5th / 106th pick / 1975"
"7","TE","Bob Moore",27,"5",10,"23 catches for 281 yards, 0 td, & 2 rushes for 23 yards and 0 td","Oakland Raiders / 5th / 123rd pick / 1971"
"8","LT","Steve Young",23,"Rook",11,"2 fumbles recovered","Tampa Bay Buccaneers / 3rd / 61st pick / 1976"
"9","LG","Howard Fest",30,"8",14,"","Cincinnati Bengals / 6th / 139th pick / 1968"
"10","C","Dan Ryczek",27,"3",13,"","Washington Redskins / 13th / 322nd pick / 1971"
"11","RG","Tom Alward",24,"Rook",9,"","New York Jets / 6th / 153rd pick / 1975"
"12","RT","Mike Current",31,"9",14,"1 fumble recovered","Denver Broncos / 3rd / 58th pick / 1967"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Council Rudolph",26,"4",13,"0 interceptions, 1 fumble recovered","St. Louis Cardinals / 7th / 160th pick / 1972"
"15","LDT","Dave Pear",23,"1",13,"","Baltimore Colts / 3rd / 56th pick / 1975"
"16","RDT","Lee Roy Selmon",22,"Rook",6,"","Tampa Bay Buccaneers / 1st / 1st pick / 1976"
"17","RDE","Pat Toomay",28,"6",14,"0 interceptions, 1 fumble recovered","Dallas Cowboys / 6th / 153rd pick / 1970"
"18","LLB","Jimmy Gunn",28,"6",12,"0 interceptions, 1 fumble recovered","Chicago Bears / 13th / 314th pick / 1970"
"19","MLB","Steve Reese",24,"2",10,"0 interceptions, 2 fumbles recovered",""
"20","RLB","Richard Wood",23,"1",9,"0 interceptions, 2 fumbles recovered","New York Jets / 3rd / 68th pick / 1975"
"21","LCB","Curtis Jordan",22,"Rook",9,"2 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 6th / 158th pick / 1976"
"22","RCB","Danny Reece",21,"Rook",10,"0 interceptions, 3 fumbles recovered","Cincinnati Bengals / 3rd / 69th pick / 1976"
"23","SS","Mark Cotney",24,"1",13,"3 interceptions, 0 fumbles recovered","Houston Oilers / 7th / 171st pick / 1975"
"24","FS","Ken Stone",26,"3",14,"2 interceptions, 0 fumbles recovered","Washington Redskins / 10th / 245th pick / 1973"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Dave Green",27,"3",0,"8 of 14 field goals & 11 of 14 extra points","Cincinnati Bengals / 17th / 418th pick / 1972"
"27","P","Dave Green",27,"3",0,"92 punts for a 39.3 average, 0 blocked","Cincinnati Bengals / 17th / 418th pick / 1972"
"28","PR","Danny Reece",21,"Rook",10,"20 punt returns for a 7.2 average and 0 td","Cincinnati Bengals / 3rd / 69th pick / 1976"
"29","KR","Rod McNeill",25,"2",0,"17 kick returns for a 22.6 average and 0 td","New Orleans Saints / 4th / 88th pick / 1974"
