"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Drew Bledsoe",31,"10",16,"274 for 471, 2,860 yards, 11 td, 12 int, & 24 rushes for 29 yards and 2 td","New England Patriots / 1st / 1st pick / 1993"
"3","RB","Travis Henry",25,"2",15,"331 rushes for 1,356 yards, 10 td, & 28 catches for 158 yards and 1 td","Buffalo Bills / 2nd / 58th pick / 2001"
"4","FB","Sam Gash",34,"11",10,"1 rush for 3 yards, 0 td, & 11 catches for 83 yards and 0 td","New England Patriots / 8th / 205th pick / 1992"
"5","WR","Eric Moulds",30,"7",13,"64 catches for 780 yards, 1 td","Buffalo Bills / 1st / 24th pick / 1996"
"6","WR","Josh Reed",23,"1",16,"58 catches for 588 yards, 2 td, & 3 rushes for 38 yards and 0 td","Buffalo Bills / 2nd / 36th pick / 2002"
"7","TE","Mark Campbell",28,"4",11,"34 catches for 339 yards, 1 td",""
"8","LT","Jonas Jennings",26,"2",11,"","Buffalo Bills / 3rd / 95th pick / 2001"
"9","LG","Ruben Brown*",31,"8",15,"","Buffalo Bills / 1st / 14th pick / 1995"
"10","C","Trey Teague",29,"4",16,"2 fumbles recovered","Denver Broncos / 7th / 200th pick / 1998"
"11","RG","Mike Pucillo",24,"Rook",12,"","Buffalo Bills / 7th / 215th pick / 2002"
"12","RT","Mike Williams",23,"1",13,"1 fumble recovered","Buffalo Bills / 1st / 4th pick / 2002"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Ryan Denney",26,"1",13,"","Buffalo Bills / 2nd / 61st pick / 2002"
"15","DE","Aaron Schobel",26,"2",16,"","Buffalo Bills / 2nd / 46th pick / 2001"
"16","LDT","Sam Adams",30,"9",15,"5.0 sacks, 1 interception, 1 fumble recovered","Seattle Seahawks / 1st / 8th pick / 1994"
"17","RDT","Pat Williams",31,"6",16,"0.0 sacks, 0 interceptions, 1 fumble recovered",""
"18","MLB","London Fletcher",28,"5",16,"2.0 sacks, 0 interceptions, 1 fumble recovered",""
"19","LB","Jeff Posey",28,"5",16,"",""
"20","LB","Takeo Spikes*",27,"5",16,"","Cincinnati Bengals / 1st / 13th pick / 1998"
"21","LCB","Antoine Winfield",26,"4",16,"1.0 sacks, 1 interception, 0 fumbles recovered","Buffalo Bills / 1st / 23rd pick / 1999"
"22","RCB","Nate Clements",24,"2",16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Buffalo Bills / 1st / 21st pick / 2001"
"23","SS","Lawyer Milloy",30,"7",16,"3.0 sacks, 0 interceptions, 1 fumble recovered","New England Patriots / 2nd / 36th pick / 1996"
"24","FS","Izell Reese",29,"5",9,"","Dallas Cowboys / 6th / 188th pick / 1998"
