"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jake Plummer",30,"7",16,"303 for 521, 4,089 yards, 27 td, 20 int, & 62 rushes for 202 yards and 1 td","Arizona Cardinals / 2nd / 42nd pick / 1997"
"3","RB","Reuben Droughns",26,"3",15,"275 rushes for 1,240 yards, 6 td, & 32 catches for 241 yards and 2 td","Detroit Lions / 3rd / 81st pick / 2000"
"4","WR","Ashley Lelie",24,"2",16,"54 catches for 1,084 yards, 7 td, & 3 rushes for 5 yards and 0 td","Denver Broncos / 1st / 19th pick / 2002"
"5","WR","Rod Smith",34,"9",16,"79 catches for 1,144 yards, 7 td, & 5 rushes for 33 yards and 0 td",""
"6","TE","Dwayne Carswell",32,"10",14,"22 catches for 198 yards, 1 td",""
"7","LT","Matt Lepsis",30,"6",16,"",""
"8","LG","Ben Hamilton",27,"2",16,"1 fumble recovered","Denver Broncos / 4th / 113th pick / 2001"
"9","C","Tom Nalen",33,"10",16,"","Denver Broncos / 7th / 218th pick / 1994"
"10","RG","Dan Neil",31,"7",12,"","Denver Broncos / 3rd / 67th pick / 1997"
"11","RT","George Foster",24,"1",16,"","Denver Broncos / 1st / 20th pick / 2003"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Marco Coleman",35,"12",16,"","Miami Dolphins / 1st / 12th pick / 1992"
"14","DE","Reggie Hayward",25,"3",15,"","Denver Broncos / 3rd / 87th pick / 2001"
"15","LDT","Mario Fatafehi",25,"3",16,"2.5 sacks, 0 interceptions, 1 fumble recovered","Arizona Cardinals / 5th / 133rd pick / 2001"
"16","RDT","Monsanto Pope",26,"2",15,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Denver Broncos / 7th / 231st pick / 2002"
"17","MLB","Al Wilson",27,"5",16,"2.5 sacks, 2 interceptions, 0 fumbles recovered","Denver Broncos / 1st / 31st pick / 1999"
"18","LB","Donnie Spragan",28,"2",14,"",""
"19","LB","D.J. Williams",22,"Rook",14,"","Denver Broncos / 1st / 17th pick / 2004"
"20","LCB","Champ Bailey*+",26,"5",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Washington Redskins / 1st / 7th pick / 1999"
"21","RCB","Kelly Herndon",28,"2",16,"1.0 sacks, 2 interceptions, 1 fumble recovered",""
"22","SS","Kenoy Kennedy",27,"4",16,"2.0 sacks, 1 interception, 1 fumble recovered","Denver Broncos / 2nd / 45th pick / 2000"
"23","FS","John Lynch*",33,"11",15,"2.0 sacks, 1 interception, 0 fumbles recovered","Tampa Bay Buccaneers / 3rd / 82nd pick / 1993"
