"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Billy Kilmer",38,"16",8,"99 for 201, 1,187 yards, 8 td, 7 int, & 10 rushes for 20 yards and 0 td","San Francisco 49ers / 1st / 11th pick / 1961, San Diego Chargers / 5th / 39th pick / 1961"
"3","RB","Mike Thomas",24,"2",13,"228 rushes for 806 yards, 3 td, & 28 catches for 245 yards and 2 td","Washington Redskins / 5th / 108th pick / 1975"
"4","FB","Clarence Harmon",22,"Rook",9,"94 rushes for 310 yards, 0 td, & 14 catches for 119 yards and 1 td",""
"5","WR","Frank Grant",27,"4",14,"34 catches for 480 yards, 3 td","Washington Redskins / 13th / 332nd pick / 1972"
"6","WR","Charley Taylor",36,"13",7,"14 catches for 158 yards, 0 td","Washington Redskins / 1st / 3rd pick / 1964, Houston Oilers / 2nd / 9th pick / 1964"
"7","TE","Jean Fugett*",26,"5",14,"36 catches for 631 yards, 5 td","Dallas Cowboys / 13th / 338th pick / 1972"
"8","LT","Tim Stokes",27,"3",14,"","Los Angeles Rams / 3rd / 60th pick / 1973"
"9","LG","Ron Saul",29,"7",14,"1 fumble recovered","Houston Oilers / 5th / 110th pick / 1970"
"10","C","Len Hauss",35,"13",14,"","Washington Redskins / 9th / 115th pick / 1964"
"11","RG","Terry Hermeling",31,"7",12,"1 fumble recovered",""
"12","RT","George Starke",29,"4",14,"2 fumbles recovered","Washington Redskins / 11th / 272nd pick / 1971"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Ron McDole",38,"16",14,"2 interceptions, 0 fumbles recovered","Denver Broncos / 4th / 25th pick / 1961, St. Louis Cardinals / 4th / 50th pick / 1961"
"15","LDT","Dave Butz",27,"4",7,"","St. Louis Cardinals / 1st / 5th pick / 1973"
"16","RDT","Diron Talbert",33,"10",14,"0 interceptions, 1 fumble recovered","Los Angeles Rams / 5th / 66th pick / 1966"
"17","RDE","Dennis Johnson",26,"3",11,"0 interceptions, 2 fumbles recovered","Washington Redskins / 13th / 337th pick / 1973"
"18","LLB","Brad Dusek",27,"3",14,"1 interception, 1 fumble recovered","New England Patriots / 3rd / 56th pick / 1973"
"19","MLB","Harold McLinton",30,"8",14,"0 interceptions, 2 fumbles recovered","Washington Redskins / 6th / 139th pick / 1969"
"20","RLB","Mike Curtis",34,"12",10,"1 interception, 0 fumbles recovered","Baltimore Colts / 1st / 14th pick / 1965, Kansas City Chiefs / 3rd / 21st pick / 1965"
"21","LCB","Gerard Williams",25,"1",11,"4 interceptions, 2 fumbles recovered",""
"22","RCB","Joe Lavender",28,"4",14,"4 interceptions, 1 fumble recovered","Philadelphia Eagles / 12th / 288th pick / 1973"
"23","SS","Ken Houston*",33,"10",14,"5 interceptions, 2 fumbles recovered","Houston Oilers / 9th / 214th pick / 1967"
"24","FS","Jake Scott",32,"7",14,"3 interceptions, 1 fumble recovered","Miami Dolphins / 7th / 159th pick / 1970"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Mark Moseley",29,"7",0,"21 of 37 field goals & 19 of 19 extra points","Philadelphia Eagles / 14th / 346th pick / 1970"
"27","P","Mike Bragg",31,"9",0,"91 punts for a 38.5 average, 0 blocked","Washington Redskins / 5th / 117th pick / 1968"
"28","PR","Eddie Brown*",25,"3",0,"57 punt returns for a 7.9 average and 0 td","Cleveland Browns / 8th / 199th pick / 1974"
"29","KR","Eddie Brown*",25,"3",0,"34 kick returns for a 25.1 average and 0 td","Cleveland Browns / 8th / 199th pick / 1974"
