"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Gary Hogeboom",31,"9",13,"204 for 364, 2,591 yards, 14 td, 19 int, & 27 rushes for 89 yards and 1 td","Dallas Cowboys / 5th / 133rd pick / 1980"
"3","RB","Tony Jordan",24,"1",8,"83 rushes for 211 yards, 2 td, & 6 catches for 20 yards and 0 td","Phoenix Cardinals / 5th / 132nd pick / 1988"
"4","FB","Earl Ferrell",31,"7",15,"149 rushes for 502 yards, 6 td, & 18 catches for 122 yards and 0 td","St. Louis Cardinals / 5th / 125th pick / 1982"
"5","WR","Roy Green",32,"10",12,"44 catches for 703 yards, 7 td","St. Louis Cardinals / 4th / 89th pick / 1979"
"6","WR","Ernie Jones",25,"1",9,"45 catches for 838 yards, 3 td, & 1 rush for 18 yards and 0 td","Phoenix Cardinals / 7th / 179th pick / 1988"
"7","TE","Robert Awalt",25,"2",15,"33 catches for 360 yards, 0 td","St. Louis Cardinals / 3rd / 62nd pick / 1987"
"8","LT","Luis Sharpe*",29,"7",14,"1 fumble recovered","St. Louis Cardinals / 1st / 16th pick / 1982"
"9","LG","Joe Wolf",23,"Rook",15,"","Phoenix Cardinals / 1st / 17th pick / 1989"
"10","C","Derek Kennard",27,"3",14,"","St. Louis Cardinals / 2nd / 45th pick / 1984 Supp"
"11","RG","Lance Smith",26,"4",16,"1 fumble recovered","St. Louis Cardinals / 3rd / 72nd pick / 1985"
"12","RT","Tootie Robbins",31,"7",9,"","St. Louis Cardinals / 4th / 90th pick / 1982"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Freddie Joe Nunn",27,"4",12,"5.0 sacks, 0 interceptions, 1 fumble recovered","St. Louis Cardinals / 1st / 18th pick / 1985"
"15","LDT","Rod Saddler",24,"2",15,"3.5 sacks, 0 interceptions, 0 fumbles recovered","St. Louis Cardinals / 4th / 90th pick / 1987"
"16","RDT","Jim Wahler",23,"Rook",11,"1.0 sacks, 1 interception, 1 fumble recovered","Phoenix Cardinals / 4th / 94th pick / 1989"
"17","RDE","David Galloway",30,"7",11,"5.5 sacks, 0 interceptions, 0 fumbles recovered","St. Louis Cardinals / 2nd / 38th pick / 1982"
"18","LLB","Anthony Bell",25,"3",15,"2.0 sacks, 0 interceptions, 0 fumbles recovered","St. Louis Cardinals / 1st / 5th pick / 1986"
"19","MLB","Eric Hill",23,"Rook",14,"1.0 sacks, 0 interceptions, 1 fumble recovered","Phoenix Cardinals / 1st / 10th pick / 1989"
"20","RLB","Ken Harvey",24,"1",16,"7.0 sacks, 0 interceptions, 0 fumbles recovered","Phoenix Cardinals / 1st / 12th pick / 1988"
"21","LCB","Cedric Mack",29,"6",16,"1.0 sacks, 4 interceptions, 0 fumbles recovered","St. Louis Cardinals / 2nd / 44th pick / 1983"
"22","RCB","Carl Carter",25,"3",15,"0.0 sacks, 1 interception, 0 fumbles recovered","St. Louis Cardinals / 4th / 89th pick / 1986"
"23","SS","Tim McDonald*",24,"2",16,"0.0 sacks, 7 interceptions, 1 fumble recovered","St. Louis Cardinals / 2nd / 34th pick / 1987"
"24","FS","Lonnie Young",26,"4",9,"0.0 sacks, 1 interception, 0 fumbles recovered","St. Louis Cardinals / 12th / 325th pick / 1985"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Al Del Greco",27,"5",0,"18 of 26 field goals & 28 of 29 extra points",""
"27","P","Rich Camarillo*",30,"8",0,"76 punts for a 43.4 average, 0 blocked",""
"28","PR","Vai Sikahema",27,"3",2,"37 punt returns for a 11.7 average and 0 td","St. Louis Cardinals / 10th / 254th pick / 1986"
"29","KR","Vai Sikahema",27,"3",2,"43 kick returns for a 20.3 average and 0 td","St. Louis Cardinals / 10th / 254th pick / 1986"
