"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Peyton Manning*+",27,"5",16,"379 for 566, 4,267 yards, 29 td, 10 int, & 28 rushes for 26 yards and 0 td","Indianapolis Colts / 1st / 1st pick / 1998"
"3","RB","Edgerrin James",25,"4",13,"310 rushes for 1,259 yards, 11 td, & 51 catches for 292 yards and 0 td","Indianapolis Colts / 1st / 4th pick / 1999"
"4","WR","Marvin Harrison*",31,"7",15,"94 catches for 1,272 yards, 10 td, & 1 rush for 3 yards and 0 td","Indianapolis Colts / 1st / 19th pick / 1996"
"5","WR","Reggie Wayne",25,"2",16,"68 catches for 838 yards, 7 td","Indianapolis Colts / 1st / 30th pick / 2001"
"6","TE","Dallas Clark",24,"Rook",10,"29 catches for 340 yards, 1 td","Indianapolis Colts / 1st / 24th pick / 2003"
"7","TE","Marcus Pollard",31,"8",13,"40 catches for 541 yards, 3 td",""
"8","LT","Tarik Glenn",27,"6",10,"","Indianapolis Colts / 1st / 19th pick / 1997"
"9","LG","Rick DeMulling",26,"2",16,"3 fumbles recovered","Indianapolis Colts / 7th / 220th pick / 2001"
"10","C","Jeff Saturday",28,"4",16,"1 fumble recovered",""
"11","RG","Steve Sciullo",23,"Rook",13,"","Indianapolis Colts / 4th / 122nd pick / 2003"
"12","RT","Ryan Diem",24,"2",13,"","Indianapolis Colts / 4th / 118th pick / 2001"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Raheem Brock",25,"1",16,"","Philadelphia Eagles / 7th / 238th pick / 2002"
"15","DE","Dwight Freeney*",23,"1",13,"","Indianapolis Colts / 1st / 11th pick / 2002"
"16","LDT","Larry Tripplett",24,"1",16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Indianapolis Colts / 2nd / 42nd pick / 2002"
"17","RDT","Montae Reagor",26,"4",12,"0.5 sacks, 0 interceptions, 1 fumble recovered","Denver Broncos / 2nd / 58th pick / 1999"
"18","MLB","Rob Morris",28,"3",16,"","Indianapolis Colts / 1st / 28th pick / 2000"
"19","LB","David Thornton",25,"1",16,"","Indianapolis Colts / 4th / 106th pick / 2002"
"20","LB","Marcus Washington",26,"3",16,"","Indianapolis Colts / 2nd / 59th pick / 2000"
"21","LCB","Walt Harris",29,"7",15,"0.0 sacks, 0 interceptions, 1 fumble recovered","Chicago Bears / 1st / 13th pick / 1996"
"22","RCB","Nick Harper",29,"2",13,"0.0 sacks, 4 interceptions, 0 fumbles recovered",""
"23","SS","Mike Doss",22,"Rook",15,"0.0 sacks, 1 interception, 0 fumbles recovered","Indianapolis Colts / 2nd / 58th pick / 2003"
"24","FS","Idrees Bashir",25,"2",9,"0.0 sacks, 2 interceptions, 1 fumble recovered","Indianapolis Colts / 2nd / 37th pick / 2001"
