"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Matt Cassel",27,"4",15,"271 for 493, 2,924 yards, 16 td, 16 int, & 50 rushes for 189 yards and 0 td","New England Patriots / 7th / 230th pick / 2005"
"3","RB","Jamaal Charles",23,"1",10,"190 rushes for 1,120 yards, 7 td, & 40 catches for 297 yards and 1 td","Kansas City Chiefs / 3rd / 73rd pick / 2008"
"4","FB","Mike Cox",24,"1",10,"3 rushes for 5 yards, 1 td, & 10 catches for 79 yards and 0 td",""
"5","WR","Dwayne Bowe",25,"2",9,"47 catches for 589 yards, 4 td","Kansas City Chiefs / 1st / 23rd pick / 2007"
"6","WR","Chris Chambers",31,"8",9,"36 catches for 608 yards, 4 td","Miami Dolphins / 2nd / 52nd pick / 2001"
"7","TE","Leonard Pope",26,"3",8,"20 catches for 174 yards, 1 td","Arizona Cardinals / 3rd / 72nd pick / 2006"
"8","TE","Sean Ryan",29,"5",8,"14 catches for 135 yards, 2 td","Dallas Cowboys / 5th / 144th pick / 2004"
"9","LT","Branden Albert",25,"1",14,"1 fumble recovered","Kansas City Chiefs / 1st / 15th pick / 2008"
"10","LG","Brian Waters",32,"9",15,"3 fumbles recovered",""
"11","C","Rudy Niswanger",27,"3",16,"",""
"12","RT","Ryan O'Callaghan",26,"3",12,"1 fumble recovered","New England Patriots / 5th / 136th pick / 2006"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Glenn Dorsey",24,"1",14,"","Kansas City Chiefs / 1st / 5th pick / 2008"
"15","DE","Tyson Jackson",23,"Rook",14,"","Kansas City Chiefs / 1st / 3rd pick / 2009"
"16","NT","Ron Edwards",30,"8",14,"0.0 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 3rd / 76th pick / 2001"
"17","LOLB","Mike Vrabel",34,"12",14,"2.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 3rd / 91st pick / 1997"
"18","LILB","Demorrio Williams",29,"5",13,"","Atlanta Falcons / 4th / 101st pick / 2004"
"19","RILB","Corey Mays",26,"3",13,"",""
"20","ROLB","Tamba Hali",26,"3",16,"8.5 sacks, 0 interceptions, 0 fumbles recovered","Kansas City Chiefs / 1st / 20th pick / 2006"
"21","LCB","Brandon Flowers",23,"1",15,"0.0 sacks, 5 interceptions, 2 fumbles recovered","Kansas City Chiefs / 2nd / 35th pick / 2008"
"22","RCB","Brandon Carr",23,"1",16,"0.0 sacks, 1 interception, 2 fumbles recovered","Kansas City Chiefs / 5th / 140th pick / 2008"
"23","SS","Mike Brown",31,"9",16,"2.0 sacks, 3 interceptions, 1 fumble recovered","Chicago Bears / 2nd / 39th pick / 2000"
"24","FS","Jon McGraw",30,"7",9,"1.0 sacks, 1 interception, 1 fumble recovered","New York Jets / 2nd / 57th pick / 2002"
