"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Michael Vick*",30,"9",12,"233 for 372, 3,018 yards, 21 td, 6 int, & 100 rushes for 676 yards and 9 td","Atlanta Falcons / 1st / 1st pick / 2001"
"3","RB","LeSean McCoy",22,"1",13,"207 rushes for 1,080 yards, 7 td, & 78 catches for 592 yards and 2 td","Philadelphia Eagles / 2nd / 53rd pick / 2009"
"4","WR","DeSean Jackson*",24,"2",14,"47 catches for 1,056 yards, 6 td, & 16 rushes for 104 yards and 1 td","Philadelphia Eagles / 2nd / 49th pick / 2008"
"5","WR","Jeremy Maclin",22,"1",16,"70 catches for 964 yards, 10 td, & 3 rushes for 36 yards and 0 td","Philadelphia Eagles / 1st / 19th pick / 2009"
"6","TE","Brent Celek",25,"3",15,"42 catches for 511 yards, 4 td","Philadelphia Eagles / 5th / 162nd pick / 2007"
"7","LT","Jason Peters*",28,"6",13,"",""
"8","LG","Todd Herremans",28,"5",15,"1 fumble recovered","Philadelphia Eagles / 4th / 126th pick / 2005"
"9","C","Mike McGlynn",25,"2",14,"2 fumbles recovered","Philadelphia Eagles / 4th / 109th pick / 2008"
"10","RG","Max Jean-Gilles",27,"3",10,"","Philadelphia Eagles / 4th / 99th pick / 2006"
"11","RT","Winston Justice",26,"3",13,"2 fumbles recovered","Philadelphia Eagles / 2nd / 39th pick / 2006"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Trent Cole",28,"5",15,"","Philadelphia Eagles / 5th / 146th pick / 2005"
"14","DE","Juqua Parker",32,"9",10,"",""
"15","LDT","Mike Patterson",27,"5",14,"2.0 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 1st / 31st pick / 2005"
"16","RDT","Antonio Dixon",25,"1",10,"2.0 sacks, 0 interceptions, 0 fumbles recovered",""
"17","MLB","Stewart Bradley",27,"3",12,"1.0 sacks, 1 interception, 0 fumbles recovered","Philadelphia Eagles / 3rd / 87th pick / 2007"
"18","LB","Moise Fokou",25,"1",11,"","Philadelphia Eagles / 7th / 230th pick / 2009"
"19","LB","Ernie Sims",26,"4",15,"","Detroit Lions / 1st / 9th pick / 2006"
"20","LCB","Asante Samuel*",29,"7",10,"0.0 sacks, 7 interceptions, 1 fumble recovered","New England Patriots / 4th / 120th pick / 2003"
"21","RCB","Dimitri Patterson",27,"5",9,"1.0 sacks, 4 interceptions, 0 fumbles recovered",""
"22","SS","Quintin Mikell",30,"7",15,"1.0 sacks, 3 interceptions, 3 fumbles recovered",""
"23","FS","Nate Allen",23,"Rook",13,"2.0 sacks, 3 interceptions, 0 fumbles recovered","Philadelphia Eagles / 2nd / 37th pick / 2010"
