"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Steve Grogan",27,"5",12,"175 for 306, 2,475 yards, 18 td, 22 int, & 30 rushes for 112 yards and 1 td","New England Patriots / 5th / 116th pick / 1975"
"3","RB","Vagas Ferguson",23,"Rook",16,"211 rushes for 818 yards, 2 td, & 22 catches for 173 yards and 0 td","New England Patriots / 1st / 25th pick / 1980"
"4","FB","Don Calhoun",28,"6",16,"200 rushes for 787 yards, 9 td, & 27 catches for 129 yards and 0 td","Buffalo Bills / 10th / 249th pick / 1974"
"5","WR","Harold Jackson",34,"12",15,"35 catches for 737 yards, 5 td, & 5 rushes for 37 yards and 0 td","Los Angeles Rams / 12th / 323rd pick / 1968"
"6","WR","Stanley Morgan*",25,"3",16,"45 catches for 991 yards, 6 td, & 4 rushes for 36 yards and 0 td","New England Patriots / 1st / 25th pick / 1977"
"7","TE","Russ Francis",27,"5",15,"41 catches for 664 yards, 8 td","New England Patriots / 1st / 16th pick / 1975"
"8","LT","Dwight Wheeler",25,"2",16,"","New England Patriots / 4th / 102nd pick / 1978"
"9","LG","John Hannah*+",29,"7",16,"","New England Patriots / 1st / 4th pick / 1973"
"10","C","Bill Lenkaitis",34,"12",16,"","San Diego Chargers / 2nd / 43rd pick / 1968"
"11","RG","Sam Adams",32,"8",14,"1 fumble recovered",""
"12","RT","Shelby Jordan",28,"5",16,"","Houston Oilers / 7th / 157th pick / 1973"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Mel Lunsford",30,"7",12,"","Oakland Raiders / 3rd / 72nd pick / 1972"
"15","NT","Ray Hamilton",29,"7",15,"0 interceptions, 1 fumble recovered","New England Patriots / 14th / 342nd pick / 1973"
"16","RDE","Julius Adams*",32,"9",16,"","New England Patriots / 2nd / 27th pick / 1971"
"17","LOLB","Mike Hawkins",25,"2",16,"2 interceptions, 0 fumbles recovered","New England Patriots / 7th / 188th pick / 1978"
"18","LILB","Steve Nelson*",29,"6",16,"3 interceptions, 1 fumble recovered","New England Patriots / 2nd / 34th pick / 1974"
"19","RILB","John Zamberlin",24,"1",13,"","New England Patriots / 5th / 135th pick / 1979"
"20","ROLB","Rod Shoate",27,"5",16,"3 interceptions, 1 fumble recovered","New England Patriots / 2nd / 41st pick / 1975"
"21","LCB","Raymond Clayborn",25,"3",16,"5 interceptions, 1 fumble recovered","New England Patriots / 1st / 16th pick / 1977"
"22","RCB","Mike Haynes*",27,"4",12,"1 interception, 3 fumbles recovered","New England Patriots / 1st / 5th pick / 1976"
"23","SS","Roland James",22,"Rook",10,"4 interceptions, 1 fumble recovered","New England Patriots / 1st / 14th pick / 1980"
"24","FS","Tim Fox*",27,"4",16,"4 interceptions, 0 fumbles recovered","New England Patriots / 1st / 21st pick / 1976"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","John Smith*",31,"6",0,"26 of 34 field goals & 51 of 51 extra points",""
"27","P","Mike Hubach",22,"Rook",0,"63 punts for a 38.0 average, 0 blocked","New England Patriots / 11th / 293rd pick / 1980"
"28","PR","Roland James",22,"Rook",10,"33 punt returns for a 10.0 average and 1 td","New England Patriots / 1st / 14th pick / 1980"
"29","KR","Horace Ivory",26,"3",0,"36 kick returns for a 27.6 average and 1 td","New England Patriots / 2nd / 44th pick / 1977"
