"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","John Elway*",34,"11",14,"307 for 494, 3,490 yards, 16 td, 10 int, & 58 rushes for 235 yards and 4 td","Baltimore Colts / 1st / 1st pick / 1983"
"3","RB","Leonard Russell",25,"3",13,"190 rushes for 620 yards, 9 td, & 38 catches for 227 yards and 0 td","New England Patriots / 1st / 14th pick / 1991"
"4","WR","Anthony Miller",29,"6",15,"60 catches for 1,107 yards, 5 td, & 1 rush for 3 yards and 0 td","San Diego Chargers / 1st / 15th pick / 1988"
"5","WR","Derek Russell",25,"3",12,"25 catches for 342 yards, 1 td, & 1 rush for 6 yards and 0 td","Denver Broncos / 4th / 89th pick / 1991"
"6","TE","Jerry Evans",26,"1",11,"13 catches for 127 yards, 2 td","Phoenix Cardinals / 8th / 204th pick / 1991"
"7","TE","Shannon Sharpe*",26,"4",13,"87 catches for 1,010 yards, 4 td","Denver Broncos / 7th / 192nd pick / 1990"
"8","LT","Gary Zimmerman*",33,"8",16,"","New York Giants / 1st / 3rd pick / 1984 Supp"
"9","LG","Jon Melander",28,"3",15,"","New England Patriots / 5th / 113th pick / 1990"
"10","C","Dave Widell",29,"6",16,"","Dallas Cowboys / 4th / 94th pick / 1988"
"11","RG","Brian Habib",30,"5",16,"1 fumble recovered","Minnesota Vikings / 10th / 264th pick / 1988"
"12","RT","Kirk Scrafford",27,"4",7,"1 fumble recovered",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Shane Dronett",23,"2",15,"6.0 sacks, 0 interceptions, 0 fumbles recovered","Denver Broncos / 2nd / 54th pick / 1992"
"15","LDT","Ted Washington",26,"3",15,"2.5 sacks, 1 interception, 0 fumbles recovered","San Francisco 49ers / 1st / 25th pick / 1991"
"16","RDT","Harald Hasselbach",27,"Rook",9,"2.0 sacks, 0 interceptions, 0 fumbles recovered",""
"17","RDE","Simon Fletcher",32,"9",16,"7.0 sacks, 1 interception, 2 fumbles recovered","Denver Broncos / 2nd / 54th pick / 1985"
"18","LLB","Mike Croel",25,"3",12,"","Denver Broncos / 1st / 4th pick / 1991"
"19","MLB","Karl Mecklenburg",34,"11",15,"1.5 sacks, 0 interceptions, 2 fumbles recovered","Denver Broncos / 12th / 310th pick / 1983"
"20","RLB","Elijah Alexander",24,"2",16,"1.0 sacks, 1 interception, 1 fumble recovered","Tampa Bay Buccaneers / 10th / 254th pick / 1992"
"21","LCB","Ben Smith",27,"4",14,"0.0 sacks, 1 interception, 0 fumbles recovered","Philadelphia Eagles / 1st / 22nd pick / 1990"
"22","RCB","Ray Crockett",27,"5",14,"0.0 sacks, 2 interceptions, 2 fumbles recovered","Detroit Lions / 4th / 86th pick / 1989"
"23","SS","Steve Atwater*",28,"5",14,"0.0 sacks, 1 interception, 2 fumbles recovered","Denver Broncos / 1st / 20th pick / 1989"
"24","FS","Dennis Smith",35,"13",12,"1.0 sacks, 0 interceptions, 1 fumble recovered","Denver Broncos / 1st / 15th pick / 1981"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jason Elam",24,"1",0,"30 of 37 field goals & 29 of 29 extra points","Denver Broncos / 3rd / 70th pick / 1993"
"27","P","Tom Rouen",26,"1",0,"76 punts for a 42.9 average, 0 blocked",""
"28","PR","Glyn Milburn",23,"1",3,"41 punt returns for a 9.2 average and 0 td","Denver Broncos / 2nd / 43rd pick / 1993"
"29","KR","Glyn Milburn",23,"1",3,"37 kick returns for a 21.4 average and 0 td","Denver Broncos / 2nd / 43rd pick / 1993"
