"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Vinny Testaverde",31,"7",13,"207 for 376, 2,575 yards, 16 td, 18 int, & 21 rushes for 37 yards and 2 td","Tampa Bay Buccaneers / 1st / 1st pick / 1987"
"3","RB","Eric Metcalf*",26,"5",8,"93 rushes for 329 yards, 2 td, & 47 catches for 436 yards and 3 td","Cleveland Browns / 1st / 13th pick / 1989"
"4","FB","Leroy Hoard*",26,"4",12,"209 rushes for 890 yards, 5 td, & 45 catches for 445 yards and 4 td","Cleveland Browns / 2nd / 45th pick / 1990"
"5","WR","Derrick Alexander",23,"Rook",12,"48 catches for 828 yards, 2 td, & 4 rushes for 38 yards and 0 td","Cleveland Browns / 1st / 29th pick / 1994"
"6","WR","Michael Jackson",25,"3",7,"21 catches for 304 yards, 2 td","Cleveland Browns / 6th / 141st pick / 1991"
"7","TE","Brian Kinchen",29,"6",11,"24 catches for 232 yards, 1 td","Miami Dolphins / 12th / 320th pick / 1988"
"8","LT","Tony Jones",28,"6",16,"1 fumble recovered",""
"9","LG","Doug Dawson",33,"10",9,"1 fumble recovered","St. Louis Cardinals / 2nd / 45th pick / 1984"
"10","C","Steve Everitt",24,"1",15,"","Cleveland Browns / 1st / 14th pick / 1993"
"11","RG","Bob Dahl",26,"2",15,"","Cincinnati Bengals / 3rd / 72nd pick / 1991"
"12","RT","Gene Williams",26,"3",9,"","Miami Dolphins / 5th / 121st pick / 1991"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Rob Burnett*",27,"4",16,"10.0 sacks, 0 interceptions, 1 fumble recovered","Cleveland Browns / 5th / 129th pick / 1990"
"15","LDT","Bill Johnson",26,"2",13,"1.0 sacks, 0 interceptions, 1 fumble recovered","Cleveland Browns / 3rd / 65th pick / 1992"
"16","RDT","Michael Dean Perry*",29,"6",14,"4.0 sacks, 0 interceptions, 0 fumbles recovered","Cleveland Browns / 2nd / 50th pick / 1988"
"17","RDE","Anthony Pleasant",26,"4",14,"4.5 sacks, 0 interceptions, 0 fumbles recovered","Cleveland Browns / 3rd / 73rd pick / 1990"
"18","LLB","Carl Banks",32,"10",15,"1.5 sacks, 0 interceptions, 0 fumbles recovered","New York Giants / 1st / 3rd pick / 1984"
"19","MLB","Pepper Johnson*",30,"8",16,"2.5 sacks, 0 interceptions, 1 fumble recovered","New York Giants / 2nd / 51st pick / 1986"
"20","RLB","Frank Stams",29,"5",15,"2.0 sacks, 1 interception, 0 fumbles recovered","Los Angeles Rams / 2nd / 45th pick / 1989"
"21","LCB","Antonio Langham",22,"Rook",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Cleveland Browns / 1st / 9th pick / 1994"
"22","RCB","Don Griffin",30,"8",15,"4.0 sacks, 2 interceptions, 3 fumbles recovered","San Francisco 49ers / 6th / 162nd pick / 1986"
"23","SS","Stevon Moore",27,"4",16,"0.0 sacks, 0 interceptions, 5 fumbles recovered","New York Jets / 7th / 181st pick / 1989"
"24","FS","Eric Turner*+",26,"3",16,"1.0 sacks, 9 interceptions, 1 fumble recovered","Cleveland Browns / 1st / 2nd pick / 1991"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Matt Stover",26,"3",0,"26 of 28 field goals & 32 of 32 extra points","New York Giants / 12th / 329th pick / 1990"
"27","P","Tom Tupa",28,"6",0,"80 punts for a 40.1 average, 0 blocked","Phoenix Cardinals / 3rd / 68th pick / 1988"
"28","PR","Eric Metcalf*",26,"5",8,"35 punt returns for a 9.9 average and 2 td","Cleveland Browns / 1st / 13th pick / 1989"
"29","KR","Randy Baldwin",27,"3",0,"28 kick returns for a 26.9 average and 1 td","Minnesota Vikings / 4th / 92nd pick / 1991"
