"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","RB","Marshall Faulk*",29,"8",10,"212 rushes for 953 yards, 8 td, & 80 catches for 537 yards and 2 td","Indianapolis Colts / 1st / 2nd pick / 1994"
"3","FB","James Hodgins",25,"3",8,"3 rushes for 7 yards, 0 td, & 9 catches for 47 yards and 0 td",""
"4","WR","Isaac Bruce",30,"8",16,"79 catches for 1,075 yards, 7 td, & 3 rushes for 18 yards and 0 td","Los Angeles Rams / 2nd / 33rd pick / 1994"
"5","WR","Torry Holt",26,"3",11,"91 catches for 1,302 yards, 4 td, & 2 rushes for 18 yards and 0 td","St. Louis Rams / 1st / 6th pick / 1999"
"6","TE","Ernie Conwell",30,"6",11,"34 catches for 419 yards, 2 td, & 6 rushes for 30 yards and 1 td","St. Louis Rams / 2nd / 59th pick / 1996"
"7","TE","Brandon Manumaleuna",22,"1",10,"8 catches for 106 yards, 1 td","St. Louis Rams / 4th / 129th pick / 2001"
"8","LT","Orlando Pace*",27,"5",10,"","St. Louis Rams / 1st / 1st pick / 1997"
"9","LG","Tom Nutten",31,"7",11,"","Buffalo Bills / 7th / 221st pick / 1995"
"10","C","Andy McCollum",32,"7",16,"1 fumble recovered",""
"11","RG","Adam Timmerman",31,"7",16,"2 fumbles recovered","Green Bay Packers / 7th / 230th pick / 1995"
"12","RT","John St. Clair",25,"Rook",16,"","St. Louis Rams / 3rd / 94th pick / 2000"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Leonard Little",28,"4",15,"","St. Louis Rams / 3rd / 65th pick / 1998"
"15","DE","Grant Wistrom",26,"4",14,"","St. Louis Rams / 1st / 6th pick / 1998"
"16","LDT","Ryan Pickett",23,"1",14,"0.5 sacks, 0 interceptions, 0 fumbles recovered","St. Louis Rams / 1st / 29th pick / 2001"
"17","RDT","Jeff Zgonina",32,"9",16,"4.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 7th / 185th pick / 1993"
"18","MLB","Jamie Duncan",27,"4",12,"","Tampa Bay Buccaneers / 3rd / 84th pick / 1998"
"19","LB","Tommy Polley",24,"1",11,"","St. Louis Rams / 2nd / 42nd pick / 2001"
"20","LB","Robert Thomas",22,"Rook",10,"","St. Louis Rams / 1st / 31st pick / 2002"
"21","RCB","Dre' Bly",25,"3",16,"1.0 sacks, 2 interceptions, 2 fumbles recovered","St. Louis Rams / 2nd / 41st pick / 1999"
"22","SS","Adam Archuleta",25,"1",16,"2.5 sacks, 1 interception, 1 fumble recovered","St. Louis Rams / 1st / 20th pick / 2001"
"23","FS","Kim Herring",27,"5",16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Baltimore Ravens / 2nd / 58th pick / 1997"
