"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Drew Bledsoe*",30,"9",16,"375 for 610, 4,359 yards, 24 td, 15 int, & 27 rushes for 67 yards and 2 td","New England Patriots / 1st / 1st pick / 1993"
"3","RB","Travis Henry*",24,"1",16,"325 rushes for 1,438 yards, 13 td, & 43 catches for 309 yards and 1 td","Buffalo Bills / 2nd / 58th pick / 2001"
"4","WR","Eric Moulds*",29,"6",15,"100 catches for 1,292 yards, 10 td, & 1 rush for 7 yards and 0 td","Buffalo Bills / 1st / 24th pick / 1996"
"5","WR","Peerless Price",26,"3",16,"94 catches for 1,252 yards, 9 td, & 3 rushes for -13 yards and 0 td","Buffalo Bills / 2nd / 53rd pick / 1999"
"6","TE","Jay Riemersma",29,"5",15,"32 catches for 350 yards, 0 td","Buffalo Bills / 7th / 244th pick / 1996"
"7","LT","Jonas Jennings",25,"1",15,"","Buffalo Bills / 3rd / 95th pick / 2001"
"8","LG","Ruben Brown*",30,"7",16,"1 fumble recovered","Buffalo Bills / 1st / 14th pick / 1995"
"9","C","Trey Teague",28,"3",16,"1 fumble recovered","Denver Broncos / 7th / 200th pick / 1998"
"10","RG","Marques Sullivan",24,"1",16,"1 fumble recovered","Buffalo Bills / 5th / 144th pick / 2001"
"11","RT","Mike Williams",22,"Rook",14,"4 fumbles recovered","Buffalo Bills / 1st / 4th pick / 2002"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Chidi Ahanotu",32,"9",14,"","Tampa Bay Buccaneers / 6th / 145th pick / 1993"
"14","DE","Aaron Schobel",25,"1",16,"","Buffalo Bills / 2nd / 46th pick / 2001"
"15","LDT","Ron Edwards",23,"1",16,"2.5 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 3rd / 76th pick / 2001"
"16","RDT","Pat Williams",30,"5",16,"0.5 sacks, 0 interceptions, 1 fumble recovered",""
"17","MLB","London Fletcher",27,"4",16,"3.0 sacks, 0 interceptions, 2 fumbles recovered",""
"18","LB","Keith Newman",25,"3",10,"","Buffalo Bills / 4th / 119th pick / 1999"
"19","LB","Eddie Robinson",32,"10",15,"","Houston Oilers / 2nd / 50th pick / 1992"
"20","LCB","Antoine Winfield",25,"3",13,"0.0 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 1st / 23rd pick / 1999"
"21","RCB","Nate Clements",23,"1",16,"0.0 sacks, 6 interceptions, 0 fumbles recovered","Buffalo Bills / 1st / 21st pick / 2001"
"22","SS","Coy Wire",24,"Rook",15,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Buffalo Bills / 3rd / 97th pick / 2002"
"23","FS","Pierson Prioleau",25,"3",16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 4th / 110th pick / 1999"
