"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","John Elway*",36,"13",15,"287 for 466, 3,328 yards, 26 td, 14 int, & 50 rushes for 249 yards and 4 td","Baltimore Colts / 1st / 1st pick / 1983"
"3","RB","Terrell Davis*+",24,"1",16,"345 rushes for 1,538 yards, 13 td, & 36 catches for 310 yards and 2 td","Denver Broncos / 6th / 196th pick / 1995"
"4","FB","Aaron Craver",28,"5",15,"59 rushes for 232 yards, 2 td, & 39 catches for 297 yards and 1 td","Miami Dolphins / 3rd / 60th pick / 1991"
"5","WR","Ed McCaffrey",28,"5",15,"48 catches for 553 yards, 7 td","New York Giants / 3rd / 83rd pick / 1991"
"6","WR","Anthony Miller",31,"8",16,"56 catches for 735 yards, 3 td, & 3 rushes for 39 yards and 1 td","San Diego Chargers / 1st / 15th pick / 1988"
"7","TE","Shannon Sharpe*+",28,"6",15,"80 catches for 1,062 yards, 10 td","Denver Broncos / 7th / 192nd pick / 1990"
"8","LT","Gary Zimmerman*+",35,"10",14,"","New York Giants / 1st / 3rd pick / 1984 Supp"
"9","LG","Mark Schlereth",30,"7",14,"","Washington Redskins / 10th / 263rd pick / 1989"
"10","C","Tom Nalen",25,"2",16,"","Denver Broncos / 7th / 218th pick / 1994"
"11","RG","Brian Habib",32,"7",16,"","Minnesota Vikings / 10th / 264th pick / 1988"
"12","RT","Broderick Thompson",36,"11",16,"",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Dan Williams",27,"3",15,"1.0 sacks, 0 interceptions, 1 fumble recovered","Denver Broncos / 1st / 11th pick / 1993"
"15","LDT","Mike Lodish",29,"6",16,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Buffalo Bills / 10th / 265th pick / 1990"
"16","RDT","Michael Dean Perry*",31,"8",15,"3.5 sacks, 0 interceptions, 1 fumble recovered","Cleveland Browns / 2nd / 50th pick / 1988"
"17","RDE","Alfred Williams*+",28,"5",16,"13.0 sacks, 0 interceptions, 1 fumble recovered","Cincinnati Bengals / 1st / 18th pick / 1991"
"18","LLB","Bill Romanowski*",30,"8",16,"3.0 sacks, 3 interceptions, 3 fumbles recovered","San Francisco 49ers / 3rd / 80th pick / 1988"
"19","MLB","Allen Aldridge",24,"2",16,"","Denver Broncos / 2nd / 51st pick / 1994"
"20","RLB","John Mobley",23,"Rook",16,"1.5 sacks, 1 interception, 0 fumbles recovered","Denver Broncos / 1st / 15th pick / 1996"
"21","LCB","Ray Crockett",29,"7",15,"4.0 sacks, 2 interceptions, 0 fumbles recovered","Detroit Lions / 4th / 86th pick / 1989"
"22","RCB","Lionel Washington",36,"13",12,"0.0 sacks, 2 interceptions, 0 fumbles recovered","St. Louis Cardinals / 4th / 103rd pick / 1983"
"23","SS","Tyrone Braxton*",32,"9",16,"0.0 sacks, 9 interceptions, 1 fumble recovered","Denver Broncos / 12th / 334th pick / 1987"
"24","FS","Steve Atwater*",30,"7",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Denver Broncos / 1st / 20th pick / 1989"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jason Elam",26,"3",0,"21 of 28 field goals & 46 of 46 extra points","Denver Broncos / 3rd / 70th pick / 1993"
"27","P","Tom Rouen",28,"3",0,"65 punts for a 41.8 average, 0 blocked",""
"28","PR","Todd Kinchen",27,"4",0,"26 punt returns for a 11.5 average and 0 td","Los Angeles Rams / 3rd / 60th pick / 1992"
"29","KR","Vaughn Hebron",26,"3",0,"45 kick returns for a 24.4 average and 0 td",""
