"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","RB","Curtis Enis",23,"1",12,"287 rushes for 916 yards, 3 td, & 45 catches for 340 yards and 2 td","Chicago Bears / 1st / 5th pick / 1998"
"3","WR","Curtis Conway",28,"6",8,"44 catches for 426 yards, 4 td, & 1 rush for -2 yards and 0 td","Chicago Bears / 1st / 7th pick / 1993"
"4","WR","Bobby Engram",26,"3",14,"88 catches for 947 yards, 4 td, & 2 rushes for 11 yards and 0 td","Chicago Bears / 2nd / 52nd pick / 1996"
"5","WR","Marcus Robinson",24,"1",11,"84 catches for 1,400 yards, 9 td","Chicago Bears / 4th / 108th pick / 1997"
"6","TE","Alonzo Mayes",24,"1",9,"8 catches for 82 yards, 1 td","Chicago Bears / 4th / 94th pick / 1998"
"7","LT","Blake Brockermeyer",26,"4",15,"","Carolina Panthers / 1st / 29th pick / 1995"
"8","LG","Todd Perry",29,"6",16,"1 fumble recovered","Chicago Bears / 4th / 97th pick / 1993"
"9","C","Olin Kreutz",22,"1",16,"2 fumbles recovered","Chicago Bears / 3rd / 64th pick / 1998"
"10","RG","Chris Villarrial",26,"3",15,"2 fumbles recovered","Chicago Bears / 5th / 152nd pick / 1996"
"11","RT","James Williams",31,"8",16,"",""
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Russell Davis",24,"Rook",8,"","Chicago Bears / 2nd / 48th pick / 1999"
"14","DE","Bryan Robinson",25,"2",16,"",""
"15","DE","Van Tuinei",28,"2",8,"",""
"16","LDT","Jim Flanigan",28,"5",16,"6.0 sacks, 1 interception, 1 fumble recovered","Chicago Bears / 3rd / 74th pick / 1994"
"17","RDT","Mike Wells",28,"5",16,"1.0 sacks, 0 interceptions, 1 fumble recovered","Minnesota Vikings / 4th / 125th pick / 1994"
"18","MLB","Sean Harris",27,"4",10,"0.0 sacks, 1 interception, 2 fumbles recovered","Chicago Bears / 3rd / 83rd pick / 1995"
"19","LB","Ricardo McDonald",30,"7",16,"","Cincinnati Bengals / 4th / 88th pick / 1992"
"20","LB","Barry Minter",29,"6",16,"","Dallas Cowboys / 6th / 168th pick / 1993"
"21","LCB","Walt Harris",25,"3",15,"1.0 sacks, 1 interception, 1 fumble recovered","Chicago Bears / 1st / 13th pick / 1996"
"22","RCB","Terry Cousin",24,"2",9,"0.0 sacks, 2 interceptions, 1 fumble recovered",""
"23","SS","Tony Parrish",24,"1",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Chicago Bears / 2nd / 35th pick / 1998"
"24","FS","Chris Hudson",28,"4",16,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Jacksonville Jaguars / 3rd / 71st pick / 1995"
