"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Drew Brees",37,"15",14,"419 for 589, 4,559 yards, 34 td, 14 int, & 19 rushes for 19 yards and 2 td","San Diego Chargers / 2nd / 32nd pick / 2001"
"3","RB","Mark Ingram",27,"5",12,"167 rushes for 850 yards, 3 td, & 38 catches for 287 yards and 4 td","New Orleans Saints / 1st / 28th pick / 2011"
"4","WR","Brandin Cooks",23,"2",10,"70 catches for 1,056 yards, 8 td, & 6 rushes for 30 yards and 0 td","New Orleans Saints / 1st / 20th pick / 2014"
"5","WR","Michael Thomas",23,"Rook",10,"76 catches for 883 yards, 8 td","New Orleans Saints / 2nd / 47th pick / 2016"
"6","T","Andrus Peat",23,"1",13,"","New Orleans Saints / 1st / 13th pick / 2015"
"7","T","Zach Strief",33,"10",14,"","New Orleans Saints / 7th / 210th pick / 2006"
"8","G","Jahri Evans",33,"10",14,"","New Orleans Saints / 4th / 108th pick / 2006"
"9","C","Max Unger",30,"7",13,"","Seattle Seahawks / 2nd / 49th pick / 2009"
"10","","Defensive Starters",NA,"",NA,"",""
"11","DE","Cameron Jordan",27,"5",14,"","New Orleans Saints / 1st / 24th pick / 2011"
"12","DE","Paul Kruger",30,"7",11,"","Baltimore Ravens / 2nd / 57th pick / 2009"
"13","DT","Tyeler Davison",24,"1",13,"","New Orleans Saints / 5th / 154th pick / 2015"
"14","DT","Nick Fairley",28,"5",14,"","Detroit Lions / 1st / 13th pick / 2011"
"15","LB","Craig Robertson",28,"5",13,"",""
"16","CB","Sterling Moore",26,"5",10,"0.0 sacks, 2 interceptions, 0 fumbles recovered",""
"17","S","Vonn Bell",22,"Rook",11,"1.0 sacks, 0 interceptions, 1 fumble recovered","New Orleans Saints / 2nd / 61st pick / 2016"
"18","S","Jairus Byrd",30,"7",14,"","Buffalo Bills / 2nd / 42nd pick / 2009"
"19","S","Kenny Vaccaro",25,"3",11,"1.0 sacks, 2 interceptions, 1 fumble recovered","New Orleans Saints / 1st / 15th pick / 2013"
