"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Ken Anderson",30,"8",15,"189 for 339, 2,340 yards, 16 td, 10 int, & 28 rushes for 235 yards and 2 td","Cincinnati Bengals / 3rd / 67th pick / 1971"
"3","RB","Archie Griffin",25,"3",15,"140 rushes for 688 yards, 0 td, & 43 catches for 417 yards and 2 td","Cincinnati Bengals / 1st / 24th pick / 1976"
"4","FB","Pete Johnson",25,"2",13,"243 rushes for 865 yards, 14 td, & 24 catches for 154 yards and 1 td","Cincinnati Bengals / 2nd / 49th pick / 1977"
"5","WR","Don Bass",23,"1",13,"58 catches for 724 yards, 3 td, & 4 rushes for 35 yards and 0 td","Cincinnati Bengals / 3rd / 83rd pick / 1978"
"6","WR","Isaac Curtis",29,"6",14,"32 catches for 605 yards, 8 td, & 2 rushes for -11 yards and 0 td","Cincinnati Bengals / 1st / 15th pick / 1973"
"7","TE","Dan Ross",22,"Rook",16,"41 catches for 516 yards, 1 td","Cincinnati Bengals / 2nd / 30th pick / 1979"
"8","LT","Mike Wilson",24,"1",16,"","Cincinnati Bengals / 4th / 103rd pick / 1977"
"9","LG","Glenn Bujnoch",26,"3",15,"","Cincinnati Bengals / 2nd / 38th pick / 1976"
"10","C","Blair Bush",23,"1",12,"","Cincinnati Bengals / 1st / 16th pick / 1978"
"11","RG","Dave Lapham",27,"5",15,"1 fumble recovered","Cincinnati Bengals / 3rd / 61st pick / 1974"
"12","RT","Vern Holland",31,"8",16,"","Cincinnati Bengals / 1st / 15th pick / 1971"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Gary Burley",27,"3",16,"","Cincinnati Bengals / 3rd / 55th pick / 1975"
"15","LDT","Eddie Edwards",25,"2",14,"0 interceptions, 2 fumbles recovered","Cincinnati Bengals / 1st / 3rd pick / 1977"
"16","RDT","Wilson Whitley",24,"2",13,"1 interception, 2 fumbles recovered","Cincinnati Bengals / 1st / 8th pick / 1977"
"17","RDE","Ross Browner",25,"1",16,"0 interceptions, 1 fumble recovered","Cincinnati Bengals / 1st / 8th pick / 1978"
"18","LLB","Bo Harris",26,"4",14,"","Cincinnati Bengals / 3rd / 77th pick / 1975"
"19","MLB","Jim LeClair",29,"7",15,"1 interception, 1 fumble recovered","Cincinnati Bengals / 3rd / 54th pick / 1972"
"20","RLB","Reggie Williams",25,"3",11,"2 interceptions, 1 fumble recovered","Cincinnati Bengals / 3rd / 82nd pick / 1976"
"21","LCB","Louis Breeden",26,"1",10,"","Cincinnati Bengals / 7th / 187th pick / 1977"
"22","RCB","Ken Riley",32,"10",13,"1 interception, 3 fumbles recovered","Cincinnati Bengals / 6th / 135th pick / 1969"
"23","SS","Marvin Cobb",26,"4",13,"3 interceptions, 0 fumbles recovered","Cincinnati Bengals / 11th / 276th pick / 1975"
"24","FS","Dick Jauron",29,"6",13,"6 interceptions, 3 fumbles recovered","Detroit Lions / 4th / 91st pick / 1973"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Chris Bahr",26,"3",0,"13 of 23 field goals & 40 of 42 extra points","Cincinnati Bengals / 2nd / 51st pick / 1976"
"27","P","Pat McInally",26,"3",0,"89 punts for a 41.3 average, 2 blocked","Cincinnati Bengals / 5th / 120th pick / 1975"
"28","PR","Vaughn Lusby",23,"Rook",0,"32 punt returns for a 8.1 average and 0 td","Cincinnati Bengals / 4th / 91st pick / 1979"
"29","KR","Deacon Turner",24,"1",1,"55 kick returns for a 20.9 average and 0 td","Cincinnati Bengals / 2nd / 45th pick / 1978"
